ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
7034	"ENSG00000125166.13_5"	"GOT2"	chr16	-	58756022	58756182	58756053	58756182	58753099	58753159	7034	2,3	868,630			130	99	NA	NA	0.002,0.004		NA
7035	"ENSG00000133226.17_7"	"SRRM1"	chr1	+	24981345	24981620	24981345	24981614	24987209	24987290	7035	554,409	189,135			105	99	NA	NA	0.734,0.741		NA
7036	"ENSG00000089505.17_6"	"CMTM1"	chr16	+	66600295	66600515	66600295	66600497	66611006	66611105	7036	1,0	0,0			117	99	NA	NA	1.0,NA		NA
7037	"ENSG00000159593.15_8"	"NAE1"	chr16	-	66860570	66860683	66860579	66860683	66860425	66860486	7037	0,4	278,285			108	99	NA	NA	0.0,0.013		NA
7038	"ENSG00000159593.15_8"	"NAE1"	chr16	-	66861837	66861980	66861882	66861980	66860579	66860683	7038	0,0	15,15			144	99	NA	NA	0.0,0.0		NA
7039	"ENSG00000172831.14_7"	"CES2"	chr16	+	66976550	66976688	66976550	66976640	66977201	66977274	7039	269,148	18,4			147	99	NA	NA	0.91,0.961		NA
7040	"ENSG00000172824.16_7"	"CES4A"	chr16	+	67034540	67034686	67034540	67034682	67034759	67034893	7040	0,0	0,0			103	99	NA	NA	NA,NA		NA
7041	"ENSG00000172824.16_7"	"CES4A"	chr16	+	67034759	67034905	67034759	67034893	67035210	67035364	7041	0,0	0,0			111	99	NA	NA	NA,NA		NA
7042	"ENSG00000172824.16_7"	"CES4A"	chr16	+	67034759	67034949	67034759	67034893	67035210	67035364	7042	0,0	0,0			155	99	NA	NA	NA,NA		NA
7043	"ENSG00000172824.16_7"	"CES4A"	chr16	+	67034759	67034949	67034759	67034905	67035210	67035364	7043	0,0	0,0			143	99	NA	NA	NA,NA		NA
7044	"ENSG00000140939.14_6"	"NOL3"	chr16	+	67205054	67205360	67205054	67205155	67207910	67207949	7044	31,11	0,0			198	99	NA	NA	1.0,1.0		NA
7045	"ENSG00000140939.14_6"	"NOL3"	chr16	+	67208064	67208357	67208064	67208243	67208523	67208847	7045	0,0	0,0			198	99	NA	NA	NA,NA		NA
7046	"ENSG00000140939.14_6"	"NOL3"	chr16	+	67208064	67208367	67208064	67208243	67208523	67208847	7046	0,1	0,0			198	99	NA	NA	NA,1.0		NA
7047	"ENSG00000140939.14_6"	"NOL3"	chr16	+	67208064	67208367	67208064	67208357	67208523	67208847	7047	0,1	0,0			109	99	NA	NA	NA,1.0		NA
7048	"ENSG00000179044.16_6"	"EXOC3L1"	chr16	-	67222623	67222843	67222806	67222843	67221127	67221740	7048	0,0	0,0			198	99	NA	NA	NA,NA		NA
7049	"ENSG00000102890.16_5"	"ELMO3"	chr16	+	67233455	67233496	67233455	67233485	67233586	67233659	7049	0,0	0,0			110	99	NA	NA	NA,NA		NA
7050	"ENSG00000102890.16_5"	"ELMO3"	chr16	+	67234559	67234711	67234559	67234709	67234792	67234871	7050	2,2	0,0			101	99	NA	NA	1.0,1.0		NA
7051	"ENSG00000196155.13_6"	"PLEKHG4"	chr16	+	67313778	67314446	67313778	67314086	67314613	67314709	7051	123,90	1,0			198	99	NA	NA	0.984,1.0		NA
7052	"ENSG00000196155.13_6"	"PLEKHG4"	chr16	+	67311412	67314709	67311412	67314446	67314784	67314908	7052	43,57	3,1			198	99	NA	NA	0.878,0.966		NA
7053	"ENSG00000138316.11_4"	"ADAMTS14"	chr10	+	72489857	72490014	72489857	72490005	72492009	72492115	7053	3,19	10,57			108	99	NA	NA	0.216,0.234		NA
7054	"ENSG00000102981.9_3"	"PARD6A"	chr16	+	67695357	67695580	67695357	67695490	67695795	67696677	7054	0,0	0,0			189	99	NA	NA	NA,NA		NA
7055	"ENSG00000102901.13_6"	"CENPT"	chr16	-	67863667	67863991	67863832	67863991	67863325	67863419	7055	1163,730	0,0			198	99	NA	NA	1.0,1.0		NA
7056	"ENSG00000102901.13_6"	"CENPT"	chr16	-	67863667	67864451	67863824	67864451	67863325	67863419	7056	1197,747	4,2			198	99	NA	NA	0.993,0.995		NA
7057	"ENSG00000102901.13_6"	"CENPT"	chr16	-	67865656	67865793	67865743	67865793	67865118	67865261	7057	120,143	1,1			186	99	NA	NA	0.985,0.987		NA
7058	"ENSG00000102901.13_6"	"CENPT"	chr16	-	67866130	67866448	67866357	67866448	67865914	67866011	7058	174,195	2,5			198	99	NA	NA	0.978,0.951		NA
7059	"ENSG00000261884.2_10"	"AC040162.1"	chr16	-	67964628	67968574	67968471	67968574	67964310	67964491	7059	118,83	2,0			198	99	NA	NA	0.967,1.0		NA
7060	"ENSG00000136935.14_6"	"GOLGA1"	chr9	-	127683990	127684171	127684001	127684171	127683407	127683519	7060	1,1	40,20			110	99	NA	NA	0.022,0.043		NA
7061	"ENSG00000132600.16_9"	"PRMT7"	chr16	+	68344958	68345014	68344958	68345002	68349799	68349977	7061	28,20	80,82			111	99	NA	NA	0.238,0.179		NA
7062	"ENSG00000103056.12_6"	"SMPD3"	chr16	-	68397679	68397769	68397703	68397769	68397398	68397462	7062	2,1	0,0			123	99	NA	NA	1.0,1.0		NA
7063	"ENSG00000141076.18_7"	"UTP4"	chr16	+	69171703	69171880	69171703	69171788	69173727	69173817	7063	1,1	734,464			191	99	NA	NA	0.001,0.001		NA
7064	"ENSG00000167543.16_8"	"TP53I13"	chr17	+	27895295	27895566	27895295	27895526	27896035	27896104	7064	16,13	2,1			139	99	NA	NA	0.851,0.903		NA
7065	"ENSG00000090857.14_5"	"PDPR"	chr16	+	70179657	70179736	70179657	70179700	70180036	70180131	7065	0,0	0,0			135	99	NA	NA	NA,NA		NA
7066	"ENSG00000261556.10_8"	"SMG1P7"	chr16	-	70255152	70255304	70255156	70255304	70254623	70254783	7066	0,0	34,22			103	99	NA	NA	0.0,0.0		NA
7067	"ENSG00000261556.10_8"	"SMG1P7"	chr16	-	70265225	70265426	70265339	70265426	70264896	70265061	7067	1,0	14,3			198	99	NA	NA	0.034,0.0		NA
7068	"ENSG00000261556.10_8"	"SMG1P7"	chr16	-	70274909	70275163	70274938	70275163	70269215	70269346	7068	0,0	12,6			128	99	NA	NA	0.0,0.0		NA
7069	"ENSG00000168872.17_5"	"DDX19A"	chr16	+	70395320	70395539	70395320	70395413	70398445	70398548	7069	18,13	1119,667			198	99	NA	NA	0.008,0.01		NA
7070	"ENSG00000103051.20_8"	"COG4"	chr16	-	70553551	70553634	70553579	70553634	70551528	70551643	7070	268,242	0,1			127	99	NA	NA	1.0,0.995		NA
7071	"ENSG00000172137.19_7"	"CALB2"	chr16	+	71417872	71417928	71417872	71417922	71418241	71418281	7071	0,0	0,0			105	99	NA	NA	NA,NA		NA
7072	"ENSG00000102984.15_10"	"ZNF821"	chr16	-	71901795	71901940	71901814	71901940	71898040	71898145	7072	6,2	2,4			118	99	NA	NA	0.716,0.296		NA
7073	"ENSG00000102984.15_10"	"ZNF821"	chr16	-	71901795	71901940	71901814	71901940	71898805	71898951	7073	10,4	5,9			118	99	NA	NA	0.627,0.272		NA
7074	"ENSG00000261008.7_9"	"LINC01572"	chr16	-	72604333	72604414	72604349	72604414	72557230	72557314	7074	0,5	1,9			115	99	NA	NA	0.0,0.324		NA
7075	"ENSG00000261008.7_9"	"LINC01572"	chr16	-	72604333	72604414	72604349	72604414	72574476	72574510	7075	0,4	0,1			115	99	NA	NA	NA,0.775		NA
7076	"ENSG00000261008.7_9"	"LINC01572"	chr16	-	72604333	72604414	72604349	72604414	72589163	72589225	7076	5,14	10,5			115	99	NA	NA	0.301,0.707		NA
7077	"ENSG00000152061.23_5"	"RABGAP1L"	chr1	+	174188262	174188433	174188262	174188322	174190109	174190302	7077	167,108	3,2			198	99	NA	NA	0.965,0.964		NA
7078	"ENSG00000265681.7_8"	"RPL17"	chr18	-	47017721	47017815	47017774	47017815	47017162	47017297	7078	25,27	9320,8857			152	99	NA	NA	0.002,0.002		NA
7079	"ENSG00000265681.7_8"	"RPL17"	chr18	-	47018105	47018203	47018115	47018203	47017901	47017954	7079	430,297	40,44			109	99	NA	NA	0.907,0.86		NA
7080	"ENSG00000261404.7_9"	"AC138627.1"	chr16	-	74249732	74249901	74249864	74249901	74239803	74240064	7080	0,0	0,0			198	99	NA	NA	NA,NA		NA
7081	"ENSG00000260896.6_8"	"ARLNC1"	chr16	-	80879527	80880627	80880556	80880627	80874015	80874119	7081	0,0	0,0			198	99	NA	NA	NA,NA		NA
7082	"ENSG00000260896.6_8"	"ARLNC1"	chr16	-	80880353	80880651	80880556	80880651	80874015	80874119	7082	0,0	0,0			198	99	NA	NA	NA,NA		NA
7083	"ENSG00000101844.18_5"	"ATG4A"	chrX	+	107381033	107381221	107381033	107381114	107393381	107393527	7083	178,103	0,0			198	99	NA	NA	1.0,1.0		NA
7084	"ENSG00000176697.19_7"	"BDNF"	chr11	-	27720928	27721214	27721029	27721214	27676439	27680132	7084	0,0	0,0			198	99	NA	NA	NA,NA		NA
7085	"ENSG00000176697.19_7"	"BDNF"	chr11	-	27741892	27742270	27741975	27742270	27676439	27680132	7085	0,0	0,0			182	99	NA	NA	NA,NA		NA
7086	"ENSG00000166451.13_4"	"CENPN"	chr16	+	81047740	81047996	81047740	81047786	81050930	81050990	7086	23,23	1067,593			198	99	NA	NA	0.011,0.019		NA
7087	"ENSG00000115590.14_5"	"IL1R2"	chr2	+	102608421	102608495	102608421	102608473	102624976	102625104	7087	0,0	0,0			121	99	NA	NA	NA,NA		NA
7088	"ENSG00000135698.10_5"	"MPHOSPH6"	chr16	-	82197686	82197799	82197719	82197799	82185028	82185119	7088	666,390	1,2			132	99	NA	NA	0.998,0.993		NA
7089	"ENSG00000152582.14_7"	"SPEF2"	chr5	+	35694389	35694465	35694389	35694450	35695836	35695898	7089	0,0	0,0			114	99	NA	NA	NA,NA		NA
7090	"ENSG00000135686.13_5"	"KLHL36"	chr16	+	84690476	84691550	84690476	84691519	84693365	84693523	7090	77,69	6,3			130	99	NA	NA	0.907,0.946		NA
7091	"ENSG00000103194.15_6"	"USP10"	chr16	+	84749800	84750124	84749800	84749864	84767040	84767109	7091	4,2	0,0			198	99	NA	NA	1.0,1.0		NA
7092	"ENSG00000140263.15_4"	"SORD"	chr15	+	45361074	45361250	45361074	45361176	45362056	45362880	7092	129,137	6,4			173	99	NA	NA	0.925,0.951		NA
7093	"ENSG00000140263.15_4"	"SORD"	chr15	+	45361074	45361250	45361074	45361176	45364514	45364636	7093	317,307	0,0			173	99	NA	NA	1.0,1.0		NA
7094	"ENSG00000131143.10_8"	"COX4I1"	chr16	+	85838542	85838759	85838542	85838710	85839338	85839470	7094	31,25	4660,3286			148	99	NA	NA	0.004,0.005		NA
7095	"ENSG00000012504.15_7"	"NR1H4"	chr12	+	100926235	100926388	100926235	100926376	100928667	100928801	7095	0,0	0,0			111	99	NA	NA	NA,NA		NA
7096	"ENSG00000196756.13_9"	"SNHG17"	chr20	-	37050733	37050888	37050738	37050888	37049652	37049745	7096	19,14	17,14			104	99	NA	NA	0.515,0.488		NA
7097	"ENSG00000196756.13_9"	"SNHG17"	chr20	-	37050733	37050888	37050742	37050888	37049652	37049745	7097	21,18	1,3			108	99	NA	NA	0.951,0.846		NA
7098	"ENSG00000196756.13_9"	"SNHG17"	chr20	-	37050738	37050888	37050742	37050888	37049652	37049745	7098	19,18	1,3			103	99	NA	NA	0.948,0.852		NA
7099	"ENSG00000196756.13_9"	"SNHG17"	chr20	-	37063146	37063269	37063162	37063269	37059683	37059755	7099	52,107	0,0			115	99	NA	NA	1.0,1.0		NA
7100	"ENSG00000196756.13_9"	"SNHG17"	chr20	-	37063669	37063995	37063839	37063995	37063146	37063269	7100	26,61	14,41			198	99	NA	NA	0.481,0.427		NA
7101	"ENSG00000103248.19_9"	"MTHFSD"	chr16	-	86585578	86585752	86585638	86585752	86582069	86582183	7101	2,3	61,47			159	99	NA	NA	0.02,0.038		NA
7102	"ENSG00000103248.19_9"	"MTHFSD"	chr16	-	86588774	86588841	86588778	86588841	86588250	86588354	7102	32,28	6,2			103	99	NA	NA	0.837,0.931		NA
7103	"ENSG00000167508.12_6"	"MVD"	chr16	-	88724142	88724437	88724322	88724437	88723843	88723990	7103	6,9	65,133			198	99	NA	NA	0.044,0.033		NA
7104	"ENSG00000260630.7_7"	"SNAI3-AS1"	chr16	+	88737684	88738101	88737684	88737873	88738220	88738530	7104	5,2	8,10			198	99	NA	NA	0.238,0.091		NA
7105	"ENSG00000145425.10_6"	"RPS3A"	chr4	+	152020779	152021039	152020779	152020866	152021636	152021740	7105	3,3	7253,4586			198	99	NA	NA	0.0,0.0		NA
7106	"ENSG00000145425.10_6"	"RPS3A"	chr4	+	152020780	152020988	152020780	152020866	152021636	152021740	7106	3,3	7253,4586			198	99	NA	NA	0.0,0.0		NA
7107	"ENSG00000145425.10_6"	"RPS3A"	chr4	+	152022126	152022237	152022126	152022164	152024022	152024231	7107	5874,5002	2,1			172	99	NA	NA	0.999,1.0		NA
7108	"ENSG00000145425.10_6"	"RPS3A"	chr4	+	152022126	152022314	152022126	152022164	152024022	152024231	7108	15913,13009	2,1			198	99	NA	NA	1.0,1.0		NA
7109	"ENSG00000145425.10_6"	"RPS3A"	chr4	+	152022126	152022314	152022126	152022237	152024022	152024231	7109	14786,11942	0,0			176	99	NA	NA	1.0,1.0		NA
7110	"ENSG00000145425.10_6"	"RPS3A"	chr4	+	152024022	152024231	152024022	152024193	152025328	152025438	7110	20836,14910	0,0			137	99	NA	NA	1.0,1.0		NA
7111	"ENSG00000270379.6_7"	"HEATR9"	chr17	-	34189954	34190129	34189998	34190129	34185891	34186074	7111	0,0	0,0			143	99	NA	NA	NA,NA		NA
7112	"ENSG00000270379.6_7"	"HEATR9"	chr17	-	34191761	34191894	34191881	34191894	34191500	34191557	7112	0,0	0,0			198	99	NA	NA	NA,NA		NA
7113	"ENSG00000270379.6_7"	"HEATR9"	chr17	-	34192218	34192400	34192222	34192400	34191761	34191894	7113	0,0	0,0			103	99	NA	NA	NA,NA		NA
7114	"ENSG00000167515.10_3"	"TRAPPC2L"	chr16	+	88925752	88926158	88925752	88925851	88926300	88926380	7114	882,721	2,0			198	99	NA	NA	0.995,1.0		NA
7115	"ENSG00000178209.15_8"	"PLEC"	chr8	-	145009178	145009285	145009190	145009285	145008977	145009097	7115	14,64	7,28			111	99	NA	NA	0.641,0.671		NA
7116	"ENSG00000131165.15_5"	"CHMP1A"	chr16	-	89713442	89713739	89713610	89713739	89712934	89713122	7116	8,11	242,256			198	99	NA	NA	0.016,0.021		NA
7117	"ENSG00000131165.15_5"	"CHMP1A"	chr16	-	89715758	89715905	89715785	89715905	89713610	89713739	7117	525,421	1,1			126	99	NA	NA	0.998,0.997		NA
7118	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70191362	70191559	70191500	70191559	70190413	70190632	7118	2,1	0,0			198	99	NA	NA	1.0,1.0		NA
7119	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70223817	70224020	70223989	70224020	70215577	70215637	7119	30,20	1,0			198	99	NA	NA	0.938,1.0		NA
7120	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70282787	70283042	70282845	70283042	70278334	70278437	7120	4,2	2,3			157	99	NA	NA	0.558,0.296		NA
7121	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70310638	70310819	70310669	70310819	70278334	70278437	7121	4,7	8,5			130	99	NA	NA	0.276,0.516		NA
7122	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70282787	70283042	70282845	70283042	70280862	70280924	7122	5,4	3,0			157	99	NA	NA	0.512,1.0		NA
7123	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70282787	70283042	70282845	70283042	70280862	70280947	7123	2,2	0,0			157	99	NA	NA	1.0,1.0		NA
7124	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70310638	70310819	70310669	70310819	70282845	70283042	7124	1,3	6,4			130	99	NA	NA	0.113,0.364		NA
7125	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70310638	70310819	70310669	70310819	70286774	70286812	7125	3,4	7,5			130	99	NA	NA	0.246,0.379		NA
7126	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70310638	70310819	70310669	70310819	70304432	70304513	7126	0,4	1,1			130	99	NA	NA	0.0,0.753		NA
7127	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70312947	70313404	70313255	70313404	70312678	70312756	7127	25,18	4,4			198	99	NA	NA	0.758,0.692		NA
7128	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70312947	70313405	70313186	70313405	70312678	70312756	7128	22,16	0,0			198	99	NA	NA	1.0,1.0		NA
7129	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70312947	70313405	70313353	70313405	70312678	70312756	7129	40,38	0,2			198	99	NA	NA	1.0,0.905		NA
7130	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70312947	70313405	70313383	70313405	70312678	70312756	7130	35,31	5,2			198	99	NA	NA	0.778,0.886		NA
7131	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70313186	70313403	70313255	70313403	70312678	70312756	7131	5,6	4,4			168	99	NA	NA	0.424,0.469		NA
7132	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70313186	70313405	70313353	70313405	70312678	70312756	7132	33,28	0,2			198	99	NA	NA	1.0,0.875		NA
7133	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70313186	70313405	70313383	70313405	70312678	70312756	7133	28,21	5,2			198	99	NA	NA	0.737,0.84		NA
7134	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70313255	70313405	70313353	70313405	70312678	70312756	7134	37,32	0,2			197	99	NA	NA	1.0,0.889		NA
7135	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70313255	70313405	70313383	70313405	70312678	70312756	7135	32,25	5,2			198	99	NA	NA	0.762,0.862		NA
7136	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70313353	70313405	70313383	70313405	70312678	70312756	7136	3,3	5,2			129	99	NA	NA	0.315,0.535		NA
7137	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70313383	70313617	70313562	70313617	70312678	70312756	7137	17,10	3,0			198	99	NA	NA	0.739,1.0		NA
7138	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70313186	70313405	70313255	70313405	70312947	70313035	7138	5,6	1,2			168	99	NA	NA	0.747,0.639		NA
7139	"ENSG00000140995.16_7"	"DEF8"	chr16	+	90015824	90016046	90015824	90015921	90020650	90020784	7139	0,5	11,48			198	99	NA	NA	0.0,0.05		NA
7140	"ENSG00000140995.16_7"	"DEF8"	chr16	+	90016474	90016736	90016474	90016714	90020650	90020784	7140	0,0	0,0			121	99	NA	NA	NA,NA		NA
7141	"ENSG00000148187.18_5"	"MRRF"	chr9	+	125027740	125028059	125027740	125027824	125033142	125033354	7141	123,107	30,34			198	99	NA	NA	0.672,0.611		NA
7142	"ENSG00000148187.18_5"	"MRRF"	chr9	+	125027740	125028059	125027740	125027824	125033231	125033354	7142	82,75	1,0			198	99	NA	NA	0.976,1.0		NA
7143	"ENSG00000148187.18_5"	"MRRF"	chr9	+	125047447	125048225	125047447	125047566	125048317	125048445	7143	62,49	12,11			198	99	NA	NA	0.721,0.69		NA
7144	"ENSG00000115594.12_8"	"IL1R1"	chr2	+	102781233	102781468	102781233	102781463	102781684	102781764	7144	1,0	0,0			104	99	NA	NA	1.0,NA		NA
7145	"ENSG00000260923.7_8"	"LINC02193"	chr16	+	90281700	90282606	90281700	90281964	90288651	90288700	7145	308,172	6,5			198	99	NA	NA	0.963,0.945		NA
7146	"ENSG00000260923.7_8"	"LINC02193"	chr16	+	90288651	90288704	90288651	90288700	90288796	90289086	7146	1,0	10,4			103	99	NA	NA	0.088,0.0		NA
7147	"ENSG00000159842.15_7"	"ABR"	chr17	-	961083	961285	961209	961285	960237	960342	7147	0,0	0,0			198	99	NA	NA	NA,NA		NA
7148	"ENSG00000174238.15_6"	"PITPNA"	chr17	-	1462801	1463095	1463049	1463095	1461822	1461853	7148	7,2	0,0			198	99	NA	NA	1.0,1.0		NA
7149	"ENSG00000108963.18_5"	"DPH1"	chr17	+	1939822	1939980	1939822	1939947	1940128	1940250	7149	454,300	40,44			132	99	NA	NA	0.895,0.836		NA
7150	"ENSG00000007168.13_5"	"PAFAH1B1"	chr17	+	2577353	2577582	2577353	2577390	2579798	2579900	7150	590,413	1,0			198	99	NA	NA	0.997,1.0		NA
7151	"ENSG00000152463.15_6"	"OLAH"	chr10	+	15089124	15089382	15089124	15089319	15091633	15091764	7151	0,0	0,0			162	99	NA	NA	NA,NA		NA
7152	"ENSG00000080802.18_5"	"CNOT4"	chr7	-	135095264	135095398	135095273	135095398	135082920	135082978	7152	57,38	110,69			108	99	NA	NA	0.322,0.335		NA
7153	"ENSG00000141255.12_7"	"SPATA22"	chr17	-	3370719	3370848	3370767	3370848	3366000	3366061	7153	6,3	1,0			147	99	NA	NA	0.802,1.0		NA
7154	"ENSG00000040531.16_6"	"CTNS"	chr17	+	3539752	3540002	3539752	3539997	3540400	3540610	7154	0,0	0,0			104	99	NA	NA	NA,NA		NA
7155	"ENSG00000040531.16_6"	"CTNS"	chr17	+	3558514	3558646	3558514	3558620	3559780	3559880	7155	38,44	1,0			125	99	NA	NA	0.968,1.0		NA
7156	"ENSG00000074370.18_6"	"ATP2A3"	chr17	-	3831520	3831621	3831533	3831621	3831274	3831332	7156	1,3	1,3			112	99	NA	NA	0.469,0.469		NA
7157	"ENSG00000141497.14_6"	"ZMYND15"	chr17	+	4647061	4647402	4647061	4647142	4647484	4647573	7157	0,0	0,0			198	99	NA	NA	NA,NA		NA
7158	"ENSG00000149262.17_6"	"INTS4"	chr11	-	77698574	77698744	77698649	77698744	77692504	77692622	7158	26,7	2,4			174	99	NA	NA	0.881,0.499		NA
7159	"ENSG00000129219.14_5"	"PLD2"	chr17	+	4711568	4711746	4711568	4711711	4712394	4712500	7159	2,0	13,6			134	99	NA	NA	0.102,0.0		NA
7160	"ENSG00000129219.14_5"	"PLD2"	chr17	+	4722723	4722877	4722723	4722844	4725087	4725202	7160	12,7	2,4			132	99	NA	NA	0.818,0.568		NA
7161	"ENSG00000108523.16_5"	"RNF167"	chr17	+	4843781	4844021	4843781	4843937	4844167	4844288	7161	373,277	1,0			183	99	NA	NA	0.995,1.0		NA
7162	"ENSG00000108523.16_5"	"RNF167"	chr17	+	4843781	4844288	4843781	4844021	4844371	4844452	7162	336,297	2,1			198	99	NA	NA	0.988,0.993		NA
7163	"ENSG00000262943.7_3"	"ALOX12P2"	chr17	+	6757532	6757772	6757532	6757754	6795321	6795394	7163	0,0	0,0			117	99	NA	NA	NA,NA		NA
7164	"ENSG00000262943.7_3"	"ALOX12P2"	chr17	+	6797636	6797838	6797636	6797832	6798202	6798325	7164	1,1	0,0			105	99	NA	NA	1.0,1.0		NA
7165	"ENSG00000219200.6"	"RNASEK"	chr17	+	6916637	6916854	6916637	6916835	6916984	6917061	7165	77,96	313,299			118	99	NA	NA	0.171,0.212		NA
7166	"ENSG00000198858.10_6"	"R3HDM4"	chr19	-	901419	901546	901421	901546	900828	900952	7166	0,0	146,322			101	99	NA	NA	0.0,0.0		NA
7167	"ENSG00000258315.5_5"	"C17orf49"	chr17	+	6919813	6920004	6919813	6919844	6920228	6920333	7167	560,509	14,3			198	99	NA	NA	0.952,0.988		NA
7168	"ENSG00000258315.5_5"	"C17orf49"	chr17	+	6919813	6920004	6919813	6919844	6920575	6920839	7168	305,300	0,2			198	99	NA	NA	1.0,0.987		NA
7169	"ENSG00000132514.13_5"	"CLEC10A"	chr17	-	6979294	6979390	6979303	6979390	6979049	6979204	7169	0,0	0,0			108	99	NA	NA	NA,NA		NA
7170	"ENSG00000004975.12_6"	"DVL2"	chr17	-	7133364	7133474	7133376	7133474	7133126	7133262	7170	27,59	22,26			111	99	NA	NA	0.523,0.669		NA
7171	"ENSG00000170291.15_6"	"ELP5"	chr17	+	7157901	7158122	7157901	7158085	7160175	7160357	7171	384,289	3,0			136	99	NA	NA	0.989,1.0		NA
7172	"ENSG00000181885.18_6"	"CLDN7"	chr17	-	7165139	7165662	7165165	7165662	7164139	7164304	7172	37,66	0,0			125	99	NA	NA	1.0,1.0		NA
7173	"ENSG00000187838.17_8"	"PLSCR3"	chr17	-	7296462	7296828	7296785	7296828	7296109	7296271	7173	9,8	49,30			198	99	NA	NA	0.084,0.118		NA
7174	"ENSG00000187838.17_8"	"PLSCR3"	chr17	-	7296919	7297586	7297422	7297586	7296785	7296828	7174	5,10	26,20			198	99	NA	NA	0.088,0.2		NA
7175	"ENSG00000047410.14_5"	"TPR"	chr1	-	186310383	186312605	186312457	186312605	186310159	186310291	7175	412,347	1,2			198	99	NA	NA	0.995,0.989		NA
7176	"ENSG00000183011.13_7"	"NAA38"	chr17	-	7760302	7760516	7760332	7760516	7760002	7760161	7176	20,38	152,187			129	99	NA	NA	0.092,0.135		NA
7177	"ENSG00000276231.5_4"	"PIK3R6"	chr17	-	8741119	8741188	8741135	8741188	8740107	8740240	7177	0,0	0,0			115	99	NA	NA	NA,NA		NA
7178	"ENSG00000276231.5_4"	"PIK3R6"	chr17	-	8741612	8741972	8741880	8741972	8741119	8741188	7178	0,0	0,0			198	99	NA	NA	NA,NA		NA
7179	"ENSG00000024526.17_6"	"DEPDC1"	chr1	-	68947728	68948580	68948323	68948580	68947122	68947295	7179	151,129	2,1			198	99	NA	NA	0.974,0.985		NA
7180	"ENSG00000276407.5_7"	"AC024559.2"	chr3	+	193796000	193796083	193796000	193796054	193796189	193796257	7180	0,0	0,0			128	99	NA	NA	NA,NA		NA
7181	"ENSG00000137700.18_10"	"SLC37A4"	chr11	-	118897215	118897398	118897280	118897398	118896676	118896790	7181	5,4	0,0			164	99	NA	NA	1.0,1.0		NA
7182	"ENSG00000137700.18_10"	"SLC37A4"	chr11	-	118897215	118897398	118897312	118897398	118896676	118896790	7182	6,4	177,169			196	99	NA	NA	0.017,0.012		NA
7183	"ENSG00000137700.18_10"	"SLC37A4"	chr11	-	118897280	118897398	118897312	118897398	118896676	118896790	7183	1,0	177,169			131	99	NA	NA	0.004,0.0		NA
7184	"ENSG00000137700.18_10"	"SLC37A4"	chr11	-	118898337	118899136	118898903	118899136	118897646	118897805	7184	335,308	3,1			198	99	NA	NA	0.982,0.994		NA
7185	"ENSG00000137700.18_10"	"SLC37A4"	chr11	-	118899931	118900274	118900101	118900274	118899444	118899544	7185	162,146	0,0			198	99	NA	NA	1.0,1.0		NA
7186	"ENSG00000137700.18_10"	"SLC37A4"	chr11	-	118900941	118901445	118901257	118901445	118899931	118900274	7186	7,19	0,1			198	99	NA	NA	1.0,0.905		NA
7187	"ENSG00000238212.3_8"	"LINC02096"	chr17	+	14743285	14743440	14743285	14743363	14803577	14803874	7187	0,0	0,0			176	99	NA	NA	NA,NA		NA
7188	"ENSG00000238212.3_8"	"LINC02096"	chr17	+	14743285	14743440	14743285	14743363	14847834	14847974	7188	0,0	0,0			176	99	NA	NA	NA,NA		NA
7189	"ENSG00000109099.15_6"	"PMP22"	chr17	-	15165741	15165906	15165745	15165906	15163966	15164078	7189	0,0	117,93			103	99	NA	NA	0.0,0.0		NA
7190	"ENSG00000221926.13_8"	"TRIM16"	chr17	-	15586167	15586265	15586174	15586265	15584178	15584267	7190	17,13	2,0			106	99	NA	NA	0.888,1.0		NA
