ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
9087	"ENSG00000136933.17_5"	"RABEPK"	chr9	+	127975648	127975801	127982817	127982979	127962820	127963185	127990188	127990338
9088	"ENSG00000136933.17_5"	"RABEPK"	chr9	+	127975648	127975801	127982817	127982979	127965286	127965345	127990188	127990338
9089	"ENSG00000136933.17_5"	"RABEPK"	chr9	+	127975648	127975801	127982605	127982676	127969842	127970000	127982817	127982979
9091	"ENSG00000136933.17_5"	"RABEPK"	chr9	+	127982817	127982979	127990188	127990338	127965286	127965345	127994874	127995024
9092	"ENSG00000136933.17_5"	"RABEPK"	chr9	+	127982817	127982979	127990188	127990338	127969842	127970000	127994874	127995024
9093	"ENSG00000136933.17_5"	"RABEPK"	chr9	+	127982817	127982979	127994874	127995024	127969842	127970000	127995966	127996437
9094	"ENSG00000136933.17_5"	"RABEPK"	chr9	+	127982817	127982979	127990188	127990338	127975648	127975801	127994874	127995024
9095	"ENSG00000136933.17_5"	"RABEPK"	chr9	+	127990188	127990338	127994874	127995024	127969842	127970000	127995966	127996437
9096	"ENSG00000136933.17_5"	"RABEPK"	chr9	+	127990188	127990338	127994874	127995024	127982817	127982979	127995966	127996437
9097	"ENSG00000112584.13_4"	"FAM120B"	chr6	+	170639536	170639638	170657238	170657411	170632166	170632347	170667313	170667406
9098	"ENSG00000112584.13_4"	"FAM120B"	chr6	+	170657238	170657411	170667313	170667406	170639536	170639638	170697374	170697581
9099	"ENSG00000112584.13_4"	"FAM120B"	chr6	+	170657238	170657411	170697374	170697581	170639536	170639638	170700100	170700209
9100	"ENSG00000112584.13_4"	"FAM120B"	chr6	+	170667313	170667406	170697374	170697581	170639536	170639638	170700100	170700209
9101	"ENSG00000112584.13_4"	"FAM120B"	chr6	+	170667313	170667406	170697374	170697581	170657238	170657411	170700100	170700209
9102	"ENSG00000112584.13_4"	"FAM120B"	chr6	+	170697374	170697581	170700100	170700209	170639536	170639638	170704574	170704667
9103	"ENSG00000112584.13_4"	"FAM120B"	chr6	+	170697374	170697581	170700100	170700209	170657238	170657411	170704574	170704667
9104	"ENSG00000112584.13_4"	"FAM120B"	chr6	+	170697374	170697581	170700100	170700209	170667313	170667406	170704574	170704667
9105	"ENSG00000275835.5_6"	"TUBGCP5"	chr15	+	22862934	22863123	22864186	22864369	22861736	22861935	22866715	22866800
9106	"ENSG00000275835.5_6"	"TUBGCP5"	chr15	+	22864186	22864369	22866715	22866800	22862934	22863123	22866895	22867016
9107	"ENSG00000006194.10_5"	"ZNF263"	chr16	+	3336022	3336149	3338453	3338570	3335058	3335239	3339392	3341460
9108	"ENSG00000156471.13_4"	"PTDSS1"	chr8	+	97296336	97296381	97299249	97299374	97285526	97285618	97307325	97307484
9109	"ENSG00000130779.20_8"	"CLIP1"	chr12	-	122839661	122839859	122845505	122845728	122838999	122839103	122861935	122862507
9113	"ENSG00000100320.23_7"	"RBFOX2"	chr22	-	36164303	36164396	36174071	36174125	36161469	36161530	36177646	36177790
9115	"ENSG00000234426.3_8"	"AL139042.1"	chr6	-	89013563	89013939	89025302	89025452	89008579	89008734	89033718	89033864
9116	"ENSG00000185596.16_3"	"WASH3P"	chr15	+	102513422	102513555	102513794	102513930	102513103	102513250	102514107	102514142
9117	"ENSG00000185596.16_3"	"WASH3P"	chr15	+	102515215	102515368	102516126	102516195	102514397	102514556	102516335	102516469
9119	"ENSG00000163322.14_8"	"ABRAXAS1"	chr4	-	84384646	84384761	84388606	84388691	84380669	84384055	84390184	84390304
9121	"ENSG00000111725.11_5"	"PRKAB1"	chr12	+	120112144	120112259	120114341	120114475	120111614	120111862	120117737	120117806
9122	"ENSG00000162669.16_5"	"HFM1"	chr1	-	91781947	91782033	91784634	91784766	91781657	91781741	91784849	91784947
9123	"ENSG00000169299.14_4"	"PGM2"	chr4	+	37851804	37851994	37857228	37857362	37850142	37850272	37863130	37863634
9124	"ENSG00000088053.11_6"	"GP6"	chr19	-	55536585	55536639	55538945	55539230	55530019	55530079	55549570	55549632
9125	"ENSG00000004897.12_7"	"CDC27"	chr17	-	45209622	45209740	45214517	45214726	45206758	45206887	45216104	45216257
9126	"ENSG00000004897.12_7"	"CDC27"	chr17	-	45235571	45235669	45247282	45247408	45232037	45232152	45249282	45249430
9127	"ENSG00000004897.12_7"	"CDC27"	chr17	-	45235571	45235669	45247282	45247408	45232037	45232152	45258927	45259003
9128	"ENSG00000004897.12_7"	"CDC27"	chr17	-	45247282	45247408	45249282	45249430	45235571	45235669	45258927	45259003
9131	"ENSG00000122692.9_6"	"SMU1"	chr9	-	33060462	33060582	33062046	33062175	33057595	33057712	33068821	33068932
9132	"ENSG00000122692.9_6"	"SMU1"	chr9	-	33062046	33062175	33068821	33068932	33060462	33060582	33071737	33071890
9133	"ENSG00000122692.9_6"	"SMU1"	chr9	-	33068821	33068932	33071737	33071890	33062046	33062175	33073593	33073804
9134	"ENSG00000122692.9_6"	"SMU1"	chr9	-	33071737	33071890	33073593	33073804	33068821	33068932	33076580	33076672
9135	"ENSG00000110958.16_5"	"PTGES3"	chr12	-	57058559	57058584	57064058	57064148	57057124	57058282	57065532	57065631
9136	"ENSG00000110958.16_5"	"PTGES3"	chr12	-	57058559	57058584	57059987	57060050	57057126	57058282	57064058	57064148
9137	"ENSG00000110958.16_5"	"PTGES3"	chr12	-	57058559	57058584	57059987	57060050	57057396	57058282	57065532	57065631
9138	"ENSG00000110958.16_5"	"PTGES3"	chr12	-	57059987	57060050	57064058	57064148	57057126	57058282	57065532	57065631
9140	"ENSG00000110958.16_5"	"PTGES3"	chr12	-	57064058	57064148	57065532	57065631	57057124	57058282	57066523	57066593
9141	"ENSG00000110958.16_5"	"PTGES3"	chr12	-	57064058	57064148	57065532	57065631	57058559	57058584	57066523	57066593
9144	"ENSG00000169813.16_5"	"HNRNPF"	chr10	-	43890077	43890136	43891903	43892038	43881064	43883384	43903164	43903267
9145	"ENSG00000169813.16_5"	"HNRNPF"	chr10	-	43890077	43890136	43891903	43892038	43881469	43883384	43904537	43904614
9147	"ENSG00000071054.16_8"	"MAP4K4"	chr2	+	102472438	102472600	102475457	102475544	102460562	102460773	102476104	102476326
9148	"ENSG00000071054.16_8"	"MAP4K4"	chr2	+	102472438	102472600	102475457	102475544	102460562	102460773	102476197	102476326
9149	"ENSG00000071054.16_8"	"MAP4K4"	chr2	+	102476104	102476326	102480282	102480513	102472438	102472600	102481391	102481498
9150	"ENSG00000071054.16_8"	"MAP4K4"	chr2	+	102476197	102476326	102480282	102480513	102472438	102472600	102481391	102481498
9152	"ENSG00000126883.17_7"	"NUP214"	chr9	+	134021515	134021691	134022873	134022971	134015935	134016097	134025710	134025797
9153	"ENSG00000126883.17_7"	"NUP214"	chr9	+	134021515	134021691	134022876	134022971	134015935	134016097	134025710	134025797
9155	"ENSG00000126883.17_7"	"NUP214"	chr9	+	134050846	134051008	134053697	134053797	134049441	134049705	134062675	134062751
9156	"ENSG00000126883.17_7"	"NUP214"	chr9	+	134050846	134051008	134053697	134053797	134049554	134049705	134064439	134064518
9157	"ENSG00000126883.17_7"	"NUP214"	chr9	+	134053697	134053797	134067594	134067679	134049441	134049705	134070619	134070681
9158	"ENSG00000126883.17_7"	"NUP214"	chr9	+	134053697	134053797	134062675	134062751	134050846	134051008	134064439	134064518
9159	"ENSG00000126883.17_7"	"NUP214"	chr9	+	134053697	134053797	134064439	134064518	134050846	134051008	134067594	134067679
9160	"ENSG00000126883.17_7"	"NUP214"	chr9	+	134053697	134053797	134067594	134067679	134050846	134051008	134070619	134070681
9161	"ENSG00000126883.17_7"	"NUP214"	chr9	+	134062675	134062751	134064439	134064518	134050846	134051008	134067594	134067679
9162	"ENSG00000126883.17_7"	"NUP214"	chr9	+	134062675	134062751	134067594	134067679	134050846	134051008	134070619	134070681
9164	"ENSG00000126883.17_7"	"NUP214"	chr9	+	134062675	134062751	134067594	134067679	134053697	134053797	134070619	134070681
9165	"ENSG00000126883.17_7"	"NUP214"	chr9	+	134062675	134062751	134070619	134070681	134053697	134053797	134072602	134072717
9166	"ENSG00000126883.17_7"	"NUP214"	chr9	+	134064439	134064518	134067594	134067679	134050846	134051008	134070619	134070681
9167	"ENSG00000126883.17_7"	"NUP214"	chr9	+	134064439	134064518	134067594	134067679	134053697	134053797	134070619	134070681
9168	"ENSG00000126883.17_7"	"NUP214"	chr9	+	134064439	134064518	134070619	134070681	134053697	134053797	134072602	134072717
9169	"ENSG00000126883.17_7"	"NUP214"	chr9	+	134064439	134064518	134067594	134067679	134062675	134062751	134070619	134070681
9170	"ENSG00000126883.17_7"	"NUP214"	chr9	+	134064439	134064518	134070619	134070681	134062675	134062751	134072602	134072717
9171	"ENSG00000126883.17_7"	"NUP214"	chr9	+	134077033	134077104	134090598	134090755	134072602	134074402	134098164	134098317
9172	"ENSG00000176473.13_5"	"WDR25"	chr14	+	100847246	100848083	100934357	100934505	100842769	100842841	100950330	100950461
9178	"ENSG00000064726.10_7"	"BTBD1"	chr15	-	83687458	83687605	83689426	83689514	83685174	83686977	83698887	83699080
9179	"ENSG00000078369.18_5"	"GNB1"	chr1	-	1737913	1737977	1747194	1747301	1735857	1736020	1756835	1756938
9181	"ENSG00000171163.16_6"	"ZNF692"	chr1	-	249150486	249150621	249150712	249150761	249149923	249150142	249151432	249151635
9183	"ENSG00000171163.16_6"	"ZNF692"	chr1	-	249150571	249150621	249150712	249150761	249149980	249150142	249151432	249151696
9184	"ENSG00000171163.16_6"	"ZNF692"	chr1	-	249152026	249152058	249152329	249152520	249151432	249151696	249153116	249153284
9185	"ENSG00000171163.16_6"	"ZNF692"	chr1	-	249152026	249152058	249152329	249152618	249151511	249151696	249153116	249153266
9191	"ENSG00000117593.12_7"	"DARS2"	chr1	+	173797470	173797537	173799797	173799899	173795824	173795924	173802513	173802637
9192	"ENSG00000117593.12_7"	"DARS2"	chr1	+	173799797	173799899	173800672	173800768	173797470	173797537	173802513	173802637
9193	"ENSG00000117593.12_7"	"DARS2"	chr1	+	173800672	173800768	173802513	173802637	173797470	173797537	173803610	173803657
9194	"ENSG00000117593.12_7"	"DARS2"	chr1	+	173800672	173800768	173802513	173802637	173799797	173799899	173803610	173803657
9196	"ENSG00000117593.12_7"	"DARS2"	chr1	+	173807327	173807397	173808504	173808684	173803610	173803657	173814366	173814429
9197	"ENSG00000117593.12_7"	"DARS2"	chr1	+	173808504	173808684	173810003	173810111	173807327	173807397	173814366	173814429
9198	"ENSG00000117593.12_7"	"DARS2"	chr1	+	173810003	173810111	173814366	173814429	173807327	173807397	173819464	173819617
9199	"ENSG00000117593.12_7"	"DARS2"	chr1	+	173810003	173810111	173814366	173814429	173807327	173807397	173822486	173822705
9200	"ENSG00000117593.12_7"	"DARS2"	chr1	+	173810003	173810111	173814366	173814429	173807327	173807397	173825803	173825879
9201	"ENSG00000117593.12_7"	"DARS2"	chr1	+	173810003	173810111	173814366	173814429	173808504	173808684	173819464	173819617
9202	"ENSG00000117593.12_7"	"DARS2"	chr1	+	173810003	173810111	173814366	173814429	173808504	173808684	173822486	173822705
9203	"ENSG00000117593.12_7"	"DARS2"	chr1	+	173810003	173810111	173814366	173814429	173808504	173808684	173825803	173825879
9205	"ENSG00000117593.12_7"	"DARS2"	chr1	+	173814366	173814429	173822486	173822705	173810003	173810111	173825803	173825879
9206	"ENSG00000174915.12_4"	"PTDSS2"	chr11	+	479084	479152	486938	487073	460186	460288	487419	487470
9207	"ENSG00000107862.5_5"	"GBF1"	chr10	+	104120778	104120877	104122231	104122421	104119940	104120152	104123012	104123153
9208	"ENSG00000107862.5_5"	"GBF1"	chr10	+	104123012	104123153	104123466	104123555	104122231	104122421	104125153	104125356
9209	"ENSG00000116791.14_6"	"CRYZ"	chr1	-	75172786	75172888	75175781	75175931	75172582	75172678	75188801	75188954
9211	"ENSG00000103021.9_5"	"CCDC113"	chr16	+	58286630	58286757	58287901	58288063	58283839	58284019	58292271	58292427
9214	"ENSG00000105221.18_9"	"AKT2"	chr19	-	40771128	40771258	40774490	40774592	40762832	40762961	40775329	40775447
9215	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173833621	173833644	173834366	173834420	173833039	173833442	173834647	173834685
9217	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173833621	173833842	173834366	173834420	173833394	173833442	173834608	173834685
9218	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173833621	173833842	173834366	173834685	173833394	173833442	173834994	173835032
9220	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173833621	173833842	173834647	173834685	173833394	173833442	173834994	173835032
9221	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173833812	173833842	173834366	173834420	173833038	173833442	173834647	173834685
9222	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173833812	173833842	173834647	173834685	173833038	173833442	173834994	173835032
9223	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173833812	173833842	173834366	173834420	173833394	173833442	173834608	173834685
9224	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173833812	173833842	173834366	173834685	173833394	173833442	173834994	173835032
9226	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173833812	173833842	173834366	173834420	173833621	173833644	173834608	173834685
9227	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173833812	173833842	173834366	173834420	173833621	173833644	173834647	173834685
9228	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173833812	173833842	173834366	173834685	173833621	173833644	173834994	173835032
9229	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173833812	173833842	173834647	173834685	173833621	173833644	173834994	173835032
9230	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834366	173834420	173835665	173835705	173833038	173833442	173835898	173835934
9231	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834366	173834420	173834608	173834685	173833394	173833442	173835314	173835344
9232	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834366	173834420	173834608	173834685	173833394	173833442	173835665	173835705
9233	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834366	173834420	173834608	173834685	173833394	173833442	173835898	173835934
9234	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834366	173834420	173834994	173835032	173833394	173833842	173835314	173835344
9235	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834366	173834420	173834647	173834685	173833812	173833842	173835314	173835344
9236	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834366	173834420	173834647	173834685	173833812	173833842	173835665	173835705
9237	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834366	173834420	173834647	173834685	173833812	173833842	173835898	173835934
9238	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834366	173834685	173835665	173835705	173833394	173833442	173835898	173835934
9239	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834366	173834685	173835665	173835934	173833394	173833442	173836128	173836181
9240	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834366	173834685	173834994	173835032	173833812	173833842	173835314	173835344
9241	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834608	173834685	173835665	173835705	173833394	173833442	173835898	173835934
9242	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834608	173834685	173835665	173835934	173833394	173833442	173836128	173836181
9243	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834608	173834685	173834994	173835032	173833394	173833842	173835314	173835344
9244	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834608	173834685	173835314	173835344	173833394	173834420	173835665	173835934
9245	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834608	173834685	173835898	173835934	173834092	173834420	173836128	173836181
9247	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834608	173834685	173835665	173835705	173834366	173834420	173836128	173836181
9248	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834647	173834685	173835665	173835705	173833038	173833442	173835898	173835934
9249	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834647	173834685	173835665	173835934	173833394	173833442	173836128	173836181
9250	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834647	173834685	173834994	173835032	173833812	173833842	173835314	173835344
9251	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834647	173834685	173835314	173835344	173834366	173834420	173835665	173835705
9253	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834647	173834685	173835898	173835934	173834366	173834420	173836128	173836168
9254	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834647	173834685	173835665	173835705	173834366	173834420	173836128	173836181
9255	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834994	173835032	173835314	173835344	173833768	173834685	173835665	173835705
9256	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834994	173835032	173835665	173835705	173833768	173834685	173835898	173835934
9257	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834994	173835032	173835898	173835934	173833768	173834685	173836128	173836181
9258	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834994	173835032	173835665	173835934	173834305	173834685	173836128	173836181
9259	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834994	173835032	173836128	173836181	173834305	173834685	173837097	173837126
9260	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834994	173835344	173835665	173835934	173834490	173834685	173836128	173836181
9261	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834994	173835344	173836128	173836181	173834490	173834685	173837097	173837127
9262	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834994	173835344	173835898	173835934	173834647	173834685	173836128	173836181
9263	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835314	173835344	173835898	173835934	173833768	173834685	173836128	173836181
9264	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835314	173835344	173835898	173835934	173834092	173834420	173836128	173836181
9265	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835314	173835344	173835665	173835934	173834305	173834685	173836128	173836181
9266	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835314	173835344	173836128	173836181	173834305	173834685	173837097	173837126
9267	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835314	173835344	173835665	173835705	173834366	173834420	173836128	173836181
9268	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835314	173835344	173835898	173835934	173834994	173835032	173836128	173836168
9269	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835314	173835344	173835665	173835934	173834994	173835032	173836128	173836181
9270	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835314	173835344	173836128	173836181	173834994	173835032	173837097	173837125
9271	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835665	173835705	173835898	173835934	173833768	173834685	173836128	173836181
9272	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835665	173835705	173835898	173835934	173834366	173834420	173836128	173836168
9273	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835665	173835705	173836128	173836181	173834366	173834685	173837097	173837127
9274	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835665	173835705	173835898	173835934	173834994	173835032	173836128	173836168
9275	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835665	173835705	173836128	173836181	173834994	173835032	173837097	173837125
9276	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835665	173835705	173836128	173836181	173834994	173835344	173837097	173837127
9277	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835665	173835934	173836128	173836181	173834305	173834685	173837097	173837126
9278	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835665	173835934	173836128	173836181	173834994	173835032	173837097	173837126
9279	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835665	173835934	173836128	173836181	173834994	173835344	173837097	173837127
9280	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835898	173835934	173836128	173836181	173834366	173834685	173837097	173837127
9281	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835898	173835934	173836128	173836181	173834994	173835032	173837097	173837125
9282	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835898	173835934	173836128	173836181	173835353	173835705	173837097	173837125
9283	"ENSG00000100983.12_8"	"GSS"	chr20	-	33529515	33529632	33530290	33530430	33524745	33524826	33530733	33530809
9288	"ENSG00000164494.12_6"	"PDSS2"	chr6	-	107531642	107531774	107533312	107533486	107515025	107515058	107566751	107566823
9289	"ENSG00000162923.16_8"	"WDR26"	chr1	-	224577534	224577562	224581529	224581715	224573367	224574204	224585798	224585928
9290	"ENSG00000162923.16_8"	"WDR26"	chr1	-	224581529	224581715	224585798	224585928	224572844	224577562	224586216	224586295
9292	"ENSG00000113240.13_6"	"CLK4"	chr5	-	178046838	178047674	178049393	178049460	178045556	178045779	178050256	178050417
9294	"ENSG00000057663.16_7"	"ATG5"	chr6	-	106727535	106727698	106740902	106740981	106696024	106696119	106756238	106756366
9295	"ENSG00000057663.16_7"	"ATG5"	chr6	-	106740902	106740981	106756238	106756366	106727535	106727698	106763975	106764141
9299	"ENSG00000180116.15_5"	"C12orf40"	chr12	+	40041593	40041779	40044040	40044156	40040641	40040690	40076412	40076942
9300	"ENSG00000180116.15_5"	"C12orf40"	chr12	+	40041593	40041779	40076412	40076942	40040641	40040690	40077216	40077286
9302	"ENSG00000104695.13_5"	"PPP2CB"	chr8	-	30651707	30651797	30655096	30655270	30651432	30651594	30657061	30657271
9303	"ENSG00000104695.13_5"	"PPP2CB"	chr8	-	30655096	30655270	30657061	30657271	30651707	30651797	30669835	30670334
9304	"ENSG00000164675.11_5"	"IQUB"	chr7	-	123119848	123120024	123136749	123136960	123109267	123109438	123151997	123152398
9305	"ENSG00000164675.11_5"	"IQUB"	chr7	-	123142650	123142806	123142997	123143170	123136749	123136960	123143255	123143417
9306	"ENSG00000164675.11_5"	"IQUB"	chr7	-	123142650	123142806	123149954	123150089	123136749	123136960	123151997	123152398
9307	"ENSG00000008441.16_6"	"NFIX"	chr19	+	13186348	13186485	13189426	13189549	13184719	13184840	13192493	13192669
9308	"ENSG00000008441.16_6"	"NFIX"	chr19	+	13189426	13189549	13192493	13192669	13184719	13184840	13201112	13201204
9311	"ENSG00000172831.14_7"	"CES2"	chr16	+	66976007	66976152	66976550	66976640	66975408	66975549	66977201	66977274
9312	"ENSG00000172831.14_7"	"CES2"	chr16	+	66976007	66976152	66976550	66976688	66975408	66975549	66977201	66977274
9313	"ENSG00000221829.10_6"	"FANCG"	chr9	-	35074367	35074491	35074923	35075079	35073831	35074213	35075275	35075322
9318	"ENSG00000185686.18_9"	"PRAME"	chr22	-	22893188	22893511	22899964	22900000	22892147	22892756	22901377	22901550
9320	"ENSG00000174842.17_5"	"GLMN"	chr1	-	92756974	92757094	92762960	92763086	92755754	92755863	92763517	92763586
9321	"ENSG00000102572.14_6"	"STK24"	chr13	-	99109421	99109558	99112625	99112694	99097438	99105463	99114027	99114151
9322	"ENSG00000120656.11_3"	"TAF12"	chr1	-	28944464	28944542	28948425	28948677	28939758	28939873	28969503	28969578
9323	"ENSG00000152348.16_6"	"ATG10"	chr5	+	81354313	81354421	81460217	81460356	81283376	81283497	81474308	81474406
9324	"ENSG00000165055.16_6"	"METTL2B"	chr7	+	128133857	128133997	128138089	128138196	128120700	128120750	128140956	128141022
9326	"ENSG00000125304.10_6"	"TM9SF2"	chr13	+	100188861	100188991	100191699	100191811	100181720	100181848	100192967	100193047
9328	"ENSG00000058804.12_5"	"NDC1"	chr1	-	54254805	54254869	54258901	54258952	54252830	54252931	54262361	54262477
9329	"ENSG00000058804.12_5"	"NDC1"	chr1	-	54258901	54258952	54262361	54262477	54254805	54254869	54262571	54262817
9330	"ENSG00000058804.12_5"	"NDC1"	chr1	-	54262361	54262477	54262571	54262817	54258901	54258952	54266365	54266521
9331	"ENSG00000058804.12_5"	"NDC1"	chr1	-	54262571	54262817	54266365	54266521	54258901	54258952	54269600	54269682
9332	"ENSG00000058804.12_5"	"NDC1"	chr1	-	54262571	54262817	54266365	54266521	54262361	54262477	54269600	54269682
9333	"ENSG00000058804.12_5"	"NDC1"	chr1	-	54266365	54266521	54269600	54269682	54254805	54254869	54272097	54272190
9334	"ENSG00000058804.12_5"	"NDC1"	chr1	-	54266365	54266521	54269600	54269682	54262571	54262817	54272097	54272190
9335	"ENSG00000058804.12_5"	"NDC1"	chr1	-	54269600	54269682	54272097	54272190	54266365	54266521	54273328	54273464
9336	"ENSG00000058804.12_5"	"NDC1"	chr1	-	54272097	54272190	54273328	54273464	54269600	54269682	54275367	54275419
9337	"ENSG00000058804.12_5"	"NDC1"	chr1	-	54273328	54273464	54275367	54275419	54272097	54272190	54284643	54284752
9338	"ENSG00000058804.12_5"	"NDC1"	chr1	-	54293671	54293846	54298162	54298264	54291470	54291609	54301172	54301293
9340	"ENSG00000114054.14_5"	"PCCB"	chr3	+	135974697	135974817	135975396	135975465	135969181	135969400	135979320	135979377
9341	"ENSG00000114054.14_5"	"PCCB"	chr3	+	135975396	135975465	135979320	135979377	135969181	135969400	135980793	135980907
9343	"ENSG00000114054.14_5"	"PCCB"	chr3	+	135975396	135975465	135979320	135979377	135974697	135974817	136002678	136002789
9346	"ENSG00000114054.14_5"	"PCCB"	chr3	+	136019871	136019953	136035782	136035906	136016793	136016914	136045644	136045752
9347	"ENSG00000067066.17_6"	"SP100"	chr2	+	231314275	231314425	231325976	231326129	231313802	231313865	231327149	231327233
9348	"ENSG00000067066.17_6"	"SP100"	chr2	+	231314886	231314970	231325976	231326129	231314275	231314425	231327149	231327233
9357	"ENSG00000146063.20_4"	"TRIM41"	chr5	+	180659658	180659889	180660412	180660435	180657743	180657839	180660635	180660763
9361	"ENSG00000113360.16_6"	"DROSHA"	chr5	-	31468045	31468170	31472169	31472339	31466288	31466388	31483660	31483735
9362	"ENSG00000184702.20_9"	"SEPTIN5"	chr22	+	19707637	19707761	19707842	19707977	19707328	19707415	19708071	19708189
9364	"ENSG00000196792.12_7"	"STRN3"	chr14	-	31382729	31382863	31398406	31398517	31381212	31381388	31404368	31404510
9366	"ENSG00000103423.14_5"	"DNAJA3"	chr16	+	4498733	4498849	4500400	4500498	4496886	4497015	4504811	4504928
9367	"ENSG00000103423.14_5"	"DNAJA3"	chr16	+	4498733	4498849	4500400	4500498	4496886	4497015	4505546	4505952
9368	"ENSG00000103423.14_5"	"DNAJA3"	chr16	+	4500400	4500498	4504811	4504928	4498733	4498849	4505546	4506776
9372	"ENSG00000182054.10_4"	"IDH2"	chr15	-	90630670	90630807	90631590	90631734	90630343	90630495	90631818	90631979
9373	"ENSG00000264538.6_5"	"SUZ12P1"	chr17	+	29062050	29062115	29070318	29070387	29058723	29059141	29085189	29085353
9374	"ENSG00000264538.6_5"	"SUZ12P1"	chr17	+	29062050	29062115	29070318	29070387	29058903	29059141	29086508	29086557
9375	"ENSG00000264538.6_5"	"SUZ12P1"	chr17	+	29070318	29070387	29086508	29086557	29058903	29059141	29093520	29093606
9376	"ENSG00000264538.6_5"	"SUZ12P1"	chr17	+	29070318	29070387	29086508	29086557	29062050	29062115	29093520	29093606
9377	"ENSG00000175354.20_7"	"PTPN2"	chr18	-	12817154	12817364	12825808	12825943	12814201	12814354	12830941	12831040
9382	"ENSG00000112812.16_6"	"PRSS16"	chr6	+	27220586	27220728	27222471	27222651	27218972	27219043	27222764	27222910
9385	"ENSG00000173905.9_6"	"GOLIM4"	chr3	-	167728530	167728611	167742313	167742382	167726476	167728206	167742715	167742883
9386	"ENSG00000173905.9_6"	"GOLIM4"	chr3	-	167754623	167754782	167759179	167759262	167750307	167750640	167761166	167761317
9387	"ENSG00000111684.11_5"	"LPCAT3"	chr12	-	7086528	7086687	7086759	7086907	7086295	7086424	7087502	7087669
9388	"ENSG00000111684.11_5"	"LPCAT3"	chr12	-	7086759	7086907	7087502	7087669	7086528	7086687	7087764	7087851
