ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
4974	"ENSG00000123143.13_5"	"PKN1"	chr19	+	14581386	14581663	14581386	14581494	14581582	14581663
4975	"ENSG00000213218.10_4"	"CSH2"	chr17	-	61949371	61950101	61949371	61949683	61949936	61950101
4976	"ENSG00000120549.18_7"	"KIAA1217"	chr10	+	24833909	24836772	24833909	24834032	24834755	24836772
4977	"ENSG00000107863.18_7"	"ARHGAP21"	chr10	-	24884816	24885811	24884816	24884972	24885668	24885811
4978	"ENSG00000136270.14_9"	"TBRG4"	chr7	-	45148425	45148886	45148425	45148682	45148821	45148886
4979	"ENSG00000245060.8_7"	"LINC00847"	chr5	+	180261311	180262705	180261311	180262002	180262421	180262705
4980	"ENSG00000103423.14_5"	"DNAJA3"	chr16	+	4492268	4493165	4492268	4492421	4493017	4493165
4981	"ENSG00000136750.13_6"	"GAD2"	chr10	+	26589716	26593487	26589716	26589924	26592962	26593487
4982	"ENSG00000130193.8_4"	"THEM6"	chr8	+	143816743	143818345	143816743	143817086	143818274	143818345
4983	"ENSG00000089692.9_5"	"LAG3"	chr12	+	6886956	6887621	6886956	6887087	6887409	6887621
4984	"ENSG00000196535.16_9"	"MYO18A"	chr17	-	27423778	27424368	27423778	27423933	27424240	27424368
4985	"ENSG00000196535.16_9"	"MYO18A"	chr17	-	27445048	27445207	27445048	27445058	27445063	27445207
4986	"ENSG00000196535.16_9"	"MYO18A"	chr17	-	27448564	27448975	27448564	27448741	27448868	27448975
4987	"ENSG00000103197.18_6"	"TSC2"	chr16	+	2103342	2104441	2103342	2103453	2104296	2104441
4988	"ENSG00000103197.18_6"	"TSC2"	chr16	+	2110670	2112009	2110670	2110814	2111871	2112009
4989	"ENSG00000103197.18_6"	"TSC2"	chr16	+	2128920	2129429	2128920	2129197	2129276	2129429
4990	"ENSG00000103197.18_6"	"TSC2"	chr16	+	2131595	2132505	2131595	2131799	2132436	2132505
4991	"ENSG00000103197.18_6"	"TSC2"	chr16	+	2138048	2138326	2138048	2138140	2138227	2138326
4992	"ENSG00000103197.18_6"	"TSC2"	chr16	+	2138048	2138326	2138048	2138140	2138239	2138326
4993	"ENSG00000087111.21_6"	"PIGS"	chr17	-	26897869	26898206	26897869	26897981	26898066	26898206
4994	"ENSG00000120616.16_6"	"EPC1"	chr10	-	32561941	32562209	32561941	32562010	32562090	32562209
4995	"ENSG00000120616.16_6"	"EPC1"	chr10	-	32580090	32581572	32580090	32580250	32581423	32581572
4996	"ENSG00000099622.14_8"	"CIRBP"	chr19	+	1270926	1271466	1270926	1271035	1271138	1271466
4997	"ENSG00000099622.14_8"	"CIRBP"	chr19	+	1271138	1271364	1271138	1271245	1271327	1271364
4998	"ENSG00000099622.14_8"	"CIRBP"	chr19	+	1270926	1271466	1270926	1271035	1271327	1271466
4999	"ENSG00000099622.14_8"	"CIRBP"	chr19	+	1271138	1271631	1271138	1271364	1271549	1271631
5000	"ENSG00000099622.14_8"	"CIRBP"	chr19	+	1271138	1271631	1271138	1271466	1271549	1271631
5001	"ENSG00000099622.14_8"	"CIRBP"	chr19	+	1271979	1273171	1271979	1272050	1272425	1273171
5002	"ENSG00000099622.14_8"	"CIRBP"	chr19	+	1271979	1274439	1271979	1272050	1274305	1274439
5003	"ENSG00000099622.14_8"	"CIRBP"	chr19	+	1271979	1274809	1271979	1274439	1274647	1274809
5004	"ENSG00000099622.14_8"	"CIRBP"	chr19	+	1274305	1274809	1274305	1274439	1274650	1274809
5005	"ENSG00000177042.14_5"	"TMEM80"	chr11	+	698868	700235	698868	698888	700141	700235
5006	"ENSG00000179094.16_8"	"PER1"	chr17	-	8047373	8048311	8047373	8047586	8048068	8048311
5007	"ENSG00000179094.16_8"	"PER1"	chr17	-	8050214	8050699	8050214	8050320	8050567	8050699
5008	"ENSG00000146083.12_5"	"RNF44"	chr5	-	175956731	175957207	175956731	175956819	175957082	175957207
5009	"ENSG00000186049.8_5"	"KRT73"	chr12	-	53004398	53005113	53004398	53004619	53004987	53005113
5010	"ENSG00000099817.12_5"	"POLR2E"	chr19	-	1093902	1095374	1093902	1094077	1095257	1095374
5011	"ENSG00000159199.14_6"	"ATP5MC1"	chr17	+	46970770	46972696	46970770	46970818	46972517	46972696
5012	"ENSG00000246067.8_7"	"RAB30-DT"	chr11	+	82783664	82784646	82783664	82783846	82784344	82784646
5013	"ENSG00000276805.2_6"	"AL133216.2"	chr10	+	38705609	38706132	38705609	38705704	38706054	38706132
5014	"ENSG00000149243.15_4"	"KLHL35"	chr11	-	75136437	75137683	75136437	75136626	75137564	75137683
5015	"ENSG00000188549.12_8"	"CCDC9B"	chr15	-	40630948	40631820	40630948	40631104	40631712	40631820
5016	"ENSG00000183735.10_5"	"TBK1"	chr12	+	64879234	64879797	64879234	64879293	64879705	64879797
5017	"ENSG00000183735.10_5"	"TBK1"	chr12	+	64879234	64879797	64879234	64879293	64879737	64879797
5018	"ENSG00000115091.12_5"	"ACTR3"	chr2	+	114709296	114713283	114709296	114709422	114713199	114713283
5019	"ENSG00000167840.13_4"	"ZNF232"	chr17	-	5012220	5013163	5012220	5012347	5012688	5013163
5020	"ENSG00000167840.13_4"	"ZNF232"	chr17	-	5012220	5013163	5012220	5012347	5013005	5013163
5021	"ENSG00000142515.15_5"	"KLK3"	chr19	+	51358170	51359655	51358170	51358257	51359495	51359655
5022	"ENSG00000142515.15_5"	"KLK3"	chr19	+	51358170	51359655	51358170	51358680	51359495	51359655
5023	"ENSG00000142515.15_5"	"KLK3"	chr19	+	51361284	51361571	51361284	51361342	51361413	51361571
5024	"ENSG00000142515.15_5"	"KLK3"	chr19	+	51361284	51361571	51361284	51361430	51361554	51361571
5025	"ENSG00000142515.15_5"	"KLK3"	chr19	+	51361284	51361571	51361284	51361431	51361554	51361571
5026	"ENSG00000142515.15_5"	"KLK3"	chr19	+	51361284	51361851	51361284	51361571	51361714	51361851
5027	"ENSG00000142515.15_5"	"KLK3"	chr19	+	51361284	51361851	51361284	51361589	51361714	51361851
5028	"ENSG00000274209.4_4"	"ANTXRL"	chr10	+	47658233	47658746	47658233	47658277	47658575	47658746
5029	"ENSG00000137821.11_7"	"LRRC49"	chr15	+	71228873	71229161	71228873	71228999	71229099	71229161
5030	"ENSG00000146192.15_4"	"FGD2"	chr6	+	36981384	36981876	36981384	36981541	36981737	36981876
5031	"ENSG00000146192.15_4"	"FGD2"	chr6	+	36990014	36993714	36990014	36990146	36993567	36993714
5032	"ENSG00000146192.15_4"	"FGD2"	chr6	+	36995204	36996845	36995204	36995351	36995723	36996845
5033	"ENSG00000077150.20_7"	"NFKB2"	chr10	+	104156205	104156580	104156205	104156246	104156481	104156580
5034	"ENSG00000178645.13_4"	"C10orf53"	chr10	+	50916406	50918307	50916406	50918012	50918052	50918307
5035	"ENSG00000004534.15_5"	"RBM6"	chr3	+	50098894	50099541	50098894	50098980	50099394	50099541
5036	"ENSG00000122952.17_7"	"ZWINT"	chr10	-	58117198	58118220	58117198	58117946	58118137	58118220
5037	"ENSG00000122952.17_7"	"ZWINT"	chr10	-	58119447	58120144	58119447	58119614	58119778	58120144
5038	"ENSG00000122952.17_7"	"ZWINT"	chr10	-	58119778	58120144	58119778	58119902	58120053	58120144
5039	"ENSG00000216490.4_5"	"IFI30"	chr19	+	18287949	18288574	18287949	18288102	18288520	18288574
5040	"ENSG00000187325.5_5"	"TAF9B"	chrX	-	77393245	77393595	77393245	77393380	77393458	77393595
5041	"ENSG00000168060.16_9"	"NAALADL1"	chr11	-	64813660	64813998	64813660	64813834	64813916	64813998
5042	"ENSG00000168060.16_9"	"NAALADL1"	chr11	-	64815623	64815929	64815623	64815687	64815771	64815929
5043	"ENSG00000168060.16_9"	"NAALADL1"	chr11	-	64820689	64821048	64820689	64820809	64820962	64821048
5044	"ENSG00000151150.22_7"	"ANK3"	chr10	-	61819097	61819764	61819097	61819188	61819455	61819764
5045	"ENSG00000151150.22_7"	"ANK3"	chr10	-	61898274	61898845	61898274	61898479	61898721	61898845
5046	"ENSG00000224383.7_4"	"PRR29"	chr17	+	62076066	62076434	62076066	62076142	62076327	62076434
5047	"ENSG00000167767.14_6"	"KRT80"	chr12	-	52574296	52574747	52574296	52574392	52574686	52574747
5048	"ENSG00000122877.16_7"	"EGR2"	chr10	-	64575620	64576126	64575620	64575829	64576012	64576126
5049	"ENSG00000228065.11_7"	"LINC01515"	chr10	+	67345242	67345560	67345242	67345325	67345422	67345560
5050	"ENSG00000155367.15_5"	"PPM1J"	chr1	-	113255365	113255653	113255365	113255425	113255542	113255653
5051	"ENSG00000146802.13_6"	"TMEM168"	chr7	-	112423752	112425008	112423752	112423811	112424909	112425008
5052	"ENSG00000146802.13_6"	"TMEM168"	chr7	-	112423752	112425008	112423752	112423838	112424909	112425008
5053	"ENSG00000139531.13_6"	"SUOX"	chr12	+	56395995	56396504	56395995	56396055	56396326	56396504
5054	"ENSG00000139531.13_6"	"SUOX"	chr12	+	56395995	56396504	56395995	56396055	56396387	56396504
5055	"ENSG00000141506.13_6"	"PIK3R5"	chr17	-	8784946	8785198	8784946	8785029	8785104	8785198
5056	"ENSG00000096746.17_3"	"HNRNPH3"	chr10	+	70096955	70098444	70096955	70097090	70098259	70098444
5057	"ENSG00000156515.23_8"	"HK1"	chr10	+	71144088	71144671	71144088	71144237	71144551	71144671
5058	"ENSG00000171224.9_5"	"FAM241B"	chr10	+	71391235	71391595	71391235	71391303	71391464	71391595
5059	"ENSG00000188452.14_8"	"CERKL"	chr2	-	182412344	182413331	182412344	182412453	182413271	182413331
5060	"ENSG00000178761.15_6"	"FAM219B"	chr15	-	75192332	75194404	75192332	75192478	75194290	75194404
5061	"ENSG00000178761.15_6"	"FAM219B"	chr15	-	75192332	75195127	75192332	75192478	75194944	75195127
5062	"ENSG00000178761.15_6"	"FAM219B"	chr15	-	75192332	75195127	75192332	75194404	75194944	75195127
5063	"ENSG00000178761.15_6"	"FAM219B"	chr15	-	75197004	75197572	75197004	75197053	75197494	75197572
5064	"ENSG00000178761.15_6"	"FAM219B"	chr15	-	75197004	75198706	75197004	75197053	75198618	75198706
5065	"ENSG00000178761.15_6"	"FAM219B"	chr15	-	75197004	75198706	75197004	75197572	75198618	75198706
5066	"ENSG00000015413.9_6"	"DPEP1"	chr16	+	89703273	89703788	89703273	89703343	89703611	89703788
5067	"ENSG00000156650.14_8"	"KAT6B"	chr10	+	76735156	76737195	76735156	76735212	76737073	76737195
5068	"ENSG00000156650.14_8"	"KAT6B"	chr10	+	76735156	76737195	76735156	76735539	76737073	76737195
5069	"ENSG00000156650.14_8"	"KAT6B"	chr10	+	76735156	76737195	76735156	76736088	76737073	76737195
5070	"ENSG00000156650.14_8"	"KAT6B"	chr10	+	76741544	76744999	76741544	76741686	76744837	76744999
5071	"ENSG00000165637.13_5"	"VDAC2"	chr10	+	76978820	76979114	76978820	76978973	76979061	76979114
5072	"ENSG00000165644.11_7"	"COMTD1"	chr10	-	76994695	76994936	76994695	76994750	76994817	76994936
5073	"ENSG00000226051.8_7"	"ZNF503-AS1"	chr10	+	77118267	77118807	77118267	77118465	77118696	77118807
5074	"ENSG00000103005.12_5"	"USB1"	chr16	+	58036382	58036549	58036382	58036403	58036519	58036549
5075	"ENSG00000156113.23_8"	"KCNMA1"	chr10	-	78669723	78674807	78669723	78669854	78674693	78674807
5076	"ENSG00000151208.17_6"	"DLG5"	chr10	-	79579078	79581859	79579078	79579223	79580839	79581859
5077	"ENSG00000084754.12_7"	"HADHA"	chr2	-	26413523	26414497	26413523	26414264	26414351	26414497
5078	"ENSG00000133275.16_5"	"CSNK1G2"	chr19	+	1978303	1978510	1978303	1978344	1978440	1978510
5079	"ENSG00000133275.16_5"	"CSNK1G2"	chr19	+	1978857	1979247	1978857	1979092	1979161	1979247
5080	"ENSG00000185896.11_4"	"LAMP1"	chr13	+	113974659	113975785	113974659	113974785	113975718	113975785
5081	"ENSG00000138326.21_9"	"RPS24"	chr10	+	79797196	79799983	79797196	79797199	79799961	79799983
5082	"ENSG00000072121.16_7"	"ZFYVE26"	chr14	-	68228082	68229129	68228082	68228301	68228919	68229129
5083	"ENSG00000172354.10_7"	"GNB2"	chr7	+	100274315	100275038	100274315	100274422	100274974	100275038
5084	"ENSG00000172354.10_7"	"GNB2"	chr7	+	100275120	100275441	100275120	100275283	100275374	100275441
5085	"ENSG00000153303.17_5"	"FRMD1"	chr6	-	168467434	168467809	168467434	168467511	168467748	168467809
5086	"ENSG00000131871.15_7"	"SELENOS"	chr15	-	101814796	101815566	101814796	101814886	101815459	101815566
5087	"ENSG00000148600.15_6"	"CDHR1"	chr10	+	85978834	85979377	85978834	85978848	85979099	85979377
5088	"ENSG00000257337.7_8"	"AC068888.1"	chr12	-	53439383	53439845	53439383	53439437	53439744	53439845
5089	"ENSG00000255666.7_9"	"LINC02700"	chr11	+	94380500	94380744	94380500	94380556	94380631	94380744
5090	"ENSG00000111653.20_6"	"ING4"	chr12	-	6761436	6761936	6761436	6761475	6761827	6761936
5091	"ENSG00000111653.20_6"	"ING4"	chr12	-	6761436	6761936	6761436	6761584	6761827	6761936
5092	"ENSG00000111653.20_6"	"ING4"	chr12	-	6761827	6762216	6761827	6761933	6762101	6762216
5093	"ENSG00000111653.20_6"	"ING4"	chr12	-	6761827	6762216	6761827	6761936	6762101	6762216
5094	"ENSG00000111653.20_6"	"ING4"	chr12	-	6761827	6762216	6761827	6761933	6762110	6762216
5095	"ENSG00000111653.20_6"	"ING4"	chr12	-	6761827	6762216	6761827	6761936	6762110	6762216
5096	"ENSG00000148688.13_3"	"RPP30"	chr10	+	92654531	92655240	92654531	92654648	92655210	92655240
5097	"ENSG00000119707.14_5"	"RBM25"	chr14	+	73566374	73570186	73566374	73566458	73569899	73570186
5098	"ENSG00000119707.14_5"	"RBM25"	chr14	+	73577538	73578510	73577538	73577863	73578235	73578510
5099	"ENSG00000213614.10_8"	"HEXA"	chr15	-	72646031	72647965	72646031	72646078	72647899	72647965
5100	"ENSG00000119969.15_5"	"HELLS"	chr10	+	96351985	96352271	96351985	96352069	96352151	96352271
5101	"ENSG00000138115.14_5"	"CYP2C8"	chr10	-	96826964	96827448	96826964	96827114	96827285	96827448
5102	"ENSG00000111196.10_5"	"MAGOHB"	chr12	-	10760452	10762540	10760452	10760535	10762429	10762540
5103	"ENSG00000052749.14_9"	"RRP12"	chr10	-	99118293	99118767	99118293	99118376	99118699	99118767
5104	"ENSG00000052749.14_9"	"RRP12"	chr10	-	99130679	99131923	99130679	99130838	99131829	99131923
5105	"ENSG00000171346.16_7"	"KRT15"	chr17	-	39673059	39673417	39673059	39673216	39673334	39673417
5106	"ENSG00000155229.21_7"	"MMS19"	chr10	-	99221252	99221653	99221252	99221379	99221584	99221653
5107	"ENSG00000110697.13_7"	"PITPNM1"	chr11	-	67261158	67261541	67261158	67261308	67261392	67261541
5108	"ENSG00000110697.13_7"	"PITPNM1"	chr11	-	67263648	67264907	67263648	67263816	67264701	67264907
5109	"ENSG00000110697.13_7"	"PITPNM1"	chr11	-	67263648	67264907	67263648	67263819	67264701	67264907
5110	"ENSG00000168002.12_6"	"POLR2G"	chr11	+	62529266	62530338	62529266	62529376	62530013	62530338
5111	"ENSG00000235823.3_6"	"OLMALINC"	chr10	+	102140972	102143129	102140972	102141205	102142184	102143129
5112	"ENSG00000235823.3_6"	"OLMALINC"	chr10	+	102140972	102143129	102140972	102141205	102142252	102143129
5113	"ENSG00000235823.3_6"	"OLMALINC"	chr10	+	102140972	102143129	102140972	102141205	102142436	102143129
5114	"ENSG00000072682.18_8"	"P4HA2"	chr5	-	131552889	131553541	131552889	131553041	131553444	131553541
5115	"ENSG00000107815.10_7"	"TWNK"	chr10	+	102749400	102749641	102749400	102749433	102749531	102749641
5116	"ENSG00000111229.16_7"	"ARPC3"	chr12	-	110873914	110874488	110873914	110874009	110874361	110874488
5117	"ENSG00000133316.15_7"	"WDR74"	chr11	-	62601089	62601409	62601089	62601146	62601263	62601409
5118	"ENSG00000279486.5_6"	"OR2AG1"	chr11	+	6806248	6812789	6806248	6806633	6811892	6812789
5119	"ENSG00000242612.7_5"	"DECR2"	chr16	+	456345	456833	456345	456397	456684	456833
5120	"ENSG00000242612.7_5"	"DECR2"	chr16	+	456345	456833	456345	456397	456735	456833
5121	"ENSG00000242612.7_5"	"DECR2"	chr16	+	456684	456952	456684	456833	456889	456952
5122	"ENSG00000242612.7_5"	"DECR2"	chr16	+	460971	461578	460971	461076	461360	461578
5123	"ENSG00000107872.12_5"	"FBXL15"	chr10	+	104179570	104180939	104179570	104180056	104180808	104180939
5124	"ENSG00000164117.14_5"	"FBXO8"	chr4	-	175183914	175184251	175183914	175183946	175184069	175184251
5125	"ENSG00000113263.13_4"	"ITK"	chr5	+	156667071	156668730	156667071	156667205	156668655	156668730
5126	"ENSG00000141338.14_8"	"ABCA8"	chr17	-	66917522	66917633	66917522	66917591	66917592	66917633
5127	"ENSG00000141338.14_8"	"ABCA8"	chr17	-	66925189	66925375	66925189	66925251	66925318	66925375
5128	"ENSG00000108039.18_5"	"XPNPEP1"	chr10	-	111635285	111637625	111635285	111635357	111637547	111637625
5129	"ENSG00000004777.18_4"	"ARHGAP33"	chr19	+	36278069	36279724	36278069	36278461	36278545	36279724
5130	"ENSG00000099875.14_6"	"MKNK2"	chr19	-	2037463	2039855	2037463	2037828	2039629	2039855
5131	"ENSG00000099875.14_6"	"MKNK2"	chr19	-	2042605	2042869	2042605	2042661	2042764	2042869
5132	"ENSG00000137965.11_4"	"IFI44"	chr1	+	79120698	79121196	79120698	79120894	79121046	79121196
5133	"ENSG00000160633.13_4"	"SAFB"	chr19	+	5667363	5667897	5667363	5667461	5667830	5667897
5134	"ENSG00000018280.17_4"	"SLC11A1"	chr2	+	219247682	219249989	219247682	219247825	219249869	219249989
5135	"ENSG00000018280.17_4"	"SLC11A1"	chr2	+	219249869	219250208	219249869	219249989	219250134	219250208
5136	"ENSG00000018280.17_4"	"SLC11A1"	chr2	+	219251357	219251953	219251357	219251464	219251882	219251953
5137	"ENSG00000018280.17_4"	"SLC11A1"	chr2	+	219252287	219253108	219252287	219252355	219252522	219253108
5138	"ENSG00000228794.10_7"	"LINC01128"	chr1	+	787306	788146	787306	787394	788050	788146
5139	"ENSG00000228794.10_7"	"LINC01128"	chr1	+	787306	788146	787306	787474	788050	788146
5140	"ENSG00000228794.10_7"	"LINC01128"	chr1	+	787306	788146	787306	787490	788050	788146
5141	"ENSG00000095787.23_8"	"WAC"	chr10	+	28903495	28905291	28903495	28903614	28905101	28905291
5142	"ENSG00000095787.23_8"	"WAC"	chr10	+	28903495	28905291	28903495	28903614	28905104	28905291
5143	"ENSG00000232139.6_6"	"LINC00867"	chr10	+	120117038	120117360	120117038	120117090	120117283	120117360
5144	"ENSG00000132549.18_7"	"VPS13B"	chr8	+	100883012	100883925	100883012	100883115	100883675	100883925
5145	"ENSG00000131831.18_7"	"RAI2"	chrX	-	17818168	17820154	17818168	17819845	17819995	17820154
5146	"ENSG00000011295.16_8"	"TTC19"	chr17	+	15903137	15903559	15903137	15903346	15903431	15903559
5147	"ENSG00000011295.16_8"	"TTC19"	chr17	+	15929853	15932100	15929853	15930016	15930687	15932100
5148	"ENSG00000167552.14_5"	"TUBA1A"	chr12	-	49580092	49580616	49580092	49580241	49580393	49580616
5149	"ENSG00000165458.14_8"	"INPPL1"	chr11	+	71939770	71939891	71939770	71939830	71939832	71939891
5150	"ENSG00000165458.14_8"	"INPPL1"	chr11	+	71944484	71944788	71944484	71944566	71944698	71944788
5151	"ENSG00000165458.14_8"	"INPPL1"	chr11	+	71948167	71948840	71948167	71948750	71948752	71948840
5152	"ENSG00000179902.12_5"	"C1orf194"	chr1	-	109649156	109649744	109649156	109649281	109649628	109649744
5153	"ENSG00000182774.13_9"	"RPS17"	chr15	-	83207056	83207736	83207056	83207122	83207630	83207736
5154	"ENSG00000182774.13_9"	"RPS17"	chr15	-	83208731	83209208	83208731	83208883	83209176	83209208
5155	"ENSG00000284946.1_3"	"AC068831.8"	chr15	-	91524113	91524899	91524113	91524263	91524728	91524899
5156	"ENSG00000124228.14_8"	"DDX27"	chr20	+	47850104	47852768	47850104	47850246	47852686	47852768
5157	"ENSG00000124228.14_8"	"DDX27"	chr20	+	47860165	47860614	47860165	47860240	47860352	47860614
5158	"ENSG00000183559.12_8"	"C10orf120"	chr10	-	124457224	124458004	124457224	124457391	124457773	124458004
5159	"ENSG00000008988.9_3"	"RPS20"	chr8	-	56986253	56986718	56986253	56986327	56986618	56986718
5160	"ENSG00000008988.9_3"	"RPS20"	chr8	-	56986618	56987065	56986618	56986718	56986939	56987065
5161	"ENSG00000130653.16_6"	"PNPLA7"	chr9	-	140355085	140356072	140355085	140355189	140355987	140356072
5162	"ENSG00000130653.16_6"	"PNPLA7"	chr9	-	140358577	140358908	140358577	140358647	140358791	140358908
5163	"ENSG00000130653.16_6"	"PNPLA7"	chr9	-	140372485	140373690	140372485	140372604	140373507	140373690
5164	"ENSG00000230131.6_8"	"LINC02641"	chr10	+	125120834	125121663	125120834	125121066	125121404	125121663
5165	"ENSG00000132677.13_5"	"RHBG"	chr1	+	156347780	156348190	156347780	156347931	156348042	156348190
5166	"ENSG00000132677.13_5"	"RHBG"	chr1	+	156351858	156352660	156351858	156351992	156352538	156352660
5167	"ENSG00000132677.13_5"	"RHBG"	chr1	+	156354317	156354392	156354317	156354347	156354348	156354392
5168	"ENSG00000228021.7_9"	"AL158835.1"	chr10	+	127395150	127395573	127395150	127395252	127395523	127395573
5169	"ENSG00000174851.16_6"	"YIF1A"	chr11	-	66052050	66052437	66052050	66052254	66052339	66052437
5170	"ENSG00000174851.16_6"	"YIF1A"	chr11	-	66052050	66052437	66052050	66052254	66052343	66052437
5171	"ENSG00000107938.18_5"	"EDRF1"	chr10	+	127451869	127452712	127451869	127452093	127452609	127452712
5172	"ENSG00000185269.12_6"	"NOTUM"	chr17	-	79916810	79917442	79916810	79916871	79917346	79917442
5173	"ENSG00000185128.11"	"TBC1D3F"	chr17	+	36291898	36292527	36291898	36291964	36292427	36292527
5174	"ENSG00000048707.15_9"	"VPS13D"	chr1	+	12408879	12409431	12408879	12409030	12409220	12409431
5175	"ENSG00000178177.15_7"	"LCORL"	chr4	-	17875010	17879836	17875010	17878457	17878562	17879836
5176	"ENSG00000151651.16_7"	"ADAM8"	chr10	-	135086757	135087342	135086757	135086934	135087265	135087342
5177	"ENSG00000151651.16_7"	"ADAM8"	chr10	-	135086757	135087342	135086757	135086947	135087265	135087342
5178	"ENSG00000214279.13_4"	"SCART1"	chr10	+	135270782	135272160	135270782	135271079	135271863	135272160
5179	"ENSG00000214279.13_4"	"SCART1"	chr10	+	135270782	135272830	135270782	135271079	135272524	135272830
5180	"ENSG00000214279.13_4"	"SCART1"	chr10	+	135270782	135272830	135270782	135272160	135272524	135272830
5181	"ENSG00000214279.13_4"	"SCART1"	chr10	+	135272990	135273674	135272990	135273308	135273381	135273674
5182	"ENSG00000214279.13_4"	"SCART1"	chr10	+	135278109	135278678	135278109	135278415	135278609	135278678
5183	"ENSG00000214279.13_4"	"SCART1"	chr10	+	135278109	135278678	135278109	135278434	135278609	135278678
5184	"ENSG00000119688.21_8"	"ABCD4"	chr14	-	74759450	74759951	74759450	74759572	74759856	74759951
5185	"ENSG00000119688.21_8"	"ABCD4"	chr14	-	74763035	74764772	74763035	74763152	74764341	74764772
5186	"ENSG00000119688.21_8"	"ABCD4"	chr14	-	74763035	74764772	74763035	74763152	74764632	74764772
5187	"ENSG00000149532.15_8"	"CPSF7"	chr11	-	61183137	61183991	61183137	61183256	61183576	61183991
5188	"ENSG00000149532.15_8"	"CPSF7"	chr11	-	61183576	61183991	61183576	61183634	61183835	61183991
5189	"ENSG00000149532.15_8"	"CPSF7"	chr11	-	61187941	61189080	61187941	61188002	61188861	61189080
5190	"ENSG00000149532.15_8"	"CPSF7"	chr11	-	61187941	61189080	61187941	61188045	61188861	61189080
5191	"ENSG00000142102.16_10"	"PGGHG"	chr11	+	290677	291113	290677	290781	291001	291113
5192	"ENSG00000142102.16_10"	"PGGHG"	chr11	+	290677	292095	290677	291113	291975	292095
5193	"ENSG00000142102.16_10"	"PGGHG"	chr11	+	292885	293502	292885	292997	293365	293502
5194	"ENSG00000142102.16_10"	"PGGHG"	chr11	+	293162	293727	293162	293235	293669	293727
5195	"ENSG00000185101.13_5"	"ANO9"	chr11	-	418719	418989	418719	418813	418887	418989
5196	"ENSG00000185101.13_5"	"ANO9"	chr11	-	419581	420615	419581	419729	420462	420615
5197	"ENSG00000185101.13_5"	"ANO9"	chr11	-	419581	420860	419581	420615	420717	420860
5198	"ENSG00000185101.13_5"	"ANO9"	chr11	-	431693	431906	431693	431767	431847	431906
5199	"ENSG00000185101.13_5"	"ANO9"	chr11	-	431693	433459	431693	431767	433313	433459
5200	"ENSG00000174775.17_5"	"HRAS"	chr11	-	532241	532755	532241	532522	532630	532755
5201	"ENSG00000185522.9_6"	"LMNTD2"	chr11	-	555304	555930	555304	555503	555733	555930
5202	"ENSG00000185507.21_7"	"IRF7"	chr11	-	613784	614037	613784	613865	613950	614037
5203	"ENSG00000185507.21_7"	"IRF7"	chr11	-	615096	615647	615096	615259	615344	615647
5204	"ENSG00000076662.10_6"	"ICAM3"	chr19	-	10445741	10446652	10445741	10446029	10446346	10446652
5205	"ENSG00000076662.10_6"	"ICAM3"	chr19	-	10449357	10449921	10449357	10449539	10449693	10449921
5206	"ENSG00000076662.10_6"	"ICAM3"	chr19	-	10449357	10449921	10449357	10449624	10449737	10449921
5207	"ENSG00000111667.13_5"	"USP5"	chr12	+	6972993	6973359	6972993	6973137	6973213	6973359
5208	"ENSG00000177666.17_5"	"PNPLA2"	chr11	+	823693	824130	823693	823855	823997	824130
5209	"ENSG00000115541.11_5"	"HSPE1"	chr2	+	198367762	198368105	198367762	198367852	198367932	198368105
5210	"ENSG00000214063.11_5"	"TSPAN4"	chr11	+	864436	865825	864436	864511	865693	865825
5211	"ENSG00000214063.11_5"	"TSPAN4"	chr11	+	865512	865825	865512	865614	865693	865825
5212	"ENSG00000228203.7_7"	"RNF144A-AS1"	chr2	-	7055953	7057355	7055953	7056098	7056946	7057355
5213	"ENSG00000228203.7_7"	"RNF144A-AS1"	chr2	-	7055953	7057355	7055953	7056175	7056946	7057355
5214	"ENSG00000228203.7_7"	"RNF144A-AS1"	chr2	-	7055953	7057355	7055953	7056098	7056980	7057355
5215	"ENSG00000228203.7_7"	"RNF144A-AS1"	chr2	-	7055953	7057355	7055953	7056175	7056980	7057355
5216	"ENSG00000182134.16_6"	"TDRKH"	chr1	-	151745969	151746980	151745969	151746703	151746888	151746980
5217	"ENSG00000182208.14_5"	"MOB2"	chr11	-	1501622	1502115	1501622	1501716	1501954	1502115
5218	"ENSG00000197694.18_9"	"SPTAN1"	chr9	+	131361241	131362394	131361241	131361265	131362358	131362394
5219	"ENSG00000114416.18_9"	"FXR1"	chr3	+	180680670	180680878	180680670	180680728	180680815	180680878
5220	"ENSG00000149043.16_6"	"SYT8"	chr11	+	1857115	1858091	1857115	1857822	1857985	1858091
5221	"ENSG00000149043.16_6"	"SYT8"	chr11	+	1858186	1858751	1858186	1858320	1858421	1858751
5222	"ENSG00000135476.12_5"	"ESPL1"	chr12	+	53682321	53683087	53682321	53682483	53682873	53683087
5223	"ENSG00000135476.12_5"	"ESPL1"	chr12	+	53683187	53684253	53683187	53683378	53684130	53684253
5224	"ENSG00000100219.16_8"	"XBP1"	chr22	-	29192034	29192180	29192034	29192109	29192135	29192180
5225	"ENSG00000100219.16_8"	"XBP1"	chr22	-	29192034	29192180	29192034	29192111	29192137	29192180
