ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
5697	"ENSG00000198561.15_8"	"CTNND1"	chr11	+	57529268	57529540	57529268	57529518	57556508	57556627
5699	"ENSG00000198561.15_8"	"CTNND1"	chr11	+	57529268	57529591	57529268	57529540	57556508	57556627
5700	"ENSG00000198561.15_8"	"CTNND1"	chr11	+	57529268	57529540	57529268	57529518	57558856	57559145
5701	"ENSG00000198561.15_8"	"CTNND1"	chr11	+	57529268	57529591	57529268	57529518	57558856	57559145
5702	"ENSG00000198561.15_8"	"CTNND1"	chr11	+	57529268	57529591	57529268	57529540	57558856	57559145
5706	"ENSG00000198561.15_8"	"CTNND1"	chr11	+	57529268	57529540	57529268	57529518	57563048	57563201
5707	"ENSG00000198561.15_8"	"CTNND1"	chr11	+	57529268	57529591	57529268	57529518	57563048	57563201
5708	"ENSG00000198561.15_8"	"CTNND1"	chr11	+	57529268	57529591	57529268	57529540	57563048	57563201
5712	"ENSG00000101365.21_6"	"IDH3B"	chr20	-	2640344	2640822	2640675	2640822	2640170	2640231
5713	"ENSG00000101365.21_6"	"IDH3B"	chr20	-	2640344	2640822	2640713	2640822	2640170	2640231
5714	"ENSG00000101365.21_6"	"IDH3B"	chr20	-	2640675	2640822	2640713	2640822	2640170	2640231
5716	"ENSG00000101365.21_6"	"IDH3B"	chr20	-	2641102	2641475	2641342	2641475	2640908	2641011
5725	"ENSG00000256591.5_8"	"AP003108.2"	chr11	+	61205475	61205592	61205475	61205585	61213412	61213703
5729	"ENSG00000082898.17_5"	"XPO1"	chr2	-	61719701	61721226	61721028	61721226	61719459	61719616
5730	"ENSG00000082898.17_5"	"XPO1"	chr2	-	61752626	61753656	61753554	61753656	61749745	61749818
5747	"ENSG00000223745.8_9"	"CCDC18-AS1"	chr1	-	93803786	93804831	93804712	93804831	93791325	93791452
5748	"ENSG00000223745.8_9"	"CCDC18-AS1"	chr1	-	93802933	93804831	93803786	93804831	93792158	93792219
5750	"ENSG00000223745.8_9"	"CCDC18-AS1"	chr1	-	93803786	93804831	93804712	93804831	93792158	93792219
5758	"ENSG00000168067.12_10"	"MAP4K2"	chr11	-	64559643	64559894	64559835	64559894	64559380	64559558
5764	"ENSG00000162300.13_6"	"ZFPL1"	chr11	+	64852586	64854080	64852586	64852698	64854191	64854264
5776	"ENSG00000172732.12_5"	"MUS81"	chr11	+	65632190	65632616	65632190	65632286	65632690	65632794
5777	"ENSG00000172638.13_6"	"EFEMP2"	chr11	-	65636830	65637447	65637327	65637447	65635950	65636311
5787	"ENSG00000174080.11_6"	"CTSF"	chr11	-	66331558	66332119	66332028	66332119	66330934	66331478
5790	"ENSG00000173599.15_7"	"PC"	chr11	-	66725210	66725467	66725339	66725467	66721719	66721907
5792	"ENSG00000173020.11_7"	"GRK2"	chr11	+	67048202	67048655	67048202	67048254	67048929	67049029
5800	"ENSG00000175634.15_6"	"RPS6KB2"	chr11	+	67200422	67200665	67200422	67200513	67200810	67200918
5810	"ENSG00000182979.18_8"	"MTA1"	chr14	+	105916394	105916661	105916394	105916521	105920529	105920647
5813	"ENSG00000149925.21_8"	"ALDOA"	chr16	+	30078770	30080299	30078770	30078982	30080626	30080710
5816	"ENSG00000110200.8_7"	"ANAPC15"	chr11	-	71822457	71822542	71822487	71822542	71822202	71822327
5825	"ENSG00000214517.10_5"	"PPME1"	chr11	+	73961998	73962760	73961998	73962063	73964536	73965748
5833	"ENSG00000175224.16_7"	"ATG13"	chr11	+	46690048	46690460	46690048	46690126	46690953	46691082
5838	"ENSG00000256269.10_8"	"HMBS"	chr11	+	118958696	118959018	118958696	118958788	118959344	118959417
5844	"ENSG00000171204.13_4"	"TMEM126B"	chr11	+	85340175	85340306	85340175	85340247	85342188	85342360
5856	"ENSG00000169398.19_8"	"PTK2"	chr8	-	141935660	141935848	141935759	141935848	141900641	141900868
5861	"ENSG00000140416.23_9"	"TPM1"	chr15	+	63353396	63354476	63353396	63353472	63354774	63354844
5866	"ENSG00000182919.14_3"	"C11orf54"	chr11	+	93475128	93475260	93475128	93475232	93480467	93480614
5871	"ENSG00000149231.15_9"	"CCDC82"	chr11	-	96098143	96098314	96098290	96098314	96092156	96092261
5873	"ENSG00000149231.15_9"	"CCDC82"	chr11	-	96117125	96119457	96119417	96119457	96116432	96116637
5883	"ENSG00000131470.14_4"	"PSMC3IP"	chr17	-	40726116	40726228	40726213	40726228	40725495	40725605
5894	"ENSG00000146670.10_6"	"CDCA5"	chr11	-	64850835	64851022	64850956	64851022	64846824	64847259
5902	"ENSG00000109917.11_6"	"ZPR1"	chr11	-	116655570	116655637	116655574	116655637	116655093	116655164
5921	"ENSG00000196655.12_5"	"TRAPPC4"	chr11	+	118889475	118890027	118889475	118889680	118890859	118890963
5925	"ENSG00000196655.12_5"	"TRAPPC4"	chr11	+	118889852	118890134	118889852	118890027	118892469	118892596
5948	"ENSG00000141279.16_7"	"NPEPPS"	chr17	+	45656755	45660215	45656755	45656877	45662865	45663066
5956	"ENSG00000184634.16_6"	"MED12"	chrX	+	70357036	70357242	70357036	70357233	70357410	70357485
5974	"ENSG00000111247.14_3"	"RAD51AP1"	chr12	+	4652928	4653077	4652928	4653070	4654947	4654998
5977	"ENSG00000111247.14_3"	"RAD51AP1"	chr12	+	4662148	4662313	4662148	4662255	4665596	4665665
5983	"ENSG00000111321.11_6"	"LTBR"	chr12	+	6494187	6494545	6494187	6494313	6495231	6495328
5991	"ENSG00000215021.9_5"	"PHB2"	chr12	-	7078660	7078740	7078669	7078740	7077573	7077750
5992	"ENSG00000111684.11_5"	"LPCAT3"	chr12	-	7087502	7087669	7087582	7087669	7086528	7086687
5993	"ENSG00000111684.11_5"	"LPCAT3"	chr12	-	7087502	7087669	7087582	7087669	7086860	7086907
5999	"ENSG00000059804.16_6"	"SLC2A3"	chr12	-	8082279	8083238	8083075	8083238	8078439	8078544
6017	"ENSG00000115307.17_5"	"AUP1"	chr2	-	74755877	74756409	74756258	74756409	74755543	74755616
6018	"ENSG00000139112.11_5"	"GABARAPL1"	chr12	+	10366027	10366786	10366027	10366313	10370661	10370740
6019	"ENSG00000139112.11_5"	"GABARAPL1"	chr12	+	10366038	10366313	10366038	10366216	10370661	10370740
6046	"ENSG00000256525.8_6"	"POLG2"	chr17	-	62480080	62481985	62481844	62481985	62479035	62479116
6053	"ENSG00000182149.21_8"	"IST1"	chr16	+	71929455	71929498	71929455	71929492	71949531	71949631
6057	"ENSG00000111731.12_6"	"C2CD5"	chr12	-	22671973	22672173	22672048	22672173	22671029	22671071
6073	"ENSG00000139160.13_7"	"ETFBKMT"	chr12	+	31812621	31813003	31812621	31812723	31814774	31815201
6082	"ENSG00000198001.14_6"	"IRAK4"	chr12	+	44152753	44153395	44152753	44152819	44161905	44162075
6085	"ENSG00000247774.7_8"	"PCED1B-AS1"	chr12	-	47609947	47610217	47610166	47610217	47604422	47604544
6108	"ENSG00000123349.14_5"	"PFDN5"	chr12	+	53690213	53691708	53690213	53690335	53691828	53691934
6110	"ENSG00000197111.16_5"	"PCBP2"	chr12	+	53854114	53854470	53854114	53854209	53854798	53854927
6115	"ENSG00000123415.15_8"	"SMUG1"	chr12	-	54582294	54582380	54582298	54582380	54577439	54577743
6116	"ENSG00000123415.15_8"	"SMUG1"	chr12	-	54582298	54582741	54582509	54582741	54581602	54581686
6118	"ENSG00000123415.15_8"	"SMUG1"	chr12	-	54582460	54582741	54582509	54582741	54581602	54581689
6134	"ENSG00000135426.16_8"	"TESPA1"	chr12	-	55357525	55357734	55357568	55357734	55356926	55357026
6139	"ENSG00000125454.12_7"	"SLC25A19"	chr17	-	73284468	73284672	73284582	73284672	73282384	73282540
6147	"ENSG00000076108.11_9"	"BAZ2A"	chr12	-	57008797	57009391	57009002	57009391	57007736	57007922
6151	"ENSG00000166881.10_8"	"NEMP1"	chr12	-	57464456	57464676	57464602	57464676	57458428	57458522
6168	"ENSG00000123427.17_8"	"EEF1AKMT3"	chr12	+	58166799	58166911	58166799	58166856	58174037	58176324
6171	"ENSG00000175215.11_7"	"CTDSP2"	chr12	-	58221316	58221373	58221334	58221373	58220128	58220185
6176	"ENSG00000100802.15_6"	"C14orf93"	chr14	-	23479225	23479352	23479309	23479352	23470167	23470246
6180	"ENSG00000188603.20_8"	"CLN3"	chr16	-	28493425	28493703	28493647	28493703	28489057	28489198
6190	"ENSG00000171105.14_6"	"INSR"	chr19	-	7122580	7122784	7122624	7122784	7120630	7120760
6217	"ENSG00000173588.15_10"	"CEP83"	chr12	-	94806093	94806367	94806292	94806367	94796945	94797038
6218	"ENSG00000173588.15_10"	"CEP83"	chr12	-	94806093	94806367	94806292	94806367	94805472	94805623
6230	"ENSG00000139350.12_4"	"NEDD1"	chr12	+	97301381	97301634	97301381	97301402	97313762	97313903
6235	"ENSG00000238105.7_6"	"GOLGA2P5"	chr12	-	100561113	100561221	100561114	100561221	100560831	100560919
6244	"ENSG00000111237.19_6"	"VPS29"	chr12	-	110937261	110937351	110937339	110937351	110930800	110931036
6251	"ENSG00000139436.21_7"	"GIT2"	chr12	-	110388971	110389121	110389016	110389121	110385060	110385309
6263	"ENSG00000123066.8_8"	"MED13L"	chr12	-	116412975	116413543	116413319	116413543	116409882	116410041
6270	"ENSG00000188878.19_7"	"FBF1"	chr17	-	73910827	73911013	73910910	73911013	73910202	73910373
6288	"ENSG00000174652.19_6"	"ZNF266"	chr19	-	9529726	9529975	9529892	9529975	9529441	9529571
6289	"ENSG00000174652.19_6"	"ZNF266"	chr19	-	9544740	9544911	9544750	9544911	9530740	9530894
6290	"ENSG00000174652.19_6"	"ZNF266"	chr19	-	9544740	9544911	9544750	9544911	9544343	9544459
6291	"ENSG00000174652.19_6"	"ZNF266"	chr19	-	9544740	9544911	9544750	9544911	9544343	9544462
6293	"ENSG00000165806.21_6"	"CASP7"	chr10	+	115485120	115485296	115485120	115485188	115485575	115485649
6295	"ENSG00000213619.10_6"	"NDUFS3"	chr11	+	47602076	47602536	47602076	47602174	47603639	47603765
6304	"ENSG00000136021.19_5"	"SCYL2"	chr12	+	100660954	100661570	100660954	100661174	100685280	100685438
6309	"ENSG00000106479.11_7"	"ZNF862"	chr7	+	149535463	149535724	149535463	149535550	149543239	149543344
6310	"ENSG00000026025.16_7"	"VIM"	chr10	+	17277167	17278378	17277167	17277388	17279228	17279592
6311	"ENSG00000026025.16_7"	"VIM"	chr10	+	17277844	17278378	17277844	17277888	17279228	17279592
6312	"ENSG00000249196.6_6"	"TMEM132D-AS1"	chr12	+	129595964	129596214	129595964	129596060	129597645	129597839
6317	"ENSG00000135148.12_6"	"TRAFD1"	chr12	+	112563348	112563953	112563348	112563422	112572541	112572677
6337	"ENSG00000181381.13_5"	"DDX60L"	chr4	-	169315611	169315768	169315615	169315768	169312690	169312791
6339	"ENSG00000079134.12_6"	"THOC1"	chr18	-	225088	225403	225336	225403	224923	224994
6340	"ENSG00000134900.12_7"	"TPP2"	chr13	+	103317144	103317286	103317144	103317275	103320107	103320233
6341	"ENSG00000134900.12_7"	"TPP2"	chr13	+	103317144	103317286	103317144	103317275	103326632	103326840
6344	"ENSG00000120694.20_6"	"HSPH1"	chr13	-	31729650	31729791	31729651	31729791	31726988	31727088
6361	"ENSG00000088038.19_7"	"CNOT3"	chr19	+	54647395	54647870	54647395	54647485	54647972	54648068
6381	"ENSG00000137274.13_5"	"BPHL"	chr6	+	3137595	3137727	3137595	3137656	3140619	3140743
6390	"ENSG00000121274.13_5"	"TENT4B"	chr16	+	50258801	50258922	50258801	50258905	50259149	50259196
6398	"ENSG00000227354.7_7"	"RBM26-AS1"	chr13	+	79996121	79996349	79996121	79996330	79996861	79998463
6401	"ENSG00000228315.12_9"	"GUSBP11"	chr22	-	24032418	24032543	24032422	24032543	24025911	24026054
6402	"ENSG00000228315.12_9"	"GUSBP11"	chr22	-	24036305	24037704	24037359	24037704	24025911	24026054
6403	"ENSG00000228315.12_9"	"GUSBP11"	chr22	-	24036305	24037704	24037359	24037704	24032422	24032543
6407	"ENSG00000132950.19_6"	"ZMYM5"	chr13	-	20425494	20426330	20425828	20426330	20409616	20409829
6408	"ENSG00000132950.19_6"	"ZMYM5"	chr13	-	20425494	20426330	20425828	20426330	20412839	20413125
6425	"ENSG00000148362.11_7"	"PAXX"	chr9	+	139887091	139887426	139887091	139887152	139887504	139887695
6448	"ENSG00000204271.13_8"	"SPIN3"	chrX	-	57020219	57021382	57021155	57021382	57010698	57010911
6454	"ENSG00000103064.15_6"	"SLC7A6"	chr16	+	68308593	68309152	68308593	68308779	68321648	68321774
6461	"ENSG00000178999.13_7"	"AURKB"	chr17	-	8110493	8110685	8110635	8110685	8109808	8109957
6471	"ENSG00000100911.16_6"	"PSME2"	chr14	-	24614918	24615449	24615416	24615449	24614587	24614674
6512	"ENSG00000166783.22_10"	"MARF1"	chr16	-	15728613	15730199	15729512	15730199	15727473	15727700
6515	"ENSG00000165516.11_4"	"KLHDC2"	chr14	+	50246312	50246524	50246312	50246393	50246930	50247040
6516	"ENSG00000165516.11_4"	"KLHDC2"	chr14	+	50246312	50246524	50246312	50246393	50247420	50247493
6518	"ENSG00000125375.16_7"	"DMAC2L"	chr14	+	50779041	50779778	50779041	50779107	50781308	50781344
6521	"ENSG00000125375.16_7"	"DMAC2L"	chr14	+	50789228	50789524	50789228	50789437	50792326	50794675
6527	"ENSG00000100359.21_5"	"SGSM3"	chr22	+	40803020	40803332	40803020	40803075	40803416	40803572
6538	"ENSG00000250337.7_7"	"PURPL"	chr5	+	27475641	27475888	27475641	27475802	27476175	27476265
6540	"ENSG00000250337.7_7"	"PURPL"	chr5	+	27493676	27494442	27493676	27493794	27496055	27496511
6543	"ENSG00000172262.11_6"	"ZNF131"	chr5	+	43123310	43123412	43123310	43123352	43161350	43162033
6547	"ENSG00000039650.12_7"	"PNKP"	chr19	-	50364864	50365138	50365028	50365138	50364705	50364767
6548	"ENSG00000182944.17_6"	"EWSR1"	chr22	+	29684594	29684775	29684594	29684744	29687553	29687588
6549	"ENSG00000182944.17_6"	"EWSR1"	chr22	+	29684594	29684775	29684594	29684744	29688125	29688158
6550	"ENSG00000182944.17_6"	"EWSR1"	chr22	+	29684594	29687588	29684594	29684744	29688125	29688158
6551	"ENSG00000182944.17_6"	"EWSR1"	chr22	+	29684594	29687588	29684594	29684775	29688125	29688158
6560	"ENSG00000072042.13_7"	"RDH11"	chr14	-	68159650	68159769	68159689	68159769	68157856	68157961
6565	"ENSG00000274487.2_7"	"NPEPPSP1"	chr17	-	36358796	36359042	36358841	36359042	36358124	36358158
6580	"ENSG00000198208.12_5"	"RPS6KL1"	chr14	-	75375803	75376851	75376245	75376851	75375552	75375635
6583	"ENSG00000119703.15_6"	"ZC2HC1C"	chr14	+	75537257	75538614	75537257	75538099	75540273	75540338
6590	"ENSG00000065717.15_7"	"TLE2"	chr19	-	3019280	3019771	3019696	3019771	3017837	3017857
6600	"ENSG00000143416.21_8"	"SELENBP1"	chr1	-	151341479	151342245	151342188	151342245	151340674	151340795
6613	"ENSG00000062582.14_6"	"MRPS24"	chr7	-	43908906	43909116	43909055	43909116	43908561	43908673
6625	"ENSG00000070476.15_5"	"ZXDC"	chr3	-	126180112	126181063	126180377	126181063	126158474	126158570
6634	"ENSG00000022976.15_6"	"ZNF839"	chr14	+	102805430	102805566	102805430	102805560	102808439	102808704
6638	"ENSG00000126581.13_6"	"BECN1"	chr17	-	40970804	40971627	40971565	40971627	40970561	40970698
6643	"ENSG00000147133.15_3"	"TAF1"	chrX	+	70678090	70678216	70678090	70678207	70679401	70679558
6653	"ENSG00000269893.8_6"	"SNHG8"	chr4	+	119199909	119200586	119199909	119199947	119200778	119200978
6662	"ENSG00000169738.8_6"	"DCXR"	chr17	-	79994419	79994639	79994596	79994639	79994066	79994184
6663	"ENSG00000169738.8_6"	"DCXR"	chr17	-	79994419	79994639	79994596	79994639	79994259	79994324
6679	"ENSG00000198690.10_6"	"FAN1"	chr15	+	31196714	31197556	31196714	31196793	31198573	31198707
6680	"ENSG00000198690.10_6"	"FAN1"	chr15	+	31196714	31198100	31196714	31196793	31198573	31198707
6681	"ENSG00000198690.10_6"	"FAN1"	chr15	+	31196714	31198100	31196714	31197556	31198573	31198707
6685	"ENSG00000186281.12_7"	"GPAT2"	chr2	-	96688853	96689748	96689670	96689748	96688705	96688771
6687	"ENSG00000233452.7_9"	"STXBP5-AS1"	chr6	-	147185519	147185738	147185605	147185738	147182941	147183155
6690	"ENSG00000198826.11_6"	"ARHGAP11A"	chr15	+	32921795	32921963	32921795	32921876	32925263	32925309
6696	"ENSG00000128463.13_5"	"EMC4"	chr15	+	34517736	34517859	34517736	34517851	34520629	34520790
6708	"ENSG00000187741.15_8"	"FANCA"	chr16	-	89865358	89865640	89865579	89865640	89862313	89862426
6709	"ENSG00000187741.15_8"	"FANCA"	chr16	-	89865573	89865640	89865579	89865640	89862313	89862426
6717	"ENSG00000174197.16_3"	"MGA"	chr15	+	42028378	42028896	42028378	42028566	42032103	42032401
6718	"ENSG00000174197.16_3"	"MGA"	chr15	+	42028378	42028896	42028378	42028566	42032250	42032401
6719	"ENSG00000174197.16_3"	"MGA"	chr15	+	42028378	42028896	42028378	42028566	42046634	42046765
6723	"ENSG00000168970.22_4"	"JMJD7-PLA2G4B"	chr15	+	42128672	42129138	42128672	42128749	42129265	42132428
6742	"ENSG00000103995.14_8"	"CEP152"	chr15	-	49033797	49033901	49033827	49033901	49030347	49031485
6778	"ENSG00000138614.15_7"	"INTS14"	chr15	-	65899496	65899780	65899639	65899780	65897466	65897570
6798	"ENSG00000166411.14_6"	"IDH3A"	chr15	+	78447554	78447617	78447554	78447593	78449889	78449973
6821	"ENSG00000140543.14_6"	"DET1"	chr15	-	89073853	89074946	89074839	89074946	89070829	89071017
6823	"ENSG00000140525.18_7"	"FANCI"	chr15	+	89787220	89787275	89787220	89787269	89788425	89788542
6831	"ENSG00000095059.16_7"	"DHPS"	chr19	-	12790270	12790533	12790436	12790533	12788104	12788210
6836	"ENSG00000213471.10_7"	"TTLL13P"	chr15	+	90796480	90796599	90796480	90796592	90800868	90800954
6838	"ENSG00000196547.15_8"	"MAN2A2"	chr15	+	91448808	91448953	91448808	91448919	91449074	91449246
6839	"ENSG00000196547.15_8"	"MAN2A2"	chr15	+	91448808	91448953	91448808	91448919	91449151	91449246
6857	"ENSG00000168904.15_8"	"LRRC28"	chr15	+	99796102	99796330	99796102	99796178	99827461	99827499
6867	"ENSG00000140983.14_5"	"RHOT2"	chr16	+	718352	718699	718352	718411	720122	720175
6868	"ENSG00000140983.14_5"	"RHOT2"	chr16	+	722253	722566	722253	722384	722702	722825
6869	"ENSG00000140983.14_5"	"RHOT2"	chr16	+	722253	722825	722253	722384	722927	723130
6878	"ENSG00000172890.13_6"	"NADSYN1"	chr11	+	71169473	71169602	71169473	71169590	71171086	71171259
6880	"ENSG00000172890.13_6"	"NADSYN1"	chr11	+	71185440	71186668	71185440	71185572	71187078	71188484
6881	"ENSG00000172890.13_6"	"NADSYN1"	chr11	+	71185440	71186668	71185440	71185572	71187246	71188271
6887	"ENSG00000173660.12_4"	"UQCRH"	chr1	+	46774772	46774815	46774772	46774799	46775568	46775716
6929	"ENSG00000165060.14_8"	"FXN"	chr9	+	71679853	71679959	71679853	71679951	71714816	71715094
6930	"ENSG00000197935.6_4"	"ZNF311"	chr6	-	28967263	28967824	28967732	28967824	28966510	28966615
6940	"ENSG00000140694.17_7"	"PARN"	chr16	-	14685769	14687235	14687157	14687235	14678605	14678648
6951	"ENSG00000170540.15_6"	"ARL6IP1"	chr16	-	18810022	18810156	18810044	18810156	18809246	18809366
6959	"ENSG00000058600.16_8"	"POLR3E"	chr16	+	22320748	22320831	22320748	22320826	22321171	22321266
6963	"ENSG00000182400.15_6"	"TRAPPC6B"	chr14	-	39627488	39628754	39628686	39628754	39623414	39623498
6970	"ENSG00000168488.18_7"	"ATXN2L"	chr16	+	28838182	28838307	28838182	28838244	28840721	28840813
6971	"ENSG00000168488.18_7"	"ATXN2L"	chr16	+	28847253	28847497	28847253	28847443	28847646	28847811
6973	"ENSG00000168488.18_7"	"ATXN2L"	chr16	+	28847253	28847497	28847253	28847443	28848068	28848558
6985	"ENSG00000149923.14_4"	"PPP4C"	chr16	+	30094714	30095102	30094714	30094888	30095986	30096176
6990	"ENSG00000237292.1_5"	"LINC01732"	chr1	+	181144472	181144602	181144472	181144569	181144845	181144970
6992	"ENSG00000156873.16_7"	"PHKG2"	chr16	+	30762426	30762602	30762426	30762538	30764552	30764618
6993	"ENSG00000156873.16_7"	"PHKG2"	chr16	+	30762426	30762924	30762426	30762538	30764552	30764618
6994	"ENSG00000156873.16_7"	"PHKG2"	chr16	+	30762426	30762924	30762426	30762602	30764552	30764618
7002	"ENSG00000078269.15_6"	"SYNJ2"	chr6	+	158480288	158480569	158480288	158480385	158483023	158483196
7003	"ENSG00000078269.15_6"	"SYNJ2"	chr6	+	158480288	158480569	158480288	158480385	158483086	158483196
7010	"ENSG00000083799.17_8"	"CYLD"	chr16	+	50776672	50776752	50776672	50776733	50783486	50784113
7024	"ENSG00000005194.15_7"	"CIAPIN1"	chr16	-	57473093	57473246	57473097	57473246	57470567	57470644
7029	"ENSG00000164620.9_4"	"RELL2"	chr5	+	141016516	141017976	141016516	141017308	141018361	141018427
7044	"ENSG00000140939.14_6"	"NOL3"	chr16	+	67205054	67205360	67205054	67205155	67207910	67207949
7051	"ENSG00000196155.13_6"	"PLEKHG4"	chr16	+	67313778	67314446	67313778	67314086	67314613	67314709
7052	"ENSG00000196155.13_6"	"PLEKHG4"	chr16	+	67311412	67314709	67311412	67314446	67314784	67314908
7057	"ENSG00000102901.13_6"	"CENPT"	chr16	-	67865656	67865793	67865743	67865793	67865118	67865261
7059	"ENSG00000261884.2_10"	"AC040162.1"	chr16	-	67964628	67968574	67968471	67968574	67964310	67964491
7060	"ENSG00000136935.14_6"	"GOLGA1"	chr9	-	127683990	127684171	127684001	127684171	127683407	127683519
7074	"ENSG00000261008.7_9"	"LINC01572"	chr16	-	72604333	72604414	72604349	72604414	72557230	72557314
7075	"ENSG00000261008.7_9"	"LINC01572"	chr16	-	72604333	72604414	72604349	72604414	72574476	72574510
7090	"ENSG00000135686.13_5"	"KLHL36"	chr16	+	84690476	84691550	84690476	84691519	84693365	84693523
7091	"ENSG00000103194.15_6"	"USP10"	chr16	+	84749800	84750124	84749800	84749864	84767040	84767109
7092	"ENSG00000140263.15_4"	"SORD"	chr15	+	45361074	45361250	45361074	45361176	45362056	45362880
7114	"ENSG00000167515.10_3"	"TRAPPC2L"	chr16	+	88925752	88926158	88925752	88925851	88926300	88926380
7119	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70223817	70224020	70223989	70224020	70215577	70215637
7124	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70310638	70310819	70310669	70310819	70282845	70283042
7137	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70313383	70313617	70313562	70313617	70312678	70312756
7142	"ENSG00000148187.18_5"	"MRRF"	chr9	+	125027740	125028059	125027740	125027824	125033231	125033354
7144	"ENSG00000115594.12_8"	"IL1R1"	chr2	+	102781233	102781468	102781233	102781463	102781684	102781764
7146	"ENSG00000260923.7_8"	"LINC02193"	chr16	+	90288651	90288704	90288651	90288700	90288796	90289086
7150	"ENSG00000007168.13_5"	"PAFAH1B1"	chr17	+	2577353	2577582	2577353	2577390	2579798	2579900
7162	"ENSG00000108523.16_5"	"RNF167"	chr17	+	4843781	4844288	4843781	4844021	4844371	4844452
7168	"ENSG00000258315.5_5"	"C17orf49"	chr17	+	6919813	6920004	6919813	6919844	6920575	6920839
7175	"ENSG00000047410.14_5"	"TPR"	chr1	-	186310383	186312605	186312457	186312605	186310159	186310291
7208	"ENSG00000131899.11_5"	"LLGL1"	chr17	+	18140148	18141087	18140148	18140253	18141380	18141528
7213	"ENSG00000177302.15_7"	"TOP3A"	chr17	-	18211626	18211738	18211726	18211738	18210204	18210280
7214	"ENSG00000177302.15_7"	"TOP3A"	chr17	-	18211664	18211738	18211726	18211738	18210204	18210280
7219	"ENSG00000076382.17_8"	"SPAG5"	chr17	-	26906768	26907138	26907026	26907138	26906382	26906503
7220	"ENSG00000167524.16_8"	"RSKR"	chr17	-	26938561	26938674	26938584	26938674	26931967	26932233
7221	"ENSG00000167524.16_8"	"RSKR"	chr17	-	26938410	26938674	26938561	26938674	26937437	26937717
7222	"ENSG00000167524.16_8"	"RSKR"	chr17	-	26938410	26938674	26938561	26938674	26938160	26938271
7223	"ENSG00000167524.16_8"	"RSKR"	chr17	-	26938410	26938674	26938584	26938674	26938160	26938271
7224	"ENSG00000167524.16_8"	"RSKR"	chr17	-	26938561	26938674	26938584	26938674	26938160	26938271
7263	"ENSG00000111364.16_4"	"DDX55"	chr12	+	124090477	124090541	124090477	124090528	124091978	124092070
7266	"ENSG00000135506.16_7"	"OS9"	chr12	+	58109542	58109976	58109542	58109753	58110194	58110295
7272	"ENSG00000068120.15_8"	"COASY"	chr17	+	40714165	40715340	40714165	40714237	40715978	40716193
7273	"ENSG00000068120.15_8"	"COASY"	chr17	+	40714165	40715340	40714165	40714237	40716463	40716595
7278	"ENSG00000012048.23_8"	"BRCA1"	chr17	-	41277287	41277387	41277293	41277387	41267742	41267796
7312	"ENSG00000159210.10_10"	"SNF8"	chr17	-	47013492	47013604	47013531	47013604	47009004	47009079
7320	"ENSG00000163138.19_5"	"PACRGL"	chr4	+	20702081	20702370	20702081	20702240	20703380	20703507
7334	"ENSG00000141179.14_4"	"PCTP"	chr17	+	53848466	53848562	53848466	53848546	53851084	53851256
7344	"ENSG00000068097.15_6"	"HEATR6"	chr17	-	58144791	58145093	58144794	58145093	58143569	58143747
7367	"ENSG00000203875.13_8"	"SNHG5"	chr6	-	86387671	86387906	86387853	86387906	86387512	86387593
7376	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834366	173834685	173834608	173834685	173833394	173833442
7377	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834366	173834685	173834647	173834685	173833394	173833442
7378	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834608	173834685	173834647	173834685	173833394	173833442
7379	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834366	173834685	173834647	173834685	173833621	173833644
7380	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834366	173834685	173834608	173834685	173833812	173833842
7382	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834608	173834685	173834647	173834685	173833812	173833842
7384	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835665	173835934	173835898	173835934	173834608	173834685
7385	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834994	173835344	173835314	173835344	173834647	173834685
7386	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835665	173835934	173835898	173835934	173834994	173835032
7389	"ENSG00000230258.6_8"	"AC005208.1"	chr17	-	68015603	68015733	68015628	68015733	68013464	68013533
7396	"ENSG00000125458.7_6"	"NT5C"	chr17	-	73127059	73127376	73127275	73127376	73126847	73126962
7397	"ENSG00000125458.7_6"	"NT5C"	chr17	-	73127139	73127376	73127275	73127376	73126847	73126962
7419	"ENSG00000141562.18_7"	"NARF"	chr17	+	80438957	80439094	80438957	80439087	80441049	80441180
7451	"ENSG00000112855.17_8"	"HARS2"	chr5	+	140071037	140071341	140071037	140071100	140073175	140073250
7475	"ENSG00000178719.17_5"	"GRINA"	chr8	+	145066045	145066541	145066045	145066246	145066632	145066776
7490	"ENSG00000152240.13_5"	"HAUS1"	chr18	+	43685159	43685374	43685159	43685334	43689612	43689750
