ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
6413	"ENSG00000258754.8_8"	"LINC01579"	chr15	-	94443264	94443828	94443264	94443364	94443579	94443828	6413	0,0	0,0			314	99	NA	NA	NA,NA		NA
6414	"ENSG00000258754.8_8"	"LINC01579"	chr15	-	94443264	94443828	94443264	94443364	94443697	94443828	6414	0,0	0,0			432	99	NA	NA	NA,NA		NA
6415	"ENSG00000260737.6_8"	"LINC01227"	chr16	-	80601451	80602010	80601451	80601656	80601844	80602010	6415	0,0	0,0			287	99	NA	NA	NA,NA		NA
6416	"ENSG00000167964.13_7"	"RAB26"	chr16	+	2202820	2203223	2202820	2202886	2202989	2203223	6416	0,1	3,3			202	99	NA	NA	0.0,0.14		NA
6417	"ENSG00000167964.13_7"	"RAB26"	chr16	+	2202989	2203223	2202989	2203046	2203146	2203223	6417	2,4	0,1			199	99	NA	NA	1.0,0.666		NA
6418	"ENSG00000248441.7_9"	"LINC01197"	chr15	-	95831530	95832783	95831530	95831697	95832650	95832783	6418	0,0	0,0			1052	99	NA	NA	NA,NA		NA
6419	"ENSG00000017483.15_9"	"SLC38A5"	chrX	-	48316921	48317420	48316921	48317341	48317342	48317420	6419	400,663	0,0			100	99	NA	NA	1.0,1.0		NA
6420	"ENSG00000185594.7_7"	"SPATA8"	chr15	+	97326664	97327489	97326664	97327060	97327382	97327489	6420	0,0	0,0			421	99	NA	NA	NA,NA		NA
6421	"ENSG00000251322.9_6"	"SHANK3"	chr22	+	51136426	51137231	51136426	51136550	51137117	51137231	6421	0,0	0,0			666	99	NA	NA	NA,NA		NA
6422	"ENSG00000251322.9_6"	"SHANK3"	chr22	+	51136426	51137231	51136426	51136770	51137117	51137231	6422	0,0	0,0			446	99	NA	NA	NA,NA		NA
6423	"ENSG00000259664.3_9"	"LINC02254"	chr15	-	97970880	97971182	97970880	97970997	97971072	97971182	6423	0,0	0,0			174	99	NA	NA	NA,NA		NA
6424	"ENSG00000259664.3_9"	"LINC02254"	chr15	-	97970880	97971182	97970880	97971000	97971072	97971182	6424	0,0	0,0			171	99	NA	NA	NA,NA		NA
6425	"ENSG00000182253.15_4"	"SYNM"	chr15	+	99669571	99675798	99669571	99672018	99672954	99675798	6425	11,19	0,0			1035	99	NA	NA	1.0,1.0		NA
6426	"ENSG00000259540.1_7"	"AC027020.1"	chr15	+	101099517	101100003	101099517	101099650	101099839	101100003	6426	13,8	0,0			288	99	NA	NA	1.0,1.0		NA
6427	"ENSG00000131876.17_6"	"SNRPA1"	chr15	-	101825930	101827215	101825930	101826006	101827112	101827215	6427	454,286	76,38			1205	99	NA	NA	0.329,0.382		NA
6428	"ENSG00000007392.16_7"	"LUC7L"	chr16	-	238967	240134	238967	239338	239966	240134	6428	37,60	90,130			727	99	NA	NA	0.053,0.059		NA
6429	"ENSG00000007392.16_7"	"LUC7L"	chr16	-	277240	278401	277240	277335	278331	278401	6429	993,503	27,17			1095	99	NA	NA	0.769,0.728		NA
6430	"ENSG00000185615.16_5"	"PDIA2"	chr16	+	334386	334792	334386	334593	334658	334792	6430	0,0	0,0			164	99	NA	NA	NA,NA		NA
6431	"ENSG00000103126.15_6"	"AXIN1"	chr16	-	339439	343718	339439	339607	343487	343718	6431	25,69	87,138			3979	99	NA	NA	0.007,0.012		NA
6432	"ENSG00000086504.17_7"	"MRPL28"	chr16	-	418500	419220	418500	418635	419067	419220	6432	58,154	1105,788			531	99	NA	NA	0.01,0.035		NA
6433	"ENSG00000086504.17_7"	"MRPL28"	chr16	-	418500	420225	418500	419211	419930	420225	6433	146,97	1,1			818	99	NA	NA	0.946,0.922		NA
6434	"ENSG00000086504.17_7"	"MRPL28"	chr16	-	418500	420225	418500	419220	419930	420225	6434	4,9	1191,949			809	99	NA	NA	0.0,0.001		NA
6435	"ENSG00000007541.17_5"	"PIGQ"	chr16	+	624065	624763	624065	624438	624527	624763	6435	13,31	0,0			188	99	NA	NA	1.0,1.0		NA
6436	"ENSG00000007541.17_5"	"PIGQ"	chr16	+	630182	630972	630182	630263	630857	630972	6436	3,30	56,63			693	99	NA	NA	0.008,0.064		NA
6437	"ENSG00000172366.20_7"	"MCRIP2"	chr16	+	697416	697884	697416	697544	697782	697884	6437	10,46	48,117			337	99	NA	NA	0.058,0.104		NA
6438	"ENSG00000140983.14_5"	"RHOT2"	chr16	+	718131	718411	718131	718236	718352	718411	6438	1,3	30,194			215	99	NA	NA	0.015,0.007		NA
6439	"ENSG00000140983.14_5"	"RHOT2"	chr16	+	718352	718569	718352	718411	718487	718569	6439	3,7	109,233			175	99	NA	NA	0.015,0.017		NA
6440	"ENSG00000140983.14_5"	"RHOT2"	chr16	+	718352	718699	718352	718411	718655	718699	6440	32,29	10,9			343	99	NA	NA	0.48,0.482		NA
6441	"ENSG00000140983.14_5"	"RHOT2"	chr16	+	718352	718699	718352	718569	718655	718699	6441	32,27	274,270			185	99	NA	NA	0.059,0.051		NA
6442	"ENSG00000140983.14_5"	"RHOT2"	chr16	+	718352	718699	718352	718411	718658	718699	6442	32,30	1,0			346	99	NA	NA	0.902,1.0		NA
6443	"ENSG00000140983.14_5"	"RHOT2"	chr16	+	718487	718699	718487	718569	718658	718699	6443	32,28	0,2			188	99	NA	NA	1.0,0.881		NA
6444	"ENSG00000140983.14_5"	"RHOT2"	chr16	+	718655	720175	718655	718699	720122	720175	6444	113,176	16,16			1522	99	NA	NA	0.315,0.417		NA
6445	"ENSG00000140983.14_5"	"RHOT2"	chr16	+	719552	720175	719552	719606	720122	720175	6445	101,137	711,471			615	99	NA	NA	0.022,0.045		NA
6446	"ENSG00000140983.14_5"	"RHOT2"	chr16	+	720122	720357	720122	720175	720248	720357	6446	37,39	636,569			172	99	NA	NA	0.032,0.038		NA
6447	"ENSG00000140983.14_5"	"RHOT2"	chr16	+	720122	720357	720122	720175	720265	720357	6447	94,85	55,61			189	99	NA	NA	0.472,0.422		NA
6448	"ENSG00000140983.14_5"	"RHOT2"	chr16	+	720891	721203	720891	721000	721082	721203	6448	45,178	44,172			181	99	NA	NA	0.359,0.361		NA
6449	"ENSG00000140983.14_5"	"RHOT2"	chr16	+	720891	721203	720891	721000	721114	721203	6449	109,383	0,8			213	99	NA	NA	1.0,0.957		NA
6450	"ENSG00000140983.14_5"	"RHOT2"	chr16	+	721859	722181	721859	722002	722083	722181	6450	6,17	75,329			180	99	NA	NA	0.042,0.028		NA
6451	"ENSG00000140983.14_5"	"RHOT2"	chr16	+	722253	722566	722253	722384	722488	722566	6451	30,39	130,301			203	99	NA	NA	0.101,0.059		NA
6452	"ENSG00000140983.14_5"	"RHOT2"	chr16	+	722253	722825	722253	722384	722702	722825	6452	32,58	0,2			417	99	NA	NA	1.0,0.873		NA
6453	"ENSG00000140983.14_5"	"RHOT2"	chr16	+	722253	722825	722253	722566	722702	722825	6453	10,27	257,436			235	99	NA	NA	0.016,0.025		NA
6454	"ENSG00000103253.18_4"	"HAGHL"	chr16	+	778115	778424	778115	778233	778315	778424	6454	1,4	0,0			181	99	NA	NA	1.0,1.0		NA
6455	"ENSG00000103253.18_4"	"HAGHL"	chr16	+	778315	778604	778315	778424	778503	778604	6455	1,6	0,6			178	99	NA	NA	1.0,0.357		NA
6456	"ENSG00000103253.18_4"	"HAGHL"	chr16	+	779008	779715	779008	779088	779287	779715	6456	68,83	8,15			298	99	NA	NA	0.738,0.648		NA
6457	"ENSG00000158863.22_4"	"FAM160B2"	chr8	+	21959218	21959826	21959218	21959362	21959685	21959826	6457	106,79	163,146			422	99	NA	NA	0.132,0.113		NA
6458	"ENSG00000086696.11_5"	"HSD17B2"	chr16	+	82124506	82132139	82124506	82124644	82131679	82132139	6458	0,0	0,0			7134	99	NA	NA	NA,NA		NA
6459	"ENSG00000163702.20_7"	"IL17RC"	chr3	+	9965564	9965975	9965564	9965704	9965915	9965975	6459	18,19	41,51			310	99	NA	NA	0.123,0.106		NA
6460	"ENSG00000163702.20_7"	"IL17RC"	chr3	+	9965564	9965975	9965564	9965821	9965915	9965975	6460	12,13	1,1			193	99	NA	NA	0.86,0.87		NA
6461	"ENSG00000172890.13_6"	"NADSYN1"	chr11	+	71195357	71196694	71195357	71195493	71196587	71196694	6461	35,20	72,66			1193	99	NA	NA	0.039,0.025		NA
6462	"ENSG00000141503.17_6"	"MINK1"	chr17	+	4792941	4794030	4792941	4793058	4793516	4794030	6462	3,2	0,1			557	99	NA	NA	1.0,0.262		NA
6463	"ENSG00000141503.17_6"	"MINK1"	chr17	+	4792941	4794030	4792941	4793058	4793811	4794030	6463	10,13	9,9			852	99	NA	NA	0.114,0.144		NA
6464	"ENSG00000141503.17_6"	"MINK1"	chr17	+	4793516	4794030	4793516	4793603	4793811	4794030	6464	8,11	1,3			307	99	NA	NA	0.721,0.542		NA
6465	"ENSG00000007516.14_6"	"BAIAP3"	chr16	+	1394022	1394318	1394022	1394147	1394227	1394318	6465	0,0	3,4			179	99	NA	NA	0.0,0.0		NA
6466	"ENSG00000090581.10_5"	"GNPTG"	chr16	+	1402102	1402307	1402102	1402160	1402239	1402307	6466	1,11	14,25			178	99	NA	NA	0.038,0.197		NA
6467	"ENSG00000090581.10_5"	"GNPTG"	chr16	+	1412206	1412535	1412206	1412321	1412452	1412535	6467	13,16	36,59			230	99	NA	NA	0.135,0.105		NA
6468	"ENSG00000090581.10_5"	"GNPTG"	chr16	+	1412206	1412743	1412206	1412535	1412611	1412743	6468	12,9	106,110			175	99	NA	NA	0.06,0.044		NA
6469	"ENSG00000103249.18_6"	"CLCN7"	chr16	-	1499276	1500667	1499276	1499328	1500497	1500667	6469	137,146	25,124			1268	99	NA	NA	0.3,0.084		NA
6470	"ENSG00000187535.14_6"	"IFT140"	chr16	-	1573828	1574696	1573828	1573957	1574552	1574696	6470	2,5	1,10			694	99	NA	NA	0.222,0.067		NA
6471	"ENSG00000187535.14_6"	"IFT140"	chr16	-	1575887	1576797	1575887	1576078	1576619	1576797	6471	0,0	0,0			640	99	NA	NA	NA,NA		NA
6472	"ENSG00000187535.14_6"	"IFT140"	chr16	-	1575887	1576797	1575887	1576078	1576733	1576797	6472	0,0	0,0			754	99	NA	NA	NA,NA		NA
6473	"ENSG00000006062.17_7"	"MAP3K14"	chr17	-	43347779	43348588	43347779	43347930	43348424	43348588	6473	8,9	12,13			593	99	NA	NA	0.1,0.104		NA
6474	"ENSG00000085365.18_5"	"SCAMP1"	chr5	+	77745756	77745857	77745756	77745853	77745853	77745857	6474	2,2	0,0			99	99	NA	NA	1.0,1.0		NA
6475	"ENSG00000197774.13_6"	"EME2"	chr16	+	1825041	1825409	1825041	1825133	1825315	1825409	6475	3,9	1,4			281	99	NA	NA	0.514,0.442		NA
6476	"ENSG00000162032.16_6"	"SPSB3"	chr16	-	1827747	1828613	1827747	1827873	1827946	1828613	6476	4,16	53,118			172	99	NA	NA	0.042,0.072		NA
6477	"ENSG00000162032.16_6"	"SPSB3"	chr16	-	1827946	1828613	1827946	1828049	1828134	1828613	6477	16,30	31,86			184	99	NA	NA	0.217,0.158		NA
6478	"ENSG00000162032.16_6"	"SPSB3"	chr16	-	1828134	1828613	1828134	1828322	1828435	1828613	6478	23,34	26,27			212	99	NA	NA	0.292,0.37		NA
6479	"ENSG00000140988.16_8"	"RPS2"	chr16	-	2012061	2012657	2012061	2012271	2012497	2012657	6479	770,637	18637,28887			325	99	NA	NA	0.012,0.007		NA
6480	"ENSG00000140988.16_8"	"RPS2"	chr16	-	2012497	2012910	2012497	2012657	2012736	2012910	6480	99,385	16604,27360			178	99	NA	NA	0.003,0.008		NA
6481	"ENSG00000140988.16_8"	"RPS2"	chr16	-	2012497	2013257	2012497	2012698	2012910	2013257	6481	11199,18719	0,0			311	99	NA	NA	1.0,1.0		NA
6482	"ENSG00000140988.16_8"	"RPS2"	chr16	-	2012497	2013257	2012497	2012657	2013149	2013257	6482	11574,19026	11,20			591	99	NA	NA	0.994,0.994		NA
6483	"ENSG00000140988.16_8"	"RPS2"	chr16	-	2012497	2013257	2012497	2012910	2013149	2013257	6483	444,313	8197,16248			338	99	NA	NA	0.016,0.006		NA
6484	"ENSG00000183751.15_7"	"TBL3"	chr16	+	2024056	2024293	2024056	2024108	2024181	2024293	6484	2,7	0,0			172	99	NA	NA	1.0,1.0		NA
6485	"ENSG00000183751.15_7"	"TBL3"	chr16	+	2024056	2024293	2024056	2024108	2024197	2024293	6485	2,5	34,110			188	99	NA	NA	0.03,0.023		NA
6486	"ENSG00000183751.15_7"	"TBL3"	chr16	+	2027054	2027285	2027054	2027177	2027178	2027285	6486	48,202	0,0			100	99	NA	NA	1.0,1.0		NA
6487	"ENSG00000183751.15_7"	"TBL3"	chr16	+	2027514	2027671	2027514	2027608	2027612	2027671	6487	55,233	0,0			103	99	NA	NA	1.0,1.0		NA
6488	"ENSG00000167962.14_7"	"ZNF598"	chr16	-	2049496	2050482	2049496	2050257	2050391	2050482	6488	0,26	36,164			233	99	NA	NA	0.0,0.063		NA
6489	"ENSG00000167962.14_7"	"ZNF598"	chr16	-	2049496	2050482	2049496	2050257	2050409	2050482	6489	5,42	38,134			251	99	NA	NA	0.049,0.11		NA
6490	"ENSG00000167962.14_7"	"ZNF598"	chr16	-	2052206	2052733	2052206	2052424	2052521	2052733	6490	5,18	64,136			196	99	NA	NA	0.038,0.063		NA
6491	"ENSG00000167962.14_7"	"ZNF598"	chr16	-	2052521	2053729	2052521	2052733	2053616	2053729	6491	30,52	1,0			982	99	NA	NA	0.752,1.0		NA
6492	"ENSG00000167965.18_7"	"MLST8"	chr16	+	2256358	2256660	2256358	2256410	2256479	2256660	6492	56,69	3,3			168	99	NA	NA	0.917,0.931		NA
6493	"ENSG00000167965.18_7"	"MLST8"	chr16	+	2256358	2256660	2256358	2256410	2256484	2256660	6493	56,69	5,5			173	99	NA	NA	0.865,0.888		NA
6494	"ENSG00000167965.18_7"	"MLST8"	chr16	+	2256358	2256660	2256358	2256410	2256497	2256660	6494	58,71	152,334			186	99	NA	NA	0.169,0.102		NA
6495	"ENSG00000167965.18_7"	"MLST8"	chr16	+	2256358	2256660	2256358	2256410	2256555	2256660	6495	184,223	0,0			244	99	NA	NA	1.0,1.0		NA
6496	"ENSG00000167965.18_7"	"MLST8"	chr16	+	2258210	2258614	2258210	2258335	2258450	2258614	6496	14,34	276,392			214	99	NA	NA	0.023,0.039		NA
6497	"ENSG00000237296.9_5"	"SMG1P1"	chr16	+	22494351	22494881	22494351	22494548	22494716	22494881	6497	0,0	0,0			267	99	NA	NA	NA,NA		NA
6498	"ENSG00000162062.15_9"	"TEDC2"	chr16	+	2510145	2510694	2510145	2510382	2510623	2510694	6498	24,33	57,50			340	99	NA	NA	0.109,0.161		NA
6499	"ENSG00000260565.7_8"	"ERVK13-1"	chr16	-	2710362	2713408	2710362	2711382	2713084	2713408	6499	389,247	10,1			1801	99	NA	NA	0.681,0.931		NA
6500	"ENSG00000260565.7_8"	"ERVK13-1"	chr16	-	2719411	2722571	2719411	2719562	2721024	2722571	6500	188,157	0,2			1561	99	NA	NA	1.0,0.833		NA
6501	"ENSG00000260565.7_8"	"ERVK13-1"	chr16	-	2719411	2722563	2719411	2719562	2721345	2722563	6501	281,202	2,1			1882	99	NA	NA	0.881,0.914		NA
6502	"ENSG00000260565.7_8"	"ERVK13-1"	chr16	-	2721024	2722571	2721024	2721232	2721345	2722571	6502	73,35	2,1			212	99	NA	NA	0.945,0.942		NA
6503	"ENSG00000260565.7_8"	"ERVK13-1"	chr16	-	2719411	2722571	2719411	2719562	2721595	2722571	6503	391,279	0,0			2132	99	NA	NA	1.0,1.0		NA
6504	"ENSG00000135424.18_6"	"ITGA7"	chr12	-	56088561	56089421	56088561	56088754	56089305	56089421	6504	4,5	0,2			650	99	NA	NA	1.0,0.276		NA
6505	"ENSG00000171495.17_6"	"MROH2B"	chr5	-	41049202	41049538	41049202	41049243	41049381	41049538	6505	0,0	0,0			237	99	NA	NA	NA,NA		NA
6506	"ENSG00000008517.17_6"	"IL32"	chr16	+	3115369	3115827	3115369	3115495	3115781	3115827	6506	0,0	0,0			385	99	NA	NA	NA,NA		NA
6507	"ENSG00000008517.17_6"	"IL32"	chr16	+	3115640	3115827	3115640	3115688	3115784	3115827	6507	0,0	0,0			195	99	NA	NA	NA,NA		NA
6508	"ENSG00000008517.17_6"	"IL32"	chr16	+	3117377	3117614	3117377	3117416	3117554	3117614	6508	0,0	0,0			237	99	NA	NA	NA,NA		NA
6509	"ENSG00000008517.17_6"	"IL32"	chr16	+	3118990	3119552	3118990	3119110	3119281	3119552	6509	5,3	0,0			270	99	NA	NA	1.0,1.0		NA
6510	"ENSG00000263072.8_8"	"ZNF213-AS1"	chr16	-	3179248	3179654	3179248	3179311	3179461	3179654	6510	57,47	0,0			249	99	NA	NA	1.0,1.0		NA
6511	"ENSG00000130508.11_6"	"PXDN"	chr2	-	1667376	1668846	1667376	1667535	1668729	1668846	6511	0,0	0,0			1293	99	NA	NA	NA,NA		NA
6512	"ENSG00000167984.18_6"	"NLRC3"	chr16	-	3602195	3602280	3602195	3602227	3602228	3602280	6512	0,0	0,0			100	99	NA	NA	NA,NA		NA
6513	"ENSG00000188827.11_5"	"SLX4"	chr16	-	3650979	3652308	3650979	3651192	3652118	3652308	6513	132,93	17,23			1025	99	NA	NA	0.429,0.281		NA
6514	"ENSG00000090447.12_5"	"TFAP4"	chr16	-	4310090	4310596	4310090	4310246	4310455	4310596	6514	1,0	11,31			308	99	NA	NA	0.028,0.0		NA
6515	"ENSG00000090447.12_5"	"TFAP4"	chr16	-	4311779	4312423	4311779	4311950	4312324	4312423	6515	9,11	74,79			473	99	NA	NA	0.025,0.028		NA
6516	"ENSG00000140632.17_6"	"GLYR1"	chr16	-	4853203	4855311	4853203	4854149	4854522	4855311	6516	2732,2108	133,103			472	99	NA	NA	0.812,0.811		NA
6517	"ENSG00000067365.15_5"	"METTL22"	chr16	+	8722586	8722967	8722586	8722733	8722901	8722967	6517	191,159	0,0			267	99	NA	NA	1.0,1.0		NA
6518	"ENSG00000197935.6_4"	"ZNF311"	chr6	-	28967263	28967824	28967263	28967390	28967732	28967824	6518	71,70	9,10			441	99	NA	NA	0.639,0.611		NA
6519	"ENSG00000260071.2_7"	"AC012178.1"	chr16	+	9611039	9612180	9611039	9611110	9611312	9612180	6519	0,0	0,0			301	99	NA	NA	NA,NA		NA
6520	"ENSG00000260071.2_7"	"AC012178.1"	chr16	+	9611039	9612180	9611039	9611110	9611569	9612180	6520	0,0	0,0			558	99	NA	NA	NA,NA		NA
6521	"ENSG00000260071.2_7"	"AC012178.1"	chr16	+	9611039	9612180	9611039	9611110	9611796	9612180	6521	0,0	0,0			785	99	NA	NA	NA,NA		NA
6522	"ENSG00000260071.2_7"	"AC012178.1"	chr16	+	9611312	9612180	9611312	9611381	9611796	9612180	6522	0,0	0,0			514	99	NA	NA	NA,NA		NA
6523	"ENSG00000188897.9_10"	"AC099489.1"	chr16	-	11493328	11493456	11493328	11493346	11493346	11493456	6523	0,0	0,0			99	99	NA	NA	NA,NA		NA
6524	"ENSG00000140650.12_5"	"PMM2"	chr16	+	8895937	8896246	8895937	8896002	8896146	8896246	6524	1,2	0,0			243	99	NA	NA	1.0,1.0		NA
6525	"ENSG00000140694.17_7"	"PARN"	chr16	-	14685769	14687235	14685769	14685890	14687157	14687235	6525	124,120	1,0			1366	99	NA	NA	0.9,1.0		NA
6526	"ENSG00000140694.17_7"	"PARN"	chr16	-	14720962	14722108	14720962	14721044	14722028	14722108	6526	4,1	3,3			1083	99	NA	NA	0.109,0.03		NA
6527	"ENSG00000140694.17_7"	"PARN"	chr16	-	14720962	14722108	14720962	14720993	14722047	14722108	6527	235,162	0,0			1153	99	NA	NA	1.0,1.0		NA
6528	"ENSG00000183426.17_6"	"NPIPA1"	chr16	+	15029016	15029254	15029016	15029133	15029201	15029254	6528	26,34	0,0			167	99	NA	NA	1.0,1.0		NA
6529	"ENSG00000159314.11_5"	"ARHGAP27"	chr17	-	43473572	43473951	43473572	43473650	43473852	43473951	6529	4,3	1,5			301	99	NA	NA	0.568,0.165		NA
6530	"ENSG00000159314.11_5"	"ARHGAP27"	chr17	-	43480984	43481462	43480984	43481075	43481394	43481462	6530	0,0	2,5			418	99	NA	NA	0.0,0.0		NA
6531	"ENSG00000159314.11_5"	"ARHGAP27"	chr17	-	43481966	43482472	43481966	43482047	43482289	43482472	6531	1,0	14,9			341	99	NA	NA	0.02,0.0		NA
6532	"ENSG00000159314.11_5"	"ARHGAP27"	chr17	-	43481966	43482472	43481966	43482047	43482393	43482472	6532	9,9	1,0			445	99	NA	NA	0.667,1.0		NA
6533	"ENSG00000133392.18_7"	"MYH11"	chr16	-	15814695	15815491	15814695	15814908	15815278	15815491	6533	6,2	0,0			469	99	NA	NA	1.0,1.0		NA
6534	"ENSG00000134419.15_6"	"RPS15A"	chr16	-	18794289	18796145	18794289	18794424	18796059	18796145	6534	320,195	12783,10057			1734	99	NA	NA	0.001,0.001		NA
6535	"ENSG00000161956.13_6"	"SENP3"	chr17	+	7470243	7470322	7470243	7470285	7470286	7470322	6535	2,5	328,238			100	99	NA	NA	0.006,0.02		NA
6536	"ENSG00000161956.13_6"	"SENP3"	chr17	+	7474690	7475287	7474690	7475188	7475226	7475287	6536	0,0	0,0			137	99	NA	NA	NA,NA		NA
6537	"ENSG00000104973.18_7"	"MED25"	chr19	+	50333042	50333205	50333042	50333117	50333119	50333205	6537	124,136	0,0			101	99	NA	NA	1.0,1.0		NA
6538	"ENSG00000104973.18_7"	"MED25"	chr19	+	50335192	50335414	50335192	50335278	50335356	50335414	6538	4,9	291,290			177	99	NA	NA	0.008,0.017		NA
6539	"ENSG00000104973.18_7"	"MED25"	chr19	+	50339482	50340236	50339482	50339663	50340103	50340236	6539	47,45	4,7			539	99	NA	NA	0.683,0.541		NA
6540	"ENSG00000107551.21_8"	"RASSF4"	chr10	+	45465612	45467296	45465612	45465712	45467220	45467296	6540	8,0	0,0			1607	99	NA	NA	1.0,NA		NA
6541	"ENSG00000011638.10_4"	"TMEM159"	chr16	+	21172298	21172599	21172298	21172329	21172405	21172599	6541	57,50	0,0			175	99	NA	NA	1.0,1.0		NA
6542	"ENSG00000180747.15_6"	"SMG1P3"	chr16	-	21466663	21467193	21466663	21466828	21466996	21467193	6542	0,1	0,0			267	99	NA	NA	NA,1.0		NA
6543	"ENSG00000155719.18_5"	"OTOA"	chr16	+	21730453	21730825	21730453	21730512	21730707	21730825	6543	0,0	0,0			294	99	NA	NA	NA,NA		NA
6544	"ENSG00000185864.16_5"	"NPIPB4"	chr16	-	21850425	21850631	21850425	21850461	21850570	21850631	6544	1,1	159,47			208	99	NA	NA	0.003,0.01		NA
6545	"ENSG00000175267.15_7"	"VWA3A"	chr16	+	22111514	22111814	22111514	22111639	22111736	22111814	6545	0,0	0,0			196	99	NA	NA	NA,NA		NA
6546	"ENSG00000173482.16_6"	"PTPRM"	chr18	+	8376459	8378412	8376459	8376595	8378262	8378412	6546	0,0	0,0			1766	99	NA	NA	NA,NA		NA
6547	"ENSG00000182400.15_6"	"TRAPPC6B"	chr14	-	39627488	39628754	39627488	39627606	39628653	39628754	6547	17,20	7,4			1146	99	NA	NA	0.173,0.302		NA
6548	"ENSG00000182400.15_6"	"TRAPPC6B"	chr14	-	39627488	39628754	39627488	39627606	39628686	39628754	6548	25,23	89,41			1179	99	NA	NA	0.023,0.045		NA
6549	"ENSG00000138834.13_8"	"MAPK8IP3"	chr16	+	1817805	1818108	1817805	1817919	1818069	1818108	6549	7,17	14,24			249	99	NA	NA	0.166,0.22		NA
6550	"ENSG00000090905.19_5"	"TNRC6A"	chr16	+	24816334	24817054	24816334	24816472	24816925	24817054	6550	4,3	101,83			552	99	NA	NA	0.007,0.006		NA
6551	"ENSG00000090905.19_5"	"TNRC6A"	chr16	+	24816334	24817054	24816334	24816472	24816994	24817054	6551	127,81	10,8			621	99	NA	NA	0.669,0.617		NA
6552	"ENSG00000116580.18_4"	"GON4L"	chr1	-	155734790	155736500	155734790	155735141	155736447	155736500	6552	2703,1919	0,0			1405	99	NA	NA	1.0,1.0		NA
6553	"ENSG00000116580.18_4"	"GON4L"	chr1	-	155785595	155786053	155785595	155785691	155786002	155786053	6553	14,4	123,88			410	99	NA	NA	0.027,0.011		NA
6554	"ENSG00000159496.14_5"	"RGL4"	chr22	+	24033492	24034715	24033492	24034396	24034521	24034715	6554	47,62	0,0			224	99	NA	NA	1.0,1.0		NA
6555	"ENSG00000159496.14_5"	"RGL4"	chr22	+	24040741	24041165	24040741	24040832	24041030	24041165	6555	0,0	0,0			297	99	NA	NA	NA,NA		NA
6556	"ENSG00000169189.17_7"	"NSMCE1"	chr16	-	27237046	27238157	27237046	27237167	27238040	27238157	6556	19,9	455,321			972	99	NA	NA	0.004,0.003		NA
6557	"ENSG00000169189.17_7"	"NSMCE1"	chr16	-	27252673	27253210	27252673	27252805	27253119	27253210	6557	9,14	1,0			413	99	NA	NA	0.683,1.0		NA
6558	"ENSG00000250863.2_8"	"AC114757.1"	chr4	-	43994609	43995129	43994609	43994848	43995029	43995129	6558	0,0	0,0			280	99	NA	NA	NA,NA		NA
6559	"ENSG00000184730.11_4"	"APOBR"	chr16	+	28506419	28509317	28506419	28507410	28507437	28509317	6559	7,8	0,0			126	99	NA	NA	1.0,1.0		NA
6560	"ENSG00000197165.11_5"	"SULT1A2"	chr16	-	28606687	28606996	28606687	28606785	28606870	28606996	6560	13,18	12,3			184	99	NA	NA	0.368,0.763		NA
6561	"ENSG00000184110.15_5"	"EIF3C"	chr16	+	28745840	28746164	28745840	28746000	28746098	28746164	6561	0,0	3,4			197	99	NA	NA	0.0,0.0		NA
6562	"ENSG00000168488.18_7"	"ATXN2L"	chr16	+	28846598	28847079	28846598	28846720	28846866	28847079	6562	4,18	14,72			245	99	NA	NA	0.104,0.092		NA
6563	"ENSG00000168488.18_7"	"ATXN2L"	chr16	+	28846598	28847079	28846598	28846720	28846869	28847079	6563	4,19	68,344			248	99	NA	NA	0.023,0.022		NA
6564	"ENSG00000168488.18_7"	"ATXN2L"	chr16	+	28846598	28847079	28846598	28846720	28846875	28847079	6564	7,24	0,2			254	99	NA	NA	1.0,0.824		NA
6565	"ENSG00000168488.18_7"	"ATXN2L"	chr16	+	28847253	28847806	28847253	28847443	28847769	28847806	6565	565,662	21,29			425	99	NA	NA	0.862,0.842		NA
6566	"ENSG00000168488.18_7"	"ATXN2L"	chr16	+	28847253	28848558	28847253	28847443	28848048	28848558	6566	1571,1573	63,60			704	99	NA	NA	0.778,0.787		NA
6567	"ENSG00000168488.18_7"	"ATXN2L"	chr16	+	28847253	28848558	28847253	28847806	28848048	28848558	6567	1163,1046	64,67			341	99	NA	NA	0.841,0.819		NA
6568	"ENSG00000168488.18_7"	"ATXN2L"	chr16	+	28847253	28848558	28847253	28847443	28848068	28848558	6568	1613,1611	7,6			724	99	NA	NA	0.969,0.973		NA
6569	"ENSG00000168488.18_7"	"ATXN2L"	chr16	+	28847253	28848558	28847253	28847497	28848068	28848558	6569	1581,1565	2,0			670	99	NA	NA	0.992,1.0		NA
6570	"ENSG00000168488.18_7"	"ATXN2L"	chr16	+	28847253	28848558	28847253	28847443	28848071	28848558	6570	1615,1614	21,30			727	99	NA	NA	0.913,0.88		NA
6571	"ENSG00000197471.12_8"	"SPN"	chr16	+	29675015	29682197	29675015	29676402	29681793	29682197	6571	24032,17921	0,0			5490	99	NA	NA	1.0,1.0		NA
