ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
70351	"ENSG00000164169.13_5"	"PRMT9"	chr4	-	148578942	148579126	148575002	148575717	148581996	148582189
70352	"ENSG00000164169.13_5"	"PRMT9"	chr4	-	148594788	148595025	148594109	148594277	148601473	148601622
70354	"ENSG00000204427.12_6"	"ABHD16A"	chr6	-	31661135	31661209	31660528	31660926	31668718	31668805
70356	"ENSG00000204427.12_6"	"ABHD16A"	chr6	-	31669050	31669117	31668718	31668805	31670926	31671101
70357	"ENSG00000204427.12_6"	"ABHD16A"	chr6	-	31669850	31669907	31668718	31668805	31670388	31670761
70358	"ENSG00000204427.12_6"	"ABHD16A"	chr6	-	31669850	31669907	31668718	31668805	31670926	31671088
70359	"ENSG00000204427.12_6"	"ABHD16A"	chr6	-	31669850	31669907	31669050	31669117	31670926	31671088
70363	"ENSG00000204044.6_8"	"SLC12A5-AS1"	chr20	-	44648369	44648487	44642138	44643427	44650162	44650712
70373	"ENSG00000182446.14_6"	"NPLOC4"	chr17	-	79536041	79536137	79534442	79534559	79539042	79539099
70374	"ENSG00000182446.14_6"	"NPLOC4"	chr17	-	79539042	79539114	79534442	79534559	79555969	79556130
70375	"ENSG00000182446.14_6"	"NPLOC4"	chr17	-	79555969	79556130	79539042	79539114	79563141	79563268
70376	"ENSG00000182446.14_6"	"NPLOC4"	chr17	-	79564270	79564342	79563141	79563268	79567366	79567453
70377	"ENSG00000182446.14_6"	"NPLOC4"	chr17	-	79567366	79567453	79564270	79564342	79571573	79571753
70378	"ENSG00000182446.14_6"	"NPLOC4"	chr17	-	79573716	79573840	79571573	79571753	79577235	79577284
70379	"ENSG00000182446.14_6"	"NPLOC4"	chr17	-	79573716	79573840	79571573	79571753	79580343	79580428
70381	"ENSG00000182446.14_6"	"NPLOC4"	chr17	-	79575753	79575848	79573716	79573840	79580343	79580520
70382	"ENSG00000182446.14_6"	"NPLOC4"	chr17	-	79577235	79577284	79571573	79571753	79580343	79580428
70383	"ENSG00000182446.14_6"	"NPLOC4"	chr17	-	79577235	79577284	79573716	79573840	79580343	79580428
70385	"ENSG00000182446.14_6"	"NPLOC4"	chr17	-	79589191	79589304	79580343	79580520	79596750	79596831
70386	"ENSG00000198356.12_7"	"GET3"	chr19	+	12856190	12856339	12849324	12849472	12858010	12858118
70387	"ENSG00000198356.12_7"	"GET3"	chr19	+	12856422	12856573	12856190	12856339	12858010	12858118
70388	"ENSG00000148300.12_5"	"REXO4"	chr9	-	136272930	136273005	136271182	136272196	136273891	136273966
70389	"ENSG00000148300.12_5"	"REXO4"	chr9	-	136277418	136277612	136276104	136276193	136277897	136278041
70391	"ENSG00000148300.12_5"	"REXO4"	chr9	-	136279784	136279953	136277897	136278041	136282739	136283079
70392	"ENSG00000148300.12_5"	"REXO4"	chr9	-	136279784	136280131	136277897	136278041	136282739	136283130
70393	"ENSG00000172159.16_5"	"FRMD3"	chr9	-	85987827	85987870	85964593	85964672	86004518	86004623
70400	"ENSG00000180182.11_5"	"MED14"	chrX	-	40525971	40526103	40523558	40523741	40531112	40531224
70402	"ENSG00000123472.12_7"	"ATPAF1"	chr1	-	47108865	47108973	47098408	47101642	47110832	47110928
70413	"ENSG00000133103.17_4"	"COG6"	chr13	+	40268770	40268862	40263896	40263961	40293372	40293504
70414	"ENSG00000133103.17_4"	"COG6"	chr13	+	40273637	40273755	40268770	40268862	40293372	40293504
70415	"ENSG00000261611.6_8"	"AC010547.4"	chr16	-	71496112	71496273	71490666	71490731	71497448	71497551
70416	"ENSG00000261611.6_8"	"AC010547.4"	chr16	-	71496112	71497051	71490666	71490731	71497448	71497551
70418	"ENSG00000035928.16_6"	"RFC1"	chr4	-	39304679	39304771	39304356	39304494	39306433	39306548
70419	"ENSG00000035928.16_6"	"RFC1"	chr4	-	39308211	39308321	39306433	39306548	39310255	39310652
70420	"ENSG00000035928.16_6"	"RFC1"	chr4	-	39308211	39308324	39306433	39306548	39310255	39310652
70424	"ENSG00000035928.16_6"	"RFC1"	chr4	-	39310255	39310652	39308211	39308324	39313064	39313169
70425	"ENSG00000035928.16_6"	"RFC1"	chr4	-	39322906	39322994	39322002	39322289	39328182	39328260
70426	"ENSG00000035928.16_6"	"RFC1"	chr4	-	39324959	39325037	39322906	39322994	39328182	39328260
70427	"ENSG00000035928.16_6"	"RFC1"	chr4	-	39328182	39328260	39322002	39322289	39329143	39329376
70429	"ENSG00000035928.16_6"	"RFC1"	chr4	-	39343106	39343285	39329143	39329376	39343964	39344087
70430	"ENSG00000035928.16_6"	"RFC1"	chr4	-	39347020	39347096	39343964	39344087	39352967	39353096
70431	"ENSG00000035928.16_6"	"RFC1"	chr4	-	39357496	39357617	39352967	39353096	39367858	39367982
70435	"ENSG00000078269.15_6"	"SYNJ2"	chr6	+	158449787	158450058	158438079	158438322	158454486	158454564
70436	"ENSG00000078269.15_6"	"SYNJ2"	chr6	+	158454486	158454712	158449787	158450058	158475998	158476060
70437	"ENSG00000078269.15_6"	"SYNJ2"	chr6	+	158464347	158464431	158454486	158454712	158475998	158476060
70438	"ENSG00000078269.15_6"	"SYNJ2"	chr6	+	158483023	158483196	158480288	158480385	158484822	158484904
70439	"ENSG00000078269.15_6"	"SYNJ2"	chr6	+	158483086	158483196	158480288	158480385	158484822	158484904
70440	"ENSG00000078269.15_6"	"SYNJ2"	chr6	+	158485857	158486023	158485632	158485782	158487475	158487667
70441	"ENSG00000078269.15_6"	"SYNJ2"	chr6	+	158489678	158489760	158487475	158487667	158490564	158490705
70442	"ENSG00000078269.15_6"	"SYNJ2"	chr6	+	158499195	158499313	158497657	158497814	158502140	158502359
70443	"ENSG00000078269.15_6"	"SYNJ2"	chr6	+	158507886	158508021	158505032	158505206	158509691	158509804
70444	"ENSG00000078269.15_6"	"SYNJ2"	chr6	+	158510870	158510979	158509691	158509804	158513957	158514136
70446	"ENSG00000245662.4_7"	"LINC02211"	chr5	+	25306007	25306130	25302326	25302454	25311043	25311479
70448	"ENSG00000111786.9_5"	"SRSF9"	chr12	-	120903429	120903590	120901752	120901925	120907224	120907442
70449	"ENSG00000111786.9_5"	"SRSF9"	chr12	-	120903558	120903590	120901780	120901925	120907224	120907374
70453	"ENSG00000244560.7_6"	"AC004890.2"	chr7	+	148987028	148987129	148984655	148984867	148989301	148989399
70459	"ENSG00000101546.13_5"	"RBFA"	chr18	+	77798504	77798617	77797329	77797506	77802134	77802219
70463	"ENSG00000103319.12_4"	"EEF2K"	chr16	+	22236974	22237296	22217598	22218000	22255950	22256051
70464	"ENSG00000103319.12_4"	"EEF2K"	chr16	+	22260075	22260136	22255950	22256051	22261974	22262012
70465	"ENSG00000103319.12_4"	"EEF2K"	chr16	+	22261974	22262012	22260075	22260136	22262471	22262643
70466	"ENSG00000103319.12_4"	"EEF2K"	chr16	+	22262471	22262643	22260075	22260136	22268068	22268218
70467	"ENSG00000103319.12_4"	"EEF2K"	chr16	+	22268963	22269091	22268573	22268706	22269814	22270016
70468	"ENSG00000103319.12_4"	"EEF2K"	chr16	+	22271782	22271850	22269814	22270016	22274430	22274508
70469	"ENSG00000103319.12_4"	"EEF2K"	chr16	+	22277710	22277845	22276138	22276201	22278008	22278197
70470	"ENSG00000103319.12_4"	"EEF2K"	chr16	+	22284946	22285071	22278008	22278197	22291518	22291697
70471	"ENSG00000102858.13_9"	"MGRN1"	chr16	+	4707246	4707364	4702678	4702825	4714709	4714776
70472	"ENSG00000102858.13_9"	"MGRN1"	chr16	+	4721391	4721460	4718265	4718313	4723498	4723523
70474	"ENSG00000102858.13_9"	"MGRN1"	chr16	+	4723498	4723658	4718265	4718313	4731550	4731777
70475	"ENSG00000102858.13_9"	"MGRN1"	chr16	+	4727463	4727573	4723498	4723658	4730032	4730068
70476	"ENSG00000102858.13_9"	"MGRN1"	chr16	+	4727463	4727573	4723498	4723658	4731550	4731777
70477	"ENSG00000102858.13_9"	"MGRN1"	chr16	+	4730032	4730098	4723498	4723658	4731550	4731581
70479	"ENSG00000102858.13_9"	"MGRN1"	chr16	+	4731550	4731777	4723498	4723658	4732823	4732908
70480	"ENSG00000102858.13_9"	"MGRN1"	chr16	+	4733224	4733270	4732823	4732947	4733843	4733873
70481	"ENSG00000102858.13_9"	"MGRN1"	chr16	+	4736259	4736304	4733843	4733933	4738796	4739040
70489	"ENSG00000239969.5_6"	"AC091390.5"	chr7	+	102006464	102006523	102004614	102004858	102016269	102016396
70491	"ENSG00000132434.9_5"	"LANCL2"	chr7	+	55466115	55466323	55459485	55459603	55467649	55467797
70492	"ENSG00000140941.14_5"	"MAP1LC3B"	chr16	+	87432420	87432476	87425203	87426073	87435780	87435887
70496	"ENSG00000213079.9_5"	"SCAF8"	chr6	+	155063089	155063152	155054980	155055064	155108994	155109156
70497	"ENSG00000213079.9_5"	"SCAF8"	chr6	+	155095122	155095206	155054458	155055064	155108994	155109156
70498	"ENSG00000213079.9_5"	"SCAF8"	chr6	+	155095122	155095206	155063089	155063152	155108994	155109156
70499	"ENSG00000213079.9_5"	"SCAF8"	chr6	+	155099134	155099179	155095122	155095206	155108994	155109156
70500	"ENSG00000213079.9_5"	"SCAF8"	chr6	+	155108994	155109156	155099134	155099179	155113956	155113992
70501	"ENSG00000213079.9_5"	"SCAF8"	chr6	+	155113956	155114110	155099134	155099179	155116142	155116273
70502	"ENSG00000213079.9_5"	"SCAF8"	chr6	+	155123104	155123281	155116142	155116273	155124677	155124757
70503	"ENSG00000213079.9_5"	"SCAF8"	chr6	+	155143409	155143543	155141310	155141467	155145367	155145512
70504	"ENSG00000213079.9_5"	"SCAF8"	chr6	+	155143409	155143543	155141310	155141467	155148305	155148374
70505	"ENSG00000213079.9_5"	"SCAF8"	chr6	+	155145367	155145512	155141310	155141467	155148305	155148374
70506	"ENSG00000213079.9_5"	"SCAF8"	chr6	+	155145367	155145512	155143409	155143543	155148305	155148374
70508	"ENSG00000206562.11_6"	"METTL6"	chr3	-	15455527	15455669	15425408	15425694	15457004	15457090
70509	"ENSG00000206562.11_6"	"METTL6"	chr3	-	15455527	15455669	15425408	15425694	15466461	15466572
70510	"ENSG00000206562.11_6"	"METTL6"	chr3	-	15455527	15455669	15452523	15452944	15457004	15457090
70511	"ENSG00000206562.11_6"	"METTL6"	chr3	-	15455527	15455669	15452523	15452944	15457278	15457414
70514	"ENSG00000206562.11_6"	"METTL6"	chr3	-	15457004	15457090	15452836	15452944	15457278	15457367
70515	"ENSG00000206562.11_6"	"METTL6"	chr3	-	15457004	15457090	15455175	15455452	15457278	15457367
70517	"ENSG00000206562.11_6"	"METTL6"	chr3	-	15457004	15457090	15455880	15456421	15457278	15457367
70518	"ENSG00000206562.11_6"	"METTL6"	chr3	-	15457278	15457449	15455527	15455669	15466461	15466542
70519	"ENSG00000206562.11_6"	"METTL6"	chr3	-	15466461	15466596	15457278	15457449	15467793	15468142
70524	"ENSG00000196531.13_6"	"NACA"	chr12	-	57118235	57118307	57108032	57108471	57118745	57118820
70525	"ENSG00000196531.13_6"	"NACA"	chr12	-	57118235	57118333	57108385	57108471	57118745	57119040
70526	"ENSG00000196531.13_6"	"NACA"	chr12	-	57118235	57118333	57108385	57108471	57119046	57119083
70533	"ENSG00000117713.20_7"	"ARID1A"	chr1	+	27088642	27088810	27087874	27087964	27089463	27089666
70534	"ENSG00000117713.20_7"	"ARID1A"	chr1	+	27094280	27094490	27092760	27093057	27097609	27097682
70543	"ENSG00000157036.13_5"	"EXOG"	chr3	+	38540257	38540327	38539119	38539180	38540416	38540480
70544	"ENSG00000157036.13_5"	"EXOG"	chr3	+	38540257	38540327	38539119	38539180	38542845	38542985
70549	"ENSG00000157036.13_5"	"EXOG"	chr3	+	38540416	38540480	38539119	38539180	38542845	38542985
70556	"ENSG00000157036.13_5"	"EXOG"	chr3	+	38541171	38541238	38540416	38540480	38541580	38541655
70558	"ENSG00000157036.13_5"	"EXOG"	chr3	+	38541580	38541655	38538228	38539180	38542845	38542985
70576	"ENSG00000134897.14_6"	"BIVM"	chr13	+	103457407	103457589	103451489	103451871	103459495	103460095
70578	"ENSG00000134897.14_6"	"BIVM"	chr13	+	103457407	103457589	103453788	103454117	103459633	103460095
70583	"ENSG00000134897.14_6"	"BIVM"	chr13	+	103457656	103457740	103454040	103454117	103459633	103460095
70584	"ENSG00000134897.14_6"	"BIVM"	chr13	+	103458626	103458700	103457656	103457740	103459633	103460095
70617	"ENSG00000164221.13_6"	"CCDC112"	chr5	-	114605399	114605495	114604578	114604697	114610912	114611303
70618	"ENSG00000164221.13_6"	"CCDC112"	chr5	-	114606909	114607323	114604578	114604697	114610912	114611303
70619	"ENSG00000164221.13_6"	"CCDC112"	chr5	-	114606909	114607323	114605399	114605495	114610912	114611303
70620	"ENSG00000164221.13_6"	"CCDC112"	chr5	-	114615343	114615465	114612661	114612751	114620483	114620605
70624	"ENSG00000143374.17_5"	"TARS2"	chr1	+	150463869	150463987	150461439	150461563	150464073	150464138
70627	"ENSG00000143374.17_5"	"TARS2"	chr1	+	150468957	150469104	150464660	150464965	150469285	150469384
70630	"ENSG00000143374.17_5"	"TARS2"	chr1	+	150469285	150469384	150468957	150469104	150470005	150470063
70631	"ENSG00000143374.17_5"	"TARS2"	chr1	+	150470005	150470223	150469285	150469384	150470977	150471140
70632	"ENSG00000143374.17_5"	"TARS2"	chr1	+	150470977	150471140	150470005	150470223	150471372	150471510
70633	"ENSG00000143374.17_5"	"TARS2"	chr1	+	150471372	150471510	150470005	150470223	150471691	150471769
70648	"ENSG00000096060.14_4"	"FKBP5"	chr6	-	35544770	35545010	35541361	35543719	35547812	35547998
70649	"ENSG00000096060.14_4"	"FKBP5"	chr6	-	35544770	35545010	35541361	35543719	35554810	35554894
70650	"ENSG00000096060.14_4"	"FKBP5"	chr6	-	35547812	35547998	35541361	35543719	35554810	35554894
70651	"ENSG00000096060.14_4"	"FKBP5"	chr6	-	35547812	35547998	35544770	35545010	35554810	35554894
70652	"ENSG00000096060.14_4"	"FKBP5"	chr6	-	35554810	35554894	35547812	35547998	35558906	35558997
70654	"ENSG00000096060.14_4"	"FKBP5"	chr6	-	35586872	35586987	35565024	35565181	35604790	35604935
70655	"ENSG00000096060.14_4"	"FKBP5"	chr6	-	35587908	35588051	35586872	35586987	35604790	35604935
70656	"ENSG00000091542.9_4"	"ALKBH5"	chr17	+	18098268	18098349	18087141	18088327	18110128	18110284
70657	"ENSG00000091542.9_4"	"ALKBH5"	chr17	+	18110128	18110284	18098268	18098349	18111532	18112712
70666	"ENSG00000110090.13_5"	"CPT1A"	chr11	-	68530094	68530229	68529002	68529155	68540732	68540897
70667	"ENSG00000110090.13_5"	"CPT1A"	chr11	-	68564323	68564401	68562271	68562379	68566685	68566736
70668	"ENSG00000110090.13_5"	"CPT1A"	chr11	-	68579904	68580044	68574934	68575106	68582801	68582955
70674	"ENSG00000206573.9_10"	"THUMPD3-AS1"	chr3	-	9429770	9429811	9426947	9427607	9431973	9432181
70675	"ENSG00000206573.9_10"	"THUMPD3-AS1"	chr3	-	9433110	9433510	9430557	9432181	9437189	9437263
70677	"ENSG00000206573.9_10"	"THUMPD3-AS1"	chr3	-	9433362	9433510	9430532	9432181	9437189	9437263
70680	"ENSG00000188342.12_5"	"GTF2F2"	chr13	+	45723904	45723923	45710867	45710941	45725821	45725966
70696	"ENSG00000137434.11_6"	"C6orf52"	chr6	-	10685081	10685156	10683419	10683465	10694726	10694766
70697	"ENSG00000137434.11_6"	"C6orf52"	chr6	-	10687198	10687289	10683419	10683465	10694726	10694842
70699	"ENSG00000137434.11_6"	"C6orf52"	chr6	-	10687198	10687397	10683419	10683465	10694726	10694766
70700	"ENSG00000137434.11_6"	"C6orf52"	chr6	-	10687198	10687397	10685081	10685156	10694726	10694766
70701	"ENSG00000137434.11_6"	"C6orf52"	chr6	-	10687712	10687794	10683419	10683465	10694726	10694766
70703	"ENSG00000086544.3_4"	"ITPKC"	chr19	+	41231244	41231344	41223016	41224195	41235106	41235320
70708	"ENSG00000150540.14_4"	"HNMT"	chr2	+	138725080	138725211	138724666	138724956	138727734	138727787
70717	"ENSG00000164162.14_7"	"ANAPC10"	chr4	-	145985723	145985844	145915726	145916755	146017136	146017263
70718	"ENSG00000164162.14_7"	"ANAPC10"	chr4	-	145985723	145985844	145954196	145954523	146002811	146002902
70719	"ENSG00000164162.14_7"	"ANAPC10"	chr4	-	146002811	146002902	145916076	145916755	146017136	146017263
70720	"ENSG00000164162.14_7"	"ANAPC10"	chr4	-	146002811	146002902	145985723	145985844	146019282	146019316
70721	"ENSG00000164162.14_7"	"ANAPC10"	chr4	-	146017136	146017263	145985723	145985844	146019282	146019316
70723	"ENSG00000164162.14_7"	"ANAPC10"	chr4	-	146017136	146017263	146002694	146002902	146019282	146019316
70724	"ENSG00000164162.14_7"	"ANAPC10"	chr4	-	146018646	146018714	146017136	146017263	146018839	146018912
70725	"ENSG00000164162.14_7"	"ANAPC10"	chr4	-	146018839	146018912	146017136	146017263	146019038	146019287
70726	"ENSG00000164162.14_7"	"ANAPC10"	chr4	-	146018839	146018912	146017136	146017263	146019271	146019332
70727	"ENSG00000164162.14_7"	"ANAPC10"	chr4	-	146018839	146018912	146017136	146017263	146019282	146019365
70740	"ENSG00000175470.14"	"PPP2R2D"	chr10	+	133761033	133761295	133758798	133758963	133769187	133769284
70749	"ENSG00000155363.18_2"	"MOV10"	chr1	+	113217453	113217671	113217042	113217351	113231556	113231760
70750	"ENSG00000155363.18_2"	"MOV10"	chr1	+	113217469	113217671	113217108	113217351	113231556	113231760
70752	"ENSG00000155363.18_2"	"MOV10"	chr1	+	113229587	113229728	113217358	113217671	113230949	113231105
70754	"ENSG00000155363.18_2"	"MOV10"	chr1	+	113230949	113231760	113217453	113217671	113232036	113232272
70755	"ENSG00000155363.18_2"	"MOV10"	chr1	+	113231556	113231760	113217366	113217671	113232036	113232063
70756	"ENSG00000155363.18_2"	"MOV10"	chr1	+	113234286	113234421	113232461	113232720	113235382	113235551
70757	"ENSG00000155363.18_2"	"MOV10"	chr1	+	113237370	113237518	113237074	113237251	113238037	113238196
70762	"ENSG00000074356.17_7"	"NCBP3"	chr17	-	3743393	3743499	3732536	3732662	3746379	3746445
70763	"ENSG00000074356.17_7"	"NCBP3"	chr17	-	3746379	3746445	3743393	3743499	3749334	3749540
70775	"ENSG00000231074.9_8"	"HCG18"	chr6	-	30263908	30264014	30259034	30260376	30293785	30294153
70779	"ENSG00000231074.9_8"	"HCG18"	chr6	-	30282045	30282259	30263908	30264014	30294636	30294674
70781	"ENSG00000231074.9_8"	"HCG18"	chr6	-	30282045	30282259	30271851	30272049	30293927	30294163
70782	"ENSG00000231074.9_8"	"HCG18"	chr6	-	30282045	30282259	30271851	30272049	30294130	30294478
70785	"ENSG00000232653.8_5"	"GOLGA8N"	chr15	+	32892899	32892968	32892387	32892644	32894213	32894289
70787	"ENSG00000256683.7_8"	"ZNF350"	chr19	-	52472257	52472384	52471731	52471926	52477598	52477784
70788	"ENSG00000256683.7_8"	"ZNF350"	chr19	-	52472257	52472398	52471830	52471926	52477598	52477784
70790	"ENSG00000149639.15_8"	"SOGA1"	chr20	-	35434255	35434360	35433137	35433305	35436915	35437146
70791	"ENSG00000184324.11"	"CSAG2"	chrX	+	151927422	151927537	151923678	151923738	151928358	151928738
70792	"ENSG00000184324.11"	"CSAG2"	chrX	+	151927991	151928164	151927422	151927537	151928358	151928738
70794	"ENSG00000138095.19_5"	"LRPPRC"	chr2	-	44123772	44123847	44121683	44121768	44126357	44126423
70795	"ENSG00000138095.19_5"	"LRPPRC"	chr2	-	44145163	44145272	44139570	44139697	44145394	44145537
70796	"ENSG00000138095.19_5"	"LRPPRC"	chr2	-	44145394	44145537	44139570	44139697	44152205	44152296
70797	"ENSG00000138095.19_5"	"LRPPRC"	chr2	-	44152205	44152296	44145394	44145537	44153031	44153100
70798	"ENSG00000138095.19_5"	"LRPPRC"	chr2	-	44153031	44153100	44145394	44145537	44161328	44161435
70799	"ENSG00000138095.19_5"	"LRPPRC"	chr2	-	44174869	44174914	44174395	44174509	44175260	44175338
70800	"ENSG00000138095.19_5"	"LRPPRC"	chr2	-	44187679	44187773	44184523	44184590	44200745	44200853
70801	"ENSG00000138095.19_5"	"LRPPRC"	chr2	-	44190726	44190845	44187679	44187773	44200745	44200853
70802	"ENSG00000138095.19_5"	"LRPPRC"	chr2	-	44201288	44201434	44200933	44201039	44201752	44201897
70803	"ENSG00000138095.19_5"	"LRPPRC"	chr2	-	44204132	44204191	44203281	44203368	44204293	44204415
70816	"ENSG00000105393.16_7"	"BABAM1"	chr19	+	17379564	17379900	17378194	17378336	17382405	17382464
70817	"ENSG00000105393.16_7"	"BABAM1"	chr19	+	17379564	17379900	17378194	17378336	17389653	17389981
70818	"ENSG00000105393.16_7"	"BABAM1"	chr19	+	17379602	17379900	17378184	17378336	17382405	17382464
70819	"ENSG00000105393.16_7"	"BABAM1"	chr19	+	17379602	17379900	17378184	17378336	17389653	17389857
70820	"ENSG00000105393.16_7"	"BABAM1"	chr19	+	17379610	17379900	17378251	17378336	17382405	17382464
70821	"ENSG00000105393.16_7"	"BABAM1"	chr19	+	17382405	17382464	17378184	17378336	17387303	17387433
70822	"ENSG00000105393.16_7"	"BABAM1"	chr19	+	17382405	17382464	17378184	17378336	17389653	17389857
70824	"ENSG00000105393.16_7"	"BABAM1"	chr19	+	17382405	17382464	17379493	17379900	17389653	17389857
70825	"ENSG00000105393.16_7"	"BABAM1"	chr19	+	17384712	17384833	17382405	17382464	17387303	17387364
70826	"ENSG00000105393.16_7"	"BABAM1"	chr19	+	17387303	17387433	17378184	17378336	17389653	17389857
70827	"ENSG00000105393.16_7"	"BABAM1"	chr19	+	17387303	17387433	17382405	17382464	17389653	17389857
70828	"ENSG00000105393.16_7"	"BABAM1"	chr19	+	17387631	17387718	17387236	17387433	17389653	17389793
70830	"ENSG00000131351.15_5"	"HAUS8"	chr19	-	17163634	17163776	17160538	17160986	17166670	17166812
70832	"ENSG00000131351.15_5"	"HAUS8"	chr19	-	17179840	17179896	17170806	17170902	17184083	17184145
70833	"ENSG00000129515.20_7"	"SNX6"	chr14	-	35036891	35036977	35030298	35032381	35037059	35037219
70834	"ENSG00000129515.20_7"	"SNX6"	chr14	-	35037059	35037219	35030298	35032381	35044961	35045048
70835	"ENSG00000129515.20_7"	"SNX6"	chr14	-	35044961	35045048	35030298	35032381	35050766	35050806
70837	"ENSG00000129515.20_7"	"SNX6"	chr14	-	35055435	35055511	35050766	35050806	35062250	35062356
70841	"ENSG00000129515.20_7"	"SNX6"	chr14	-	35078843	35078948	35077235	35077346	35099112	35099156
70862	"ENSG00000170638.9_4"	"TRABD"	chr22	+	50635669	50635780	50633328	50633469	50635877	50636017
70876	"ENSG00000089060.11_6"	"SLC8B1"	chr12	-	113770527	113770765	113759000	113759153	113772797	113772925
70877	"ENSG00000089060.11_6"	"SLC8B1"	chr12	-	113770553	113770765	113759000	113759153	113772797	113772927
70883	"ENSG00000172752.14_6"	"COL6A5"	chr3	+	130092453	130092548	130064358	130064824	130095079	130095679
70884	"ENSG00000172752.14_6"	"COL6A5"	chr3	+	130103646	130104207	130098260	130098893	130107422	130107977
70885	"ENSG00000172752.14_6"	"COL6A5"	chr3	+	130107422	130107977	130098260	130098893	130110021	130110597
70886	"ENSG00000172752.14_6"	"COL6A5"	chr3	+	130110021	130110597	130098260	130098893	130113732	130114308
70887	"ENSG00000172752.14_6"	"COL6A5"	chr3	+	130119874	130120017	130116873	130116955	130120605	130120698
70888	"ENSG00000172752.14_6"	"COL6A5"	chr3	+	130135600	130135663	130134488	130134551	130137712	130137775
70889	"ENSG00000172752.14_6"	"COL6A5"	chr3	+	130137712	130137775	130134488	130134551	130139996	130140047
70890	"ENSG00000172752.14_6"	"COL6A5"	chr3	+	130190525	130190770	130189714	130189811	130195880	130195983
70894	"ENSG00000120051.15_6"	"CFAP58"	chr10	+	106136568	106136651	106130652	106130812	106139786	106139978
70895	"ENSG00000154529.10"	"CNTNAP3B"	chr9	+	43853496	43853616	43828077	43828221	43861005	43861206
70896	"ENSG00000154529.10"	"CNTNAP3B"	chr9	+	43861005	43861206	43828077	43828221	43875988	43876326
70906	"ENSG00000095139.14_4"	"ARCN1"	chr11	+	118451960	118452224	118444334	118444498	118453893	118454073
70907	"ENSG00000095139.14_4"	"ARCN1"	chr11	+	118453893	118454073	118443104	118443265	118454523	118454584
70908	"ENSG00000095139.14_4"	"ARCN1"	chr11	+	118463423	118463571	118461055	118461221	118464304	118464413
70909	"ENSG00000095139.14_4"	"ARCN1"	chr11	+	118464304	118464413	118463423	118463571	118468421	118468626
70910	"ENSG00000095139.14_4"	"ARCN1"	chr11	+	118468421	118468626	118464304	118464413	118471339	118471708
70911	"ENSG00000284930.1_4"	"AC005280.2"	chr14	-	73929306	73929395	73925714	73926011	73930180	73930291
70914	"ENSG00000156970.13_5"	"BUB1B"	chr15	+	40468677	40468874	40462737	40462882	40475914	40476084
70915	"ENSG00000156970.13_5"	"BUB1B"	chr15	+	40477365	40477580	40475914	40476084	40477751	40477843
70918	"ENSG00000156970.13_5"	"BUB1B"	chr15	+	40500837	40500971	40498384	40498659	40501835	40501976
70919	"ENSG00000156970.13_5"	"BUB1B"	chr15	+	40502310	40502411	40501835	40501976	40504699	40504849
70920	"ENSG00000156970.13_5"	"BUB1B"	chr15	+	40504699	40504849	40502310	40502411	40505532	40505675
70921	"ENSG00000156970.13_5"	"BUB1B"	chr15	+	40505532	40505675	40504699	40504849	40509696	40509868
70922	"ENSG00000156970.13_5"	"BUB1B"	chr15	+	40510656	40510763	40509617	40509868	40512764	40512845
70927	"ENSG00000148773.14_6"	"MKI67"	chr10	-	129921354	129921433	129921144	129921260	129923839	129924020
70933	"ENSG00000175662.17_6"	"TOM1L2"	chr17	-	17786018	17786177	17782940	17783057	17787947	17788082
70934	"ENSG00000175662.17_6"	"TOM1L2"	chr17	-	17786018	17786177	17782940	17783057	17796974	17797124
70935	"ENSG00000175662.17_6"	"TOM1L2"	chr17	-	17787947	17788082	17782940	17783057	17796974	17797124
70936	"ENSG00000175662.17_6"	"TOM1L2"	chr17	-	17787947	17788082	17782940	17783057	17801909	17801988
70938	"ENSG00000175662.17_6"	"TOM1L2"	chr17	-	17796974	17797124	17782940	17783057	17801909	17801988
70965	"ENSG00000162144.10_6"	"CYB561A3"	chr11	-	61129204	61129291	61125204	61125300	61129478	61129734
70966	"ENSG00000168894.10_7"	"RNF181"	chr2	+	85823944	85824054	85823641	85823772	85824226	85824301
70967	"ENSG00000168894.10_7"	"RNF181"	chr2	+	85823944	85824054	85823641	85823772	85824567	85824831
70968	"ENSG00000168894.10_7"	"RNF181"	chr2	+	85823979	85824054	85823641	85823772	85824226	85824301
70969	"ENSG00000168894.10_7"	"RNF181"	chr2	+	85823979	85824054	85823641	85823772	85824567	85824727
70970	"ENSG00000168894.10_7"	"RNF181"	chr2	+	85824075	85824301	85823641	85823772	85824567	85824736
70971	"ENSG00000168894.10_7"	"RNF181"	chr2	+	85824226	85824301	85823641	85823772	85824567	85824727
70972	"ENSG00000168894.10_7"	"RNF181"	chr2	+	85824226	85824301	85823944	85824054	85824567	85824727
70977	"ENSG00000260158.1_6"	"AC137761.1"	chr16	+	32821813	32821890	32820876	32820986	32821986	32822172
70981	"ENSG00000173992.9_5"	"CCS"	chr11	+	66366929	66367107	66366586	66366724	66367959	66368020
70983	"ENSG00000006831.10_4"	"ADIPOR2"	chr12	+	1812051	1812148	1800328	1800379	1863423	1863680
70984	"ENSG00000006831.10_4"	"ADIPOR2"	chr12	+	1882007	1882127	1863423	1863680	1887019	1887081
