ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
4285	"ENSG00000077454.16_7"	"LRCH4"	chr7	-	100174316	100174628	100174316	100174400	100174524	100174628
4286	"ENSG00000077454.16_7"	"LRCH4"	chr7	-	100174708	100175012	100174708	100174777	100174895	100175012
4304	"ENSG00000010292.13_5"	"NCAPD2"	chr12	+	6623430	6623753	6623430	6623558	6623629	6623753
4317	"ENSG00000130813.18_8"	"SHFL"	chr19	+	10201925	10202306	10201925	10202029	10202151	10202306
4318	"ENSG00000130813.18_8"	"SHFL"	chr19	+	10201925	10202306	10201925	10202029	10202259	10202306
4329	"ENSG00000107185.10_4"	"RGP1"	chr9	+	35750654	35750986	35750654	35750738	35750836	35750986
4331	"ENSG00000104805.16_8"	"NUCB1"	chr19	+	49422286	49422543	49422286	49422379	49422450	49422543
4346	"ENSG00000119777.20_6"	"TMEM214"	chr2	+	27263578	27264562	27263578	27263822	27264111	27264562
4375	"ENSG00000215021.9_5"	"PHB2"	chr12	-	7076838	7077184	7076838	7076942	7077054	7077184
4379	"ENSG00000198919.13_6"	"DZIP3"	chr3	+	108366789	108367809	108366789	108366959	108367764	108367809
4381	"ENSG00000089327.15_6"	"FXYD5"	chr19	+	35657044	35657228	35657044	35657074	35657153	35657228
4398	"ENSG00000242086.8_7"	"MUC20-OT1"	chr3	+	195428250	195428540	195428250	195428366	195428458	195428540
4414	"ENSG00000136104.21_6"	"RNASEH2B"	chr13	+	51522122	51523641	51522122	51522204	51523598	51523641
4429	"ENSG00000197037.11_6"	"ZSCAN25"	chr7	+	99217183	99219197	99217183	99217616	99218995	99219197
4430	"ENSG00000197037.11_6"	"ZSCAN25"	chr7	+	99217183	99219197	99217183	99217620	99218995	99219197
4434	"ENSG00000214367.8_6"	"HAUS3"	chr4	-	2243246	2243848	2243246	2243508	2243777	2243848
4442	"ENSG00000104763.19_10"	"ASAH1"	chr8	-	17921965	17924807	17921965	17921977	17924728	17924807
4443	"ENSG00000104763.19_10"	"ASAH1"	chr8	-	17921965	17924807	17921965	17921980	17924728	17924807
4444	"ENSG00000104763.19_10"	"ASAH1"	chr8	-	17921965	17924807	17921965	17921983	17924728	17924807
4445	"ENSG00000104763.19_10"	"ASAH1"	chr8	-	17921965	17924807	17921965	17922040	17924728	17924807
4446	"ENSG00000104763.19_10"	"ASAH1"	chr8	-	17921965	17924807	17921965	17922040	17924758	17924807
4447	"ENSG00000179889.19_8"	"PDXDC1"	chr16	+	15125591	15126836	15125591	15125763	15126717	15126836
4449	"ENSG00000170515.14_7"	"PA2G4"	chr12	+	56500773	56501040	56500773	56500879	56500970	56501040
4475	"ENSG00000010671.16_4"	"BTK"	chrX	-	100608857	100608976	100608857	100608905	100608906	100608976
4476	"ENSG00000101347.10_7"	"SAMHD1"	chr20	-	35539620	35540955	35539620	35539736	35540863	35540955
4483	"ENSG00000182979.18_8"	"MTA1"	chr14	+	105916394	105916661	105916394	105916521	105916597	105916661
4488	"ENSG00000134255.14_4"	"CEPT1"	chr1	+	111724808	111724940	111724808	111724919	111724920	111724940
4489	"ENSG00000198755.11_4"	"RPL10A"	chr6	+	35436196	35436650	35436196	35436216	35436575	35436650
4491	"ENSG00000198755.11_4"	"RPL10A"	chr6	+	35436723	35437306	35436723	35436804	35437157	35437306
4492	"ENSG00000198755.11_4"	"RPL10A"	chr6	+	35436723	35437306	35436723	35437062	35437157	35437306
4495	"ENSG00000089094.19_6"	"KDM2B"	chr12	-	121877659	121878780	121877659	121877878	121878618	121878780
4509	"ENSG00000159352.16_5"	"PSMD4"	chr1	+	151237307	151237710	151237307	151237394	151237641	151237710
4510	"ENSG00000159352.16_5"	"PSMD4"	chr1	+	151238479	151238915	151238479	151238588	151238783	151238915
4511	"ENSG00000159352.16_5"	"PSMD4"	chr1	+	151238479	151238915	151238479	151238597	151238783	151238915
4515	"ENSG00000182944.17_6"	"EWSR1"	chr22	+	29694722	29695270	29694722	29694885	29695184	29695270
4516	"ENSG00000182944.17_6"	"EWSR1"	chr22	+	29694722	29695841	29694722	29695270	29695588	29695841
4521	"ENSG00000064607.17_5"	"SUGP2"	chr19	-	19105174	19106089	19105174	19105295	19105952	19106089
4522	"ENSG00000064607.17_5"	"SUGP2"	chr19	-	19114976	19115455	19114976	19115082	19115238	19115455
4530	"ENSG00000181513.14_6"	"ACBD4"	chr17	+	43213866	43214143	43213866	43213987	43214058	43214143
4535	"ENSG00000182087.14_9"	"TMEM259"	chr19	-	1011365	1011611	1011365	1011498	1011578	1011611
4538	"ENSG00000182087.14_9"	"TMEM259"	chr19	-	1012064	1012572	1012064	1012187	1012461	1012572
4544	"ENSG00000146414.16_7"	"SHPRH"	chr6	-	146275825	146276490	146275825	146275989	146276322	146276490
4561	"ENSG00000246067.8_7"	"RAB30-DT"	chr11	+	82783664	82784646	82783664	82783846	82784344	82784646
4563	"ENSG00000152332.16_4"	"UHMK1"	chr1	+	162469744	162470894	162469744	162470037	162470702	162470894
4565	"ENSG00000221978.12_7"	"CCNL2"	chr1	-	1325609	1325751	1325609	1325689	1325694	1325751
4574	"ENSG00000146918.20_6"	"NCAPG2"	chr7	-	158447809	158448147	158447809	158447950	158448030	158448147
4580	"ENSG00000182796.14_6"	"TMEM198B"	chr12	+	56228634	56230030	56228634	56229399	56229909	56230030
4587	"ENSG00000188283.11_7"	"ZNF383"	chr19	+	37726450	37726976	37726450	37726577	37726880	37726976
4588	"ENSG00000188283.11_7"	"ZNF383"	chr19	+	37726450	37726976	37726450	37726660	37726880	37726976
4590	"ENSG00000251629.7_8"	"LINC02241"	chr5	+	20936259	20936821	20936259	20936450	20936557	20936821
4591	"ENSG00000251629.7_8"	"LINC02241"	chr5	+	20936259	20937482	20936259	20936821	20936919	20937482
4603	"ENSG00000172366.20_7"	"MCRIP2"	chr16	+	697416	697884	697416	697544	697782	697884
4632	"ENSG00000158828.8_5"	"PINK1"	chr1	+	20974997	20975724	20974997	20975125	20975487	20975724
4635	"ENSG00000138835.22_5"	"RGS3"	chr9	+	116345729	116346707	116345729	116345996	116346461	116346707
4636	"ENSG00000156873.16_7"	"PHKG2"	chr16	+	30762426	30762924	30762426	30762538	30762869	30762924
4637	"ENSG00000156873.16_7"	"PHKG2"	chr16	+	30762426	30762924	30762426	30762602	30762869	30762924
4671	"ENSG00000132781.18_9"	"MUTYH"	chr1	-	45798589	45798996	45798589	45798631	45798956	45798996
4677	"ENSG00000183010.17_8"	"PYCR1"	chr17	-	79894623	79895133	79894623	79894737	79895103	79895133
4678	"ENSG00000183010.17_8"	"PYCR1"	chr17	-	79894623	79895176	79894623	79894737	79895133	79895176
4680	"ENSG00000073331.18_7"	"ALPK1"	chr4	+	113346820	113347699	113346820	113346907	113347622	113347699
4725	"ENSG00000094880.11_7"	"CDC23"	chr5	-	137527550	137528077	137527550	137527626	137527957	137528077
4726	"ENSG00000198830.11_4"	"HMGN2"	chr1	+	26799973	26800223	26799973	26800018	26800193	26800223
4727	"ENSG00000198830.11_4"	"HMGN2"	chr1	+	26799973	26800223	26799973	26800076	26800193	26800223
4728	"ENSG00000198830.11_4"	"HMGN2"	chr1	+	26799973	26800626	26799973	26800018	26800575	26800626
4729	"ENSG00000198830.11_4"	"HMGN2"	chr1	+	26799973	26800626	26799973	26800223	26800575	26800626
4730	"ENSG00000198830.11_4"	"HMGN2"	chr1	+	26800193	26800626	26800193	26800308	26800575	26800626
4744	"ENSG00000115464.15_6"	"USP34"	chr2	-	61463160	61463524	61463160	61463208	61463459	61463524
4745	"ENSG00000096080.11_5"	"MRPS18A"	chr6	-	43642938	43643354	43642938	43643008	43643230	43643354
4762	"ENSG00000267002.4_9"	"AC060780.1"	chr17	-	41318996	41319866	41318996	41319267	41319750	41319866
4771	"ENSG00000149100.13_5"	"EIF3M"	chr11	+	32615411	32616559	32615411	32615495	32616459	32616559
4773	"ENSG00000114735.9_4"	"HEMK1"	chr3	+	50617274	50617660	50617274	50617370	50617546	50617660
4774	"ENSG00000125637.16_7"	"PSD4"	chr2	+	113942941	113943832	113942941	113943017	113943238	113943832
4775	"ENSG00000125637.16_7"	"PSD4"	chr2	+	113942941	113943832	113942941	113943017	113943453	113943832
4776	"ENSG00000125637.16_7"	"PSD4"	chr2	+	113942941	113943832	113942941	113943017	113943537	113943832
4780	"ENSG00000151150.22_7"	"ANK3"	chr10	-	61819097	61819764	61819097	61819188	61819455	61819764
4783	"ENSG00000169255.15_8"	"B3GALNT1"	chr3	-	160821214	160822194	160821214	160821302	160822106	160822194
4784	"ENSG00000169255.15_8"	"B3GALNT1"	chr3	-	160821214	160822194	160821214	160821305	160822106	160822194
4789	"ENSG00000114388.14_6"	"NPRL2"	chr3	-	50385189	50385994	50385189	50385332	50385957	50385994
4790	"ENSG00000114388.14_6"	"NPRL2"	chr3	-	50385957	50386213	50385957	50385994	50386115	50386213
4791	"ENSG00000114388.14_6"	"NPRL2"	chr3	-	50385953	50386213	50385953	50385994	50386141	50386213
4792	"ENSG00000114388.14_6"	"NPRL2"	chr3	-	50386115	50386441	50386115	50386213	50386304	50386441
4795	"ENSG00000114388.14_6"	"NPRL2"	chr3	-	50387095	50387453	50387095	50387264	50387343	50387453
4796	"ENSG00000114388.14_6"	"NPRL2"	chr3	-	50387095	50387453	50387095	50387259	50387361	50387453
4797	"ENSG00000114388.14_6"	"NPRL2"	chr3	-	50387095	50387453	50387095	50387264	50387361	50387453
4807	"ENSG00000106133.18_5"	"NSUN5P2"	chr7	-	72419430	72419641	72419430	72419519	72419591	72419641
4810	"ENSG00000070761.8_5"	"CFAP20"	chr16	-	58148713	58149361	58148713	58148824	58149172	58149361
4812	"ENSG00000109332.20_8"	"UBE2D3"	chr4	-	103722610	103723795	103722610	103722716	103723717	103723795
4813	"ENSG00000165637.13_5"	"VDAC2"	chr10	+	76978820	76979114	76978820	76978973	76979061	76979114
4819	"ENSG00000179632.10_4"	"MAF1"	chr8	+	145161245	145161577	145161245	145161367	145161457	145161577
4825	"ENSG00000175287.19_7"	"PHYHD1"	chr9	+	131703723	131704317	131703723	131703850	131703946	131704317
4826	"ENSG00000183207.14_5"	"RUVBL2"	chr19	+	49513229	49513868	49513229	49513323	49513744	49513868
4835	"ENSG00000105193.9_5"	"RPS16"	chr19	-	39924304	39926348	39924304	39924401	39926246	39926348
4836	"ENSG00000105193.9_5"	"RPS16"	chr19	-	39924304	39926348	39924304	39924401	39926297	39926348
4843	"ENSG00000100417.12_5"	"PMM1"	chr22	-	41979962	41980376	41979962	41980062	41980284	41980376
4851	"ENSG00000148337.21_8"	"CIZ1"	chr9	-	130940987	130941694	130940987	130941183	130941267	130941694
4852	"ENSG00000148337.21_8"	"CIZ1"	chr9	-	130940987	130941694	130940987	130941183	130941351	130941694
4853	"ENSG00000148337.21_8"	"CIZ1"	chr9	-	130940987	130941694	130940987	130941183	130941522	130941694
4854	"ENSG00000148337.21_8"	"CIZ1"	chr9	-	130940987	130941694	130940987	130941183	130941651	130941694
4855	"ENSG00000161692.18_4"	"DBF4B"	chr17	+	42827962	42829632	42827962	42828045	42829307	42829632
4867	"ENSG00000015475.18_6"	"BID"	chr22	-	18222114	18222942	18222114	18222254	18222847	18222942
4868	"ENSG00000029363.17_9"	"BCLAF1"	chr6	-	136596980	136597646	136596980	136597127	136597605	136597646
4877	"ENSG00000261832.6_8"	"AC138894.1"	chr16	-	28493797	28493993	28493797	28493866	28493946	28493993
4890	"ENSG00000164414.18_5"	"SLC35A1"	chr6	+	88218137	88218314	88218137	88218155	88218156	88218314
4892	"ENSG00000161217.12_7"	"PCYT1A"	chr3	-	195974237	195975194	195974237	195974389	195975077	195975194
4893	"ENSG00000161217.12_7"	"PCYT1A"	chr3	-	195974237	195975194	195974237	195974514	195975077	195975194
4906	"ENSG00000129255.16_5"	"MPDU1"	chr17	+	7490009	7490279	7490009	7490095	7490216	7490279
4907	"ENSG00000129255.16_5"	"MPDU1"	chr17	+	7490009	7490589	7490009	7490156	7490478	7490589
4908	"ENSG00000129255.16_5"	"MPDU1"	chr17	+	7490216	7490589	7490216	7490335	7490478	7490589
4912	"ENSG00000128708.13_5"	"HAT1"	chr2	+	172822307	172823470	172822307	172822429	172823363	172823470
4917	"ENSG00000070814.22_9"	"TCOF1"	chr5	+	149755283	149755893	149755283	149755472	149755644	149755893
4925	"ENSG00000167671.12_6"	"UBXN6"	chr19	-	4446496	4446917	4446496	4446716	4446832	4446917
4926	"ENSG00000214331.8_7"	"AC009053.2"	chr16	-	74385937	74386276	74385937	74386101	74386194	74386276
4931	"ENSG00000115307.17_5"	"AUP1"	chr2	-	74754067	74754490	74754067	74754186	74754374	74754490
4932	"ENSG00000115307.17_5"	"AUP1"	chr2	-	74754067	74754490	74754067	74754248	74754374	74754490
4933	"ENSG00000115307.17_5"	"AUP1"	chr2	-	74755877	74756409	74755877	74756062	74756258	74756409
4946	"ENSG00000172354.10_7"	"GNB2"	chr7	+	100274315	100275038	100274315	100274422	100274974	100275038
4947	"ENSG00000172354.10_7"	"GNB2"	chr7	+	100275120	100275441	100275120	100275283	100275374	100275441
4957	"ENSG00000155975.10_6"	"VPS37A"	chr8	+	17137747	17137952	17137747	17137806	17137883	17137952
4960	"ENSG00000164053.21_8"	"ATRIP"	chr3	+	48501508	48502198	48501508	48501818	48502107	48502198
4963	"ENSG00000185803.11_7"	"SLC52A2"	chr8	+	145583282	145584153	145583282	145583407	145583831	145584153
4980	"ENSG00000006042.12_6"	"TMEM98"	chr17	+	31258344	31258677	31258344	31258420	31258492	31258677
4982	"ENSG00000056586.16_7"	"RC3H2"	chr9	-	125627627	125627936	125627627	125627820	125627902	125627936
4985	"ENSG00000196118.12_8"	"CCDC189"	chr16	-	30770662	30771045	30770662	30770779	30770974	30771045
4986	"ENSG00000196118.12_8"	"CCDC189"	chr16	-	30770662	30771045	30770662	30770878	30770974	30771045
4987	"ENSG00000196118.12_8"	"CCDC189"	chr16	-	30771604	30771989	30771604	30771774	30771926	30771989
4999	"ENSG00000156508.18_7"	"EEF1A1"	chr6	-	74228654	74228951	74228654	74228787	74228850	74228951
5004	"ENSG00000173559.14_6"	"NABP1"	chr2	+	192550324	192561388	192550324	192558142	192560690	192561388
5009	"ENSG00000089053.13_5"	"ANAPC5"	chr12	-	121764898	121766300	121764898	121765034	121766118	121766300
5034	"ENSG00000089280.19_3"	"FUS"	chr16	+	31196259	31199678	31196259	31196500	31199645	31199678
5036	"ENSG00000071564.17_9"	"TCF3"	chr19	-	1609288	1611848	1609288	1611368	1611702	1611848
5037	"ENSG00000071564.17_9"	"TCF3"	chr19	-	1615283	1615820	1615283	1615514	1615684	1615820
5038	"ENSG00000071564.17_9"	"TCF3"	chr19	-	1615283	1615820	1615283	1615519	1615684	1615820
5039	"ENSG00000071564.17_9"	"TCF3"	chr19	-	1619109	1619473	1619109	1619233	1619314	1619473
5045	"ENSG00000171863.15_7"	"RPS7"	chr2	+	3622914	3623274	3622914	3623038	3623181	3623274
5052	"ENSG00000143418.19_7"	"CERS2"	chr1	-	150939231	150939678	150939231	150939338	150939549	150939678
5064	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41200736	41201906	41200736	41200869	41201747	41201906
5065	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41201747	41202089	41201747	41201906	41201989	41202089
5066	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41202468	41203381	41202468	41202604	41202989	41203381
5067	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41201989	41203381	41201989	41202089	41203282	41203381
5068	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41202468	41203381	41202468	41202604	41203282	41203381
5069	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41202989	41203381	41202989	41203075	41203282	41203381
5070	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41204432	41204801	41204432	41204577	41204656	41204801
5075	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41206564	41209139	41206564	41206704	41206892	41209139
5083	"ENSG00000104783.14_8"	"KCNN4"	chr19	-	44278343	44278771	44278343	44278501	44278712	44278771
5101	"ENSG00000130822.16_5"	"PNCK"	chrX	-	152936739	152937127	152936739	152936815	152937003	152937127
5102	"ENSG00000130822.16_5"	"PNCK"	chrX	-	152936739	152937127	152936739	152936888	152937007	152937127
5104	"ENSG00000130822.16_5"	"PNCK"	chrX	-	152938020	152938533	152938020	152938121	152938463	152938533
5105	"ENSG00000130822.16_5"	"PNCK"	chrX	-	152938020	152938533	152938020	152938152	152938463	152938533
5106	"ENSG00000130822.16_5"	"PNCK"	chrX	-	152938020	152938533	152938020	152938239	152938463	152938533
5115	"ENSG00000145495.16_6"	"MARCHF6"	chr5	+	10400895	10402251	10400895	10400954	10402170	10402251
5144	"ENSG00000116786.13_6"	"PLEKHM2"	chr1	+	16053508	16054327	16053508	16053563	16053686	16054327
5153	"ENSG00000142676.14_7"	"RPL11"	chr1	+	24021149	24022398	24021149	24021281	24022287	24022398
5159	"ENSG00000058673.16_7"	"ZC3H11A"	chr1	+	203765578	203772144	203765578	203765735	203770702	203772144
5160	"ENSG00000058673.16_7"	"ZC3H11A"	chr1	+	203770702	203772144	203770702	203770756	203771779	203772144
5161	"ENSG00000058673.16_7"	"ZC3H11A"	chr1	+	203770702	203772144	203770702	203770756	203772084	203772144
5173	"ENSG00000160753.16_5"	"RUSC1"	chr1	+	155294892	155295281	155294892	155294969	155295106	155295281
5174	"ENSG00000160753.16_5"	"RUSC1"	chr1	+	155295654	155296923	155295654	155295701	155296370	155296923
5175	"ENSG00000160753.16_5"	"RUSC1"	chr1	+	155295654	155296923	155295654	155295701	155296400	155296923
5176	"ENSG00000160753.16_5"	"RUSC1"	chr1	+	155295654	155296923	155295654	155295701	155296688	155296923
5177	"ENSG00000148688.13_3"	"RPP30"	chr10	+	92654531	92655240	92654531	92654648	92655210	92655240
5208	"ENSG00000177685.17_10"	"CRACR2B"	chr11	+	828229	828772	828229	828259	828574	828772
5222	"ENSG00000157193.18_9"	"LRP8"	chr1	-	53720788	53723136	53720788	53720857	53722911	53723136
5227	"ENSG00000255152.8_4"	"MSH5-SAPCD1"	chr6	+	31730196	31730945	31730196	31730347	31730566	31730945
5238	"ENSG00000162004.17_7"	"CCDC78"	chr16	-	774321	774806	774321	774509	774680	774806
5240	"ENSG00000162004.17_7"	"CCDC78"	chr16	-	775077	775293	775077	775145	775236	775293
5242	"ENSG00000031823.14_6"	"RANBP3"	chr19	-	5924837	5925748	5924837	5924916	5925644	5925748
5244	"ENSG00000106397.12_8"	"PLOD3"	chr7	-	100856122	100856485	100856122	100856224	100856387	100856485
5266	"ENSG00000255036.6_9"	"STRA6LP"	chr9	+	100124477	100124723	100124477	100124533	100124644	100124723
5270	"ENSG00000284770.2_6"	"TBCE"	chr1	+	235599059	235599923	235599059	235599155	235599700	235599923
5271	"ENSG00000284770.2_6"	"TBCE"	chr1	+	235599059	235599923	235599059	235599155	235599858	235599923
5272	"ENSG00000284770.2_6"	"TBCE"	chr1	+	235599700	235599923	235599700	235599765	235599858	235599923
5279	"ENSG00000196655.12_5"	"TRAPPC4"	chr11	+	118889475	118890027	118889475	118889680	118889852	118890027
5299	"ENSG00000105401.9_8"	"CDC37"	chr19	-	10505903	10506219	10505903	10506019	10506110	10506219
5300	"ENSG00000156650.14_8"	"KAT6B"	chr10	+	76735156	76737195	76735156	76735212	76737073	76737195
5301	"ENSG00000156650.14_8"	"KAT6B"	chr10	+	76735156	76737195	76735156	76735539	76737073	76737195
5302	"ENSG00000156650.14_8"	"KAT6B"	chr10	+	76735156	76737195	76735156	76736088	76737073	76737195
5306	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22311398	22313065	22311398	22311967	22312863	22313065
5316	"ENSG00000239305.7_6"	"RNF103"	chr2	-	86849783	86850988	86849783	86849950	86850938	86850988
5317	"ENSG00000171606.18_5"	"ZNF274"	chr19	+	58718086	58718568	58718086	58718360	58718360	58718568
5362	"ENSG00000106692.14_6"	"FKTN"	chr9	+	108397331	108403399	108397331	108397429	108402381	108403399
5368	"ENSG00000163516.14_5"	"ANKZF1"	chr2	+	220098854	220100034	220098854	220099010	220099547	220100034
5374	"ENSG00000139112.11_5"	"GABARAPL1"	chr12	+	10366434	10366786	10366434	10366573	10366672	10366786
5385	"ENSG00000068120.15_8"	"COASY"	chr17	+	40714165	40715340	40714165	40714237	40714950	40715340
5396	"ENSG00000108262.15_6"	"GIT1"	chr17	-	27902305	27902721	27902305	27902488	27902647	27902721
5404	"ENSG00000125454.12_7"	"SLC25A19"	chr17	-	73284468	73284672	73284468	73284542	73284634	73284672
5405	"ENSG00000100823.12_5"	"APEX1"	chr14	+	20923384	20923862	20923384	20923487	20923736	20923862
5406	"ENSG00000100823.12_5"	"APEX1"	chr14	+	20923384	20923862	20923384	20923548	20923736	20923862
5407	"ENSG00000100823.12_5"	"APEX1"	chr14	+	20923384	20923862	20923384	20923553	20923736	20923862
5412	"ENSG00000149499.11_5"	"EML3"	chr11	-	62371415	62371673	62371415	62371513	62371584	62371673
5414	"ENSG00000182004.13_4"	"SNRPE"	chr1	+	203830730	203831350	203830730	203830871	203831309	203831350
5419	"ENSG00000174744.14_8"	"BRMS1"	chr11	-	66105713	66106256	66105713	66105753	66106191	66106256
5434	"ENSG00000111752.11_5"	"PHC1"	chr12	+	9075228	9075384	9075228	9075252	9075328	9075384
5435	"ENSG00000111752.11_5"	"PHC1"	chr12	+	9085158	9085946	9085158	9085427	9085802	9085946
5436	"ENSG00000111752.11_5"	"PHC1"	chr12	+	9085158	9085946	9085158	9085659	9085850	9085946
5437	"ENSG00000111752.11_5"	"PHC1"	chr12	+	9085158	9085946	9085158	9085409	9085902	9085946
5440	"ENSG00000041357.16_5"	"PSMA4"	chr15	+	78834518	78834987	78834518	78834561	78834824	78834987
5441	"ENSG00000041357.16_5"	"PSMA4"	chr15	+	78834518	78834987	78834518	78834561	78834917	78834987
5452	"ENSG00000213614.10_8"	"HEXA"	chr15	-	72646031	72647965	72646031	72646078	72647899	72647965
5457	"ENSG00000085998.14_5"	"POMGNT1"	chr1	-	46658976	46659597	46658976	46659060	46659526	46659597
5460	"ENSG00000183426.17_6"	"NPIPA1"	chr16	+	15029016	15029254	15029016	15029133	15029201	15029254
5470	"ENSG00000092929.11_7"	"UNC13D"	chr17	-	73823305	73824167	73823305	73823526	73824037	73824167
5474	"ENSG00000157020.18_6"	"SEC13"	chr3	-	10360822	10361000	10360822	10360856	10360940	10361000
5479	"ENSG00000278311.5_6"	"GGNBP2"	chr17	+	34934412	34935849	34934412	34934616	34935674	34935849
5480	"ENSG00000146576.13_5"	"C7orf26"	chr7	+	6639459	6639987	6639459	6639523	6639757	6639987
5482	"ENSG00000104886.12_5"	"PLEKHJ1"	chr19	-	2233152	2234060	2233152	2233904	2233996	2234060
5510	"ENSG00000157191.20_4"	"NECAP2"	chr1	+	16785336	16786572	16785336	16785557	16785768	16786572
5512	"ENSG00000105618.14_5"	"PRPF31"	chr19	+	54632431	54632745	54632431	54632560	54632646	54632745
5516	"ENSG00000137700.18_10"	"SLC37A4"	chr11	-	118898337	118898582	118898337	118898434	118898435	118898582
5517	"ENSG00000137700.18_10"	"SLC37A4"	chr11	-	118898337	118899136	118898337	118898480	118898903	118899136
5518	"ENSG00000137700.18_10"	"SLC37A4"	chr11	-	118898337	118899136	118898337	118898582	118898903	118899136
5536	"ENSG00000168890.14_7"	"TMEM150A"	chr2	-	85828143	85828605	85828143	85828230	85828428	85828605
5537	"ENSG00000168890.14_7"	"TMEM150A"	chr2	-	85828143	85828605	85828143	85828230	85828557	85828605
5547	"ENSG00000244687.12_5"	"UBE2V1"	chr20	-	48713019	48713357	48713019	48713071	48713208	48713357
5558	"ENSG00000226476.6_8"	"LINC01748"	chr1	-	61061209	61062045	61061209	61061371	61061797	61062045
5559	"ENSG00000226476.6_8"	"LINC01748"	chr1	-	61061209	61062045	61061209	61061371	61061840	61062045
5560	"ENSG00000226476.6_8"	"LINC01748"	chr1	-	61061209	61062045	61061209	61061371	61061920	61062045
5564	"ENSG00000064545.15_9"	"TMEM161A"	chr19	-	19243160	19243563	19243160	19243242	19243465	19243563
5565	"ENSG00000064545.15_9"	"TMEM161A"	chr19	-	19243160	19243563	19243160	19243317	19243465	19243563
5582	"ENSG00000165125.21_9"	"TRPV6"	chr7	-	142571200	142571895	142571200	142571469	142571828	142571895
5602	"ENSG00000135451.13_7"	"TROAP"	chr12	+	49723927	49724726	49723927	49724356	49724443	49724726
5603	"ENSG00000135451.13_7"	"TROAP"	chr12	+	49723927	49725190	49723927	49724356	49724996	49725190
5604	"ENSG00000135451.13_7"	"TROAP"	chr12	+	49723927	49725190	49723927	49724726	49724996	49725190
5618	"ENSG00000100577.19_5"	"GSTZ1"	chr14	+	77793814	77794380	77793814	77793853	77794254	77794380
5619	"ENSG00000100577.19_5"	"GSTZ1"	chr14	+	77793814	77794380	77793814	77793895	77794254	77794380
5620	"ENSG00000165525.18_5"	"NEMF"	chr14	-	50251642	50252038	50251642	50251722	50251937	50252038
5621	"ENSG00000107404.20_7"	"DVL1"	chr1	-	1274666	1275029	1274666	1274819	1274961	1275029
5625	"ENSG00000167792.13_7"	"NDUFV1"	chr11	+	67374428	67374795	67374428	67374547	67374769	67374795
5626	"ENSG00000167792.13_7"	"NDUFV1"	chr11	+	67375696	67376193	67375696	67375949	67376022	67376193
5627	"ENSG00000167792.13_7"	"NDUFV1"	chr11	+	67375870	67376193	67375870	67375949	67376030	67376193
5628	"ENSG00000167792.13_7"	"NDUFV1"	chr11	+	67377851	67378678	67377851	67378041	67378465	67378678
5643	"ENSG00000132676.16_7"	"DAP3"	chr1	+	155707947	155708801	155707947	155708049	155708399	155708801
5654	"ENSG00000214517.10_5"	"PPME1"	chr11	+	73961998	73962760	73961998	73962063	73962692	73962760
5670	"ENSG00000136933.17_5"	"RABEPK"	chr9	+	127962820	127963185	127962820	127962856	127963058	127963185
5677	"ENSG00000135018.14_6"	"UBQLN1"	chr9	-	86281264	86284242	86281264	86281348	86284099	86284242
5678	"ENSG00000108588.14_8"	"CCDC47"	chr17	-	61833599	61833710	61833599	61833626	61833628	61833710
5692	"ENSG00000126883.17_7"	"NUP214"	chr9	+	134108840	134109091	134108840	134108888	134108949	134109091
5698	"ENSG00000203875.13_8"	"SNHG5"	chr6	-	86387141	86387593	86387141	86387210	86387508	86387593
5699	"ENSG00000203875.13_8"	"SNHG5"	chr6	-	86386796	86387593	86386796	86387210	86387512	86387593
5707	"ENSG00000203875.13_8"	"SNHG5"	chr6	-	86387853	86388466	86387853	86387906	86388120	86388466
5708	"ENSG00000203875.13_8"	"SNHG5"	chr6	-	86387853	86388466	86387853	86387906	86388215	86388466
5709	"ENSG00000203875.13_8"	"SNHG5"	chr6	-	86387853	86388451	86387853	86387906	86388411	86388451
5710	"ENSG00000203875.13_8"	"SNHG5"	chr6	-	86387853	86388466	86387853	86387906	86388415	86388466
5739	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173833038	173833442	173833038	173833213	173833394	173833442
5740	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173833394	173833644	173833394	173833442	173833621	173833644
5741	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173833394	173833842	173833394	173833442	173833812	173833842
5742	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173833621	173833842	173833621	173833644	173833812	173833842
5743	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173833394	173834420	173833394	173833442	173834366	173834420
5744	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173833394	173834420	173833394	173833842	173834366	173834420
5745	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834366	173834685	173834366	173834420	173834608	173834685
